ID,Flags,ModelName,SizeClass,ModelScale,BloodID,FootprintTextureID,FootprintTextureLength,FootprintTextureWidth,FootprintParticleScale,FoleyMaterialID,FootstepShakeSize,DeathThudShakeSize,SoundID,CollisionWidth,CollisionHeight,MountHeight,GeoBoxMinX,GeoBoxMinY,GeoBoxMinZ,GeoBoxMaxX,GeoBoxMaxY,GeoBoxMaxZ,WorldEffectScale,AttachedEffectScale,MissileCollisionRadius,MissileCollisionPush,MissileCollisionRaise
500245,0,Creature\eredarboss\eredarboss.m2,1,1,1,5,20,16,1,0,0,0,0,0.6111,2.031,0,-0.872142,-1.168044,-0.001273,0.47649,1.168044,3.322885,1,1,0,0,0
500246,0,Creature\felhound3_fire\felhound3_fire.m2,1,1,1,5,20,16,1,0,0,0,0,0.6111,2.031,0,-5.824429,-5.276022,-1.214873,4.383594,5.088707,7.701874,1,1,0,0,0
500247,0,Creature\felhound3_shadow\felhound3_shadow.m2,1,1,1,5,20,16,1,0,0,0,0,0.6111,2.031,0,-5.824435,-5.276022,-1.214873,4.382875,5.088707,7.435559,1,1,0,0,0
500248,0,Creature\fellord_bountyhunter\fellord_bountyhunter.m2,1,1,1,5,24,18,1,0,0,0,0,0.6111,2.031,0,-1.380636,-2.093823,-0.000272,0.942576,1.959051,5.846252,1,1,0,0,0
500249,0,Creature\ferryman\ferryman_noeffect.m2,1,1,1,5,20,16,1,0,0,0,0,0.6111,2.031,0,-1.947877,-1.859989,-0.034746,0.744152,1.85999,4.692141,1,1,0,0,0
500250,0,Creature\giantsnake\giantsnake.m2,1,1,1,5,20,16,1,0,0,0,0,0.6111,2.031,0,-4.713996,-1.090698,-0.462038,4.448939,1.0907,0.502451,1,1,0,0,0
500251,0,Creature\hippo2\hippo2.m2,1,1,1,5,24,18,1,0,0,0,0,0.6111,2.031,0,-4.349787,-3.299479,-0.006398,6.944764,3.29948,7.319897,1,1,0,0,0
500252,0,Creature\kingrastakhan\kingrastakhan.m2,1,1,1,5,20,16,1,0,0,0,0,0.6111,2.031,0,-0.512023,-1.252791,-0.010501,0.398405,1.194442,3.766114,1,1,0,0,0
500253,0,Creature\komododragon\komododragon.m2,1,1,1,5,20,16,1,0,0,0,0,0.6111,2.031,0,-6.620873,-1.992975,-0.032113,2.525789,1.992975,2.612567,1,1,0,0,0
500254,0,Creature\lightmotherbroken\lightmotherbroken.m2,1,1,1,5,20,16,1,0,0,0,0,0.6111,2.031,0,-0.897623,-3.268631,0.078011,-0.169576,3.306515,6.163893,1,1,0,0,0
500255,0,Creature\nhallish_void\nhallish_void.m2,1,1,1,5,20,16,1,0,0,0,0,0.6111,2.031,0,-1.174105,-4.358758,-1.574014,1.54216,4.358758,4.68063,1,1,0,0,0
500256,0,Creature\nightbornefemalecreature\nightbornefemalecreature.m2,1,1,1,5,20,16,1,0,0,0,0,0.6111,2.031,0,-1.044011,-0.933064,-0.015281,0.523834,0.932974,3.298342,1,1,0,0,0
500257,0,Creature\nightbornemalecreature\nightbornemalecreature.m2,1,1,1,5,20,16,1,0,0,0,0,0.6111,2.031,0,-1.401892,-1.159705,-0.00524,0.457915,1.160682,3.264944,1,1,0,0,0
500258,0,Creature\norgannon\norgannon.m2,1,1,1,5,24,18,1,0,0,0,0,0.6111,2.031,0,-1.361207,-2.379613,-0.001284,1.309449,2.380635,7.666168,1,1,0,0,0
500259,0,Creature\seaeel\seaeel.m2,1,1,1,5,20,16,1,0,0,0,0,0.6111,2.031,0,-5.376235,-0.813738,-0.706195,4.392778,0.819176,1.314855,1,1,0,0,0
500260,0,Creature\shivanpriestessfel\shivanpriestessfel.m2,1,1,1,5,20,16,1,0,0,0,0,0.6111,2.031,0,-0.399083,-1.690145,-1E-06,0.946853,1.690145,5.20858,1,1,0,0,0
500261,0,Creature\shivanpriestessfire\shivanpriestessfire.m2,1,1,1,5,20,16,1,0,0,0,0,0.6111,2.031,0,-0.423308,-1.770753,-0.000134,2.660017,1.770753,4.881909,1,1,0,0,0
500262,0,Creature\shivanpriestessfrost\shivanpriestessfrost.m2,1,1,1,5,20,16,1,0,0,0,0,0.6111,2.031,0,-0.423308,-1.770753,-0.000134,2.660017,1.770753,4.923228,1,1,0,0,0
500263,0,Creature\shivanpriestessshadow\shivanpriestessshadow.m2,1,1,1,5,20,16,1,0,0,0,0,0.6111,2.031,0,-0.399082,-1.690146,-1E-06,0.946852,1.690146,5.487232,1,1,0,0,0
500264,0,Creature\threshadon2\threshadon2.m2,1,1,1,5,24,18,1,0,0,0,34,0.6111,2.031,0,-4.633368,-1.626765,1.326979,5.063036,1.626765,3.359612,1,1,0,0,0
500265,0,Creature\thunderlizard2\thunderlizard2.m2,1,1,1,5,24,18,1,0,0,0,34,0.6111,2.031,0,-8.32616,-2.798629,-0.103116,3.922007,2.798629,6.098898,1,1,0,0,0
500266,0,Creature\tigerloa\tigerloa.m2,1,1,1,5,20,16,1,0,0,0,0,0.6111,2.031,0,-2.387817,-0.466591,-0.015511,1.388182,0.466591,1.89249,1,1,0,0,0
500267,0,Creature\titankeepertroll\titankeepertroll.m2,1,1,1,5,24,18,1,0,0,0,0,0.6111,2.031,0,-1.059004,-2.310663,-0.003484,1.349515,2.310663,10.33134,1,1,0,0,0
500268,0,Creature\toadloa\toadloa.m2,1,1,1,5,20,16,1,0,0,0,0,0.6111,2.031,0,-2.338151,-1.551,-0.134774,1.894112,1.550945,3.124359,1,1,0,0,0
500269,0,Creature\toadloa_small\toadloa_small.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-2.338151,-1.532266,-0.134774,1.88852,1.532253,2.983761,1,1,0,0,0
500270,0,Creature\toadswamp\toadswamp.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-0.225374,-0.230828,-0.00156,0.212143,0.230828,0.338786,1,1,0,0,0
500271,0,Creature\tortollan\tortollan.m2,1,1,1,5,20,16,1,0,0,0,0,0.6111,2.031,0,-1.475667,-1.320664,0.000342,0.850748,1.320673,3.688644,1,1,0,0,0
500272,0,Creature\turalyon\turalyon.m2,1,1,1,5,20,16,1,0,0,0,0,0.6111,2.031,0,-0.339701,-0.63114,-0.001384,0.288338,0.631141,2.037753,1,1,0,0,0
500273,0,Creature\voidbrokenbrute\voidbrokenbrute.m2,1,1,1,5,20,16,1,0,0,0,0,0.6111,2.031,0,-1.102527,-2.110127,-0.03297,0.445793,1.452389,4.186527,1,1,0,0,0
500274,0,Creature\windserpent2\windserpent2.m2,1,1,1,5,20,16,1,0,0,0,0,0.6111,2.031,0,-1.000647,-2.74316,-5.623518,0.928347,2.743159,2.746231,1,1,0,0,0
500275,0,Creature\wingederedarboss\wingederedarboss.m2,1,1,1,5,24,18,1,0,0,0,0,0.6111,2.031,0,-4.429597,-1.63792,-0.001398,0.473194,1.637919,7.034358,1,1,0,0,0
500276,0,Creature\zandalarifemalekid\zandalarifemalekid.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-0.270551,-0.259595,-0.009191,0.128123,0.252904,1.258398,1,1,0,0,0
500277,0,Creature\zandalarimalekid\zandalarimalekid.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-0.143502,-0.301062,0.003978,0.169705,0.301062,1.289816,1,1,0,0,0
500322,0,Creature\chimerabeast\chimerabeast.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-7.2076,-4.7016,-1.0883,5.4327,4.7321,6.014,1,1,0,0,0
500323,0,Creature\troll_canoe_02_creature\troll_canoe_02_creature.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-8.8926,-2.9144,-1.2676,10.5631,4.8652,6.6787,1,1,0,0,0
500324,0,Creature\warpstalker\warpstalker_low.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-9.7053,-6.9577,-6.3856,3.9648,3.13,6.0225,1,1,0,0,0
500325,0,Creature\waterelementalmercury\waterelementalmercury.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-6.4221,-5.4987,-6.3963,6.2327,5.1795,21.9201,1,1,0,0,0
500330,0,Creature\waterelemental\waterelemental.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-6.0951,-3.9708,-2.9897,2.9063,5.0319,3.7763,1,1,0,0,0
500331,0,Creature\berserker\berserker.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-7.7562,-4.8017,-6.0331,5.9268,4.8121,8.2124,1,1,0,0,0
500332,0,Creature\dhmaledps\dhmaledps_void.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-11.2819,-12.2485,-1.8958,11.9711,12.2967,12.7804,1,1,0,0,0
500333,0,Creature\grovemanfemale\grovemanfemale.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-19.3061,-7.8119,-5.8198,9.4269,10.6011,15.3295,1,1,0,0,0
500334,0,Creature\lyssabeldawnpetal\lyssabeldawnpetal.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-9.4049,-10.1837,-1.1177,9.7336,10.1155,8.8329,1,1,0,0,0
500335,0,Creature\snowman2\snowman2.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.0492,-0.9189,-0.2022,1.9868,0.9784,1.7704,1,1,0,0,0
500336,0,Creature\voidwraithraidboss\voidwraithraidboss.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-25.7442,-28.2326,-26.7741,30.721,28.2326,29.7065,1,1,0,0,0
500344,0,Creature\druidaquaticharanir\druidaquaticharanir.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.5,-1.5,-0.1,1.5,1.5,2,1,1,0,0,0
500345,0,Creature\druidaquatickultiran\druidaquatickultiran.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.5,-1.5,-0.1,1.5,1.5,2,1,1,0,0,0
500346,0,Creature\druidaquaticzandalari\druidaquaticzandalari.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.5,-1.5,-0.1,1.5,1.5,2,1,1,0,0,0
500347,0,Creature\druidbear\druidbearepic.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.531902,-1.070026,-0.072043,1.678474,1.041226,1.859403,1,1,0,0,0
500348,0,Creature\druidbear\druidbeartaurenepic.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.531902,-1.070026,-0.072043,1.678474,1.041226,1.859403,1,1,0,0,0
500349,0,Creature\druidbear2\druidbear2.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.531902,-1.070026,-0.072043,1.678474,1.041226,1.859403,1,1,0,0,0
500350,0,Creature\druidbear2\druidbeartauren2.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.531902,-1.070026,-0.072043,1.678474,1.041226,1.859403,1,1,0,0,0
500351,0,Creature\druidbear2\druidbeartroll2.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.531902,-1.070026,-0.072043,1.678474,1.041226,1.859403,1,1,0,0,0
500352,0,Creature\druidbear2\druidbearworgen2.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.531902,-1.070026,-0.072043,1.678474,1.041226,1.859403,1,1,0,0,0
500353,0,Creature\druidbearharanir\druidbearharanir.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.531902,-1.070026,-0.072043,1.678474,1.041226,1.859403,1,1,0,0,0
500354,0,Creature\druidbearhmtauren\druidbearhmtauren.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.531902,-1.070026,-0.072043,1.678474,1.041226,1.859403,1,1,0,0,0
500355,0,Creature\druidbearkultiran\druidbearkultiran.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.531902,-1.070026,-0.072043,1.678474,1.041226,1.859403,1,1,0,0,0
500356,0,Creature\druidbearkultiran_noarmor\druidbearkultiran_noarmor.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.531902,-1.070026,-0.072043,1.678474,1.041226,1.859403,1,1,0,0,0
500357,0,Creature\druidbeartroll\druidbeartrollepic.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.531902,-1.070026,-0.072043,1.678474,1.041226,1.859403,1,1,0,0,0
500358,0,Creature\druidbearworgen\druidbearworgenepic.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.531902,-1.070026,-0.072043,1.678474,1.041226,1.859403,1,1,0,0,0
500359,0,Creature\druidbearzandalaritroll\druidbearzandalaritroll.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.531902,-1.070026,-0.072043,1.678474,1.041226,1.859403,1,1,0,0,0
500360,0,Creature\druidbearzandalaritroll_noarmor\druidbearzandalaritroll_noarmor.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.531902,-1.070026,-0.072043,1.678474,1.041226,1.859403,1,1,0,0,0
500361,0,Creature\druidcat\druidcatepic.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,1.241372,-2.714715,-0.862427,-0.044873,1.050232,0.580746,1.471183,1,1,0,0,0
500362,0,Creature\druidcat2\druidcat2.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,1.241372,-2.714715,-0.862427,-0.044873,1.050232,0.580746,1.471183,1,1,0,0,0
500363,0,Creature\druidcat2\druidcattauren2.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,1.241372,-2.714715,-0.862427,-0.044873,1.050232,0.580746,1.471183,1,1,0,0,0
500364,0,Creature\druidcat2\druidcattroll2.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,1.241372,-2.714715,-0.862427,-0.044873,1.050232,0.580746,1.471183,1,1,0,0,0
500365,0,Creature\druidcat2\druidcatworgen2.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,1.241372,-2.714715,-0.862427,-0.044873,1.050232,0.580746,1.471183,1,1,0,0,0
500366,0,Creature\druidcatharanir\druidcatharanir.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,1.241372,-2.714715,-0.862427,-0.044873,1.050232,0.580746,1.471183,1,1,0,0,0
500367,0,Creature\druidcathmtauren\druidcathmtauren.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,1.241372,-2.714715,-0.862427,-0.044873,1.050232,0.580746,1.471183,1,1,0,0,0
500368,0,Creature\druidcatkultiran\druidcatkultiran.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,1.241372,-2.714715,-0.862427,-0.044873,1.050232,0.580746,1.471183,1,1,0,0,0
500369,0,Creature\druidcatkultiran_noarmor\druidcatkultiran_noarmor.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,1.241372,-2.714715,-0.862427,-0.044873,1.050232,0.580746,1.471183,1,1,0,0,0
500370,0,Creature\druidcattauren\druidcattaurenepic.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,1.241372,-2.714715,-0.862427,-0.044873,1.050232,0.580746,1.471183,1,1,0,0,0
500371,0,Creature\druidcattroll\druidcattrollepic.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,1.241372,-2.714715,-0.862427,-0.044873,1.050232,0.580746,1.471183,1,1,0,0,0
500372,0,Creature\druidcatworgen\druidcatworgenepic.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,1.241372,-2.714715,-0.862427,-0.044873,1.050232,0.580746,1.471183,1,1,0,0,0
500373,0,Creature\druidcatzandalaritroll\druidcatzandalaritroll.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,1.241372,-2.714715,-0.862427,-0.044873,1.050232,0.580746,1.471183,1,1,0,0,0
500374,0,Creature\druidcatzandalaritroll_noarmor\druidcatzandalaritroll_noarmor.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,1.241372,-2.714715,-0.862427,-0.044873,1.050232,0.580746,1.471183,1,1,0,0,0
500375,0,Creature\druidflightform\druidflightform.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.5,-1.5,-0.1,1.5,1.5,2,1,1,0,0,0
500376,0,Creature\druidflighthmtauren\druidflighthmtauren.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.5,-1.5,-0.1,1.5,1.5,2,1,1,0,0,0
500377,0,Creature\druidflightkultiran\druidflightkultiran.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.5,-1.5,-0.1,1.5,1.5,2,1,1,0,0,0
500378,0,Creature\druidflightzandalaritroll\druidflightzandalaritroll.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.5,-1.5,-0.1,1.5,1.5,2,1,1,0,0,0
500379,0,Creature\druidflightzandalaritroll_noarmor\druidflightzandalaritroll_noarmor.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.5,-1.5,-0.1,1.5,1.5,2,1,1,0,0,0
500380,0,Creature\druidowlbear\druidowlbearepic.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.531902,-1.070026,-0.072043,1.678474,1.041226,1.859403,1,1,0,0,0
500381,0,Creature\druidowlbear\druidowlbeartaurenepic.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.531902,-1.070026,-0.072043,1.678474,1.041226,1.859403,1,1,0,0,0
500382,0,Creature\druidowlbear2\druidowlbear2.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.531902,-1.070026,-0.072043,1.678474,1.041226,1.859403,1,1,0,0,0
500383,0,Creature\druidowlbear2\druidowlbearepic2.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.531902,-1.070026,-0.072043,1.678474,1.041226,1.859403,1,1,0,0,0
500384,0,Creature\druidowlbear2\druidowlbeartauren2.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.531902,-1.070026,-0.072043,1.678474,1.041226,1.859403,1,1,0,0,0
500385,0,Creature\druidowlbear2\druidowlbeartaurenepic2.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.531902,-1.070026,-0.072043,1.678474,1.041226,1.859403,1,1,0,0,0
500386,0,Creature\druidowlbearhmtauren2\druidowlbearhmtauren2.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.531902,-1.070026,-0.072043,1.678474,1.041226,1.859403,1,1,0,0,0
500387,0,Creature\druidowlbearhmtaurenepic2\druidowlbearhmtaurenepic2.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.531902,-1.070026,-0.072043,1.678474,1.041226,1.859403,1,1,0,0,0
500388,0,Creature\druidowlbearkultiranepic2\druidowlbearkultiranepic2.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.531902,-1.070026,-0.072043,1.678474,1.041226,1.859403,1,1,0,0,0
500389,0,Creature\druidowlbearzandalariepic2\druidowlbearzandalariepic2.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.531902,-1.070026,-0.072043,1.678474,1.041226,1.859403,1,1,0,0,0
500390,0,Creature\druidtravelalliance\druidtravelalliance.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,1.241372,-2.714715,-0.862427,-0.044873,1.050232,0.580746,1.471183,1,1,0,0,0
500391,0,Creature\druidtravelcat\druidtravelcat.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,1.241372,-2.714715,-0.862427,-0.044873,1.050232,0.580746,1.471183,1,1,0,0,0
500392,0,Creature\druidtravelharanir\druidtravelharanir.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,1.241372,-2.714715,-0.862427,-0.044873,1.050232,0.580746,1.471183,1,1,0,0,0
500393,0,Creature\druidtravelhmtauren\druidtravelhmtauren.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,1.241372,-2.714715,-0.862427,-0.044873,1.050232,0.580746,1.471183,1,1,0,0,0
500394,0,Creature\druidtravelhorde\druidtravelhorde.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,1.241372,-2.714715,-0.862427,-0.044873,1.050232,0.580746,1.471183,1,1,0,0,0
500395,0,Creature\druidtravelkultiran\druidtravelkultiran.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,1.241372,-2.714715,-0.862427,-0.044873,1.050232,0.580746,1.471183,1,1,0,0,0
500396,0,Creature\druidtreeform\druidtreeform.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.5,-1.5,-0.1,1.5,1.5,2,1,1,0,0,0
500397,0,Creature\druidtreeharanir\druidtreeharanir.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.5,-1.5,-0.1,1.5,1.5,2,1,1,0,0,0
500398,0,Creature\epicdruidflightalliance\epicdruidflightalliance.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.5,-1.5,-0.1,1.5,1.5,2,1,1,0,0,0
500399,0,Creature\epicdruidflighthorde\epicdruidflighthorde.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.5,-1.5,-0.1,1.5,1.5,2,1,1,0,0,0
500400,0,Creature\epicdruidflighttroll\epicdruidflighttroll.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.5,-1.5,-0.1,1.5,1.5,2,1,1,0,0,0
500401,0,Creature\epicdruidflightworgen\epicdruidflightworgen.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.5,-1.5,-0.1,1.5,1.5,2,1,1,0,0,0
500402,0,Creature\malfuriondruidbear\malfuriondruidbear.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.531902,-1.070026,-0.072043,1.678474,1.041226,1.859403,1,1,0,0,0
500403,0,Creature\stormcrowdruid\stormcrowdruid.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.5,-1.5,-0.1,1.5,1.5,2,1,1,0,0,0
500528,0,Creature\direwolf\direwolf.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.5,-1.5,-0.1,1.5,1.5,2,1,1,0,0,0
500529,0,Creature\doomguard\doomguard.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.5,-1.5,-0.1,1.5,1.5,2,1,1,0,0,0
500530,0,Creature\doomguard\doomguard_pet.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.5,-1.5,-0.1,1.5,1.5,2,1,1,0,0,0
500531,0,Creature\doomguard2\doomguard2.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.5,-1.5,-0.1,1.5,1.5,2,1,1,0,0,0
500532,0,Creature\doomguardpet\doomguardpet.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.5,-1.5,-0.1,1.5,1.5,2,1,1,0,0,0
500533,0,Creature\felguard\felguard.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.5,-1.5,-0.1,1.5,1.5,2,1,1,0,0,0
500534,0,Creature\felguard2\felguard2.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.5,-1.5,-0.1,1.5,1.5,2,1,1,0,0,0
500535,0,Creature\frostwolfpup\frostwolfpup.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.5,-1.5,-0.1,1.5,1.5,2,1,1,0,0,0
500536,0,Creature\frostwolfpup\frostwolfpup_fel.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.5,-1.5,-0.1,1.5,1.5,2,1,1,0,0,0
500537,0,Creature\frostwolfpup\frostwolfpup_fire.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.5,-1.5,-0.1,1.5,1.5,2,1,1,0,0,0
500538,0,Creature\frostwolfpup\frostwolfpup_nocollar.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.5,-1.5,-0.1,1.5,1.5,2,1,1,0,0,0
500539,0,Creature\frostwolfpup\frostwolfpup_shadow.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.5,-1.5,-0.1,1.5,1.5,2,1,1,0,0,0
500540,0,Creature\mechanowolf\mechanowolf.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.5,-1.5,-0.1,1.5,1.5,2,1,1,0,0,0
500541,0,Creature\ridingdirewolfspectral\ridingdirewolfspectral.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.5,-1.5,-0.1,1.5,1.5,2,1,1,0,0,0
500542,0,Creature\spells\6oc_orcclans_totem_air.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.5,-1.5,-0.1,1.5,1.5,2,1,1,0,0,0
500543,0,Creature\spells\6oc_orcclans_totem_earth.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.5,-1.5,-0.1,1.5,1.5,2,1,1,0,0,0
500544,0,Creature\spells\6oc_orcclans_totem_fire.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.5,-1.5,-0.1,1.5,1.5,2,1,1,0,0,0
500545,0,Creature\spells\6oc_orcclans_totem_water.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.5,-1.5,-0.1,1.5,1.5,2,1,1,0,0,0
500546,0,Creature\spells\airelementaltotem.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.5,-1.5,-0.1,1.5,1.5,2,1,1,0,0,0
500547,0,Creature\spells\darkshaman_ashflare_totem.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.5,-1.5,-0.1,1.5,1.5,2,1,1,0,0,0
500548,0,Creature\spells\darkshaman_foulstream_totem.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.5,-1.5,-0.1,1.5,1.5,2,1,1,0,0,0
500549,0,Creature\spells\darkshaman_poisonmist_totem.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.5,-1.5,-0.1,1.5,1.5,2,1,1,0,0,0
500550,0,Creature\spells\darkshaman_rustediron_totem.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.5,-1.5,-0.1,1.5,1.5,2,1,1,0,0,0
500551,0,Creature\spells\draeneitotem_air.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.5,-1.5,-0.1,1.5,1.5,2,1,1,0,0,0
500552,0,Creature\spells\draeneitotem_earth.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.5,-1.5,-0.1,1.5,1.5,2,1,1,0,0,0
500553,0,Creature\spells\draeneitotem_fire.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.5,-1.5,-0.1,1.5,1.5,2,1,1,0,0,0
500554,0,Creature\spells\draeneitotem_water.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.5,-1.5,-0.1,1.5,1.5,2,1,1,0,0,0
500555,0,Creature\spells\dwarventotem_air.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.5,-1.5,-0.1,1.5,1.5,2,1,1,0,0,0
500556,0,Creature\spells\dwarventotem_earth.m2,1,1,1,5,16,12,1,0,0,0,0,0.6111,2.031,0,-1.5,-1.5,-0.1,1.5,1.5,2,1,1,0,0,0
