"ID","ModelName","Sound_1","Sound_2","Sound_3","Sound_4","Sound_5","Sound_6","Sound_7","Sound_8","Sound_9","Sound_10","GeoBoxMinX","GeoBoxMinY","GeoBoxMinZ","GeoBoxMaxX","GeoBoxMaxY","GeoBoxMaxZ","ObjectEffectPackageID"
"69513","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_126.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69514","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_125.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69515","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_124.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69516","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_123.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69517","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_122.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69518","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_121.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69519","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_120.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69520","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_119.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69521","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_118.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69522","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_117.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69523","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_116.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69524","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_115.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69525","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_114.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69526","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_113.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69527","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_112.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69528","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_111.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69529","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_110.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69530","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_109.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69531","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_108.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69532","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_107.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69533","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_106.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69534","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_105.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69535","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_104.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69536","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_103.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69537","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_102.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69538","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_100.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69539","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_099.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69540","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_098.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69541","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_096.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69542","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_095.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69543","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_094.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69544","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_093.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69545","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_092.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69546","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_091.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69547","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_089.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69548","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_088.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69549","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_085.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69550","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_084.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69551","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_083.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69552","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_082.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69553","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_081.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69554","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_080.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69555","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_079.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69556","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_078.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69557","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_077.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69558","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_076.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69559","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_075.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69560","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_074.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69561","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_073.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69562","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_072.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69563","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_071.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69564","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_070.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69565","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_069.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69566","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_068.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69567","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_067.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69568","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_066.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69569","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_065.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69570","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_064.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69571","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_063.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69572","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_062.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69573","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_061.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69574","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_060.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69575","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_059.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69576","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_058.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69577","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_057.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69578","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_056.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69579","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_054.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69580","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_052.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69581","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_050.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69582","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_049.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69583","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_047.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69584","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_046.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69585","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_045.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69586","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_044.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69587","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_043.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69588","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_042.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69589","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_041.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69590","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_040.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69591","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_039.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69592","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_038.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69593","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_037.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69594","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_036.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69595","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_035.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69596","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_034.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69597","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_033.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69598","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_032.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69599","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_031.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69600","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_030.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69601","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_029.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69602","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_028.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69603","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_027.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69604","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_026.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69605","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_025.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69606","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_024.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69607","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_023.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69608","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_022.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69609","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_020.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69610","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_019.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69611","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_018.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69612","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_017.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69613","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_016.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69614","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_015.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69615","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_014.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69616","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_013.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69617","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_012.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69618","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_011.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69619","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_010.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69620","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_009.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69621","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_008.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69622","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_007.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69623","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_006.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69624","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_005.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69625","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_004.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69626","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_003.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69627","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_002.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69628","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_001.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69629","World\wmo\Azeroth\Buildings\Stormwind\Stormwind_000.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69630","World\wmo\Azeroth\Buildings\Stormwind\Stormwind.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69631","World\wmo\Azeroth\Buildings\Stormwind\SW_Harbor_Lighthouse_000.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69632","World\wmo\Azeroth\Buildings\Stormwind\SW_Harbor_Lighthouse.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69633","World\wmo\Azeroth\Buildings\Stormwind\SW_Harbor_Docks_001.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69634","World\wmo\Azeroth\Buildings\Stormwind\SW_Harbor_Docks_000.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69635","World\wmo\Azeroth\Buildings\Stormwind\SW_Harbor_Docks.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69636","World\wmo\Azeroth\Buildings\RedRidge_TownHall\RedRidge_TownHall_004.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69637","World\wmo\Azeroth\Buildings\RedRidge_TownHall\RedRidge_TownHall_003.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69638","World\wmo\Azeroth\Buildings\RedRidge_TownHall\RedRidge_TownHall_002.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69639","World\wmo\Azeroth\Buildings\RedRidge_TownHall\RedRidge_TownHall_001.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69640","World\wmo\Azeroth\Buildings\RedRidge_TownHall\RedRidge_TownHall_000.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69641","World\wmo\Azeroth\Buildings\RedRidge_TownHall\RedRidge_TownHall.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69642","World\wmo\Azeroth\Buildings\RedRidge_Barracks\redridge_barracks_022.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69643","World\wmo\Azeroth\Buildings\RedRidge_Barracks\redridge_barracks_001.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69644","World\wmo\Azeroth\Buildings\RedRidge_Barracks\redridge_barracks_000.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69645","World\wmo\Azeroth\Buildings\RedRidge_Barracks\redridge_barracks.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69646","World\wmo\Azeroth\Buildings\Prison_Camp\prisonLonghouse_New_000.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69647","World\wmo\Azeroth\Buildings\Prison_Camp\prisonLonghouse_New.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69648","World\wmo\Azeroth\Buildings\Prison_Camp\prisonHQ_New_002.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69649","World\wmo\Azeroth\Buildings\Prison_Camp\prisonHQ_New_001.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69650","World\wmo\Azeroth\Buildings\Prison_Camp\prisonHQ_New_000.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69651","World\wmo\Azeroth\Buildings\Prison_Camp\prisonHQ_New.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69652","World\wmo\Azeroth\Buildings\Prison_Camp\prisonHQ_002.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69653","World\wmo\Azeroth\Buildings\Prison_Camp\prisonHQ_001.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69654","World\wmo\Azeroth\Buildings\Prison_Camp\prisonHQ_000.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69655","World\wmo\Azeroth\Buildings\Prison_Camp\prisonHQ.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69656","World\wmo\Azeroth\Buildings\OilPlatform\OilPlatform_LOW_000.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
"69657","World\wmo\Azeroth\Buildings\OilPlatform\OilPlatform_LOW.wmo","0","0","0","0","0","0","0","0","0","0","-850.3719","-504.2714","-99.80302","207.9804","555.6623","276.599","0"
