"ID","ClassID","SubclassID","Sound_Override_Subclassid","Material","DisplayInfoID","InventoryType","SheatheType"
"134374","4","2","-1","8","145322","3","0"
"134375","4","2","-1","8","150744","6","0"
"134376","4","0","-1","1","9359998","2","1"
"134379","4","0","-1","1","8135793","12","4"
"134380","4","0","-1","1","8134235","12","1"
"134383","4","3","-1","5","150736","6","0"
"134384","4","3","-1","5","145683","9","0"
"134385","4","3","-1","5","145679","10","0"
"134386","4","3","-1","5","145677","8","0"
"134387","4","3","-1","5","685011","1","0"
"134388","4","3","-1","5","145681","7","0"
"134389","4","3","-1","5","145682","3","0"
"134390","4","3","-1","5","145678","5","0"
"134391","4","1","-1","7","145815","6","0"
"134392","4","1","-1","7","685079","1","0"
"134393","4","1","-1","7","145837","10","0"
"134394","4","1","-1","7","145839","7","0"
"134395","4","1","-1","7","145845","20","0"
"134396","4","1","-1","7","145816","8","0"
"134397","4","1","-1","7","145841","3","0"
"134398","4","1","-1","7","145842","9","0"
"134402","4","1","-1","7","149800","16","0"
"134404","4","1","-1","1","153587","16","1"
"134405","4","1","-1","7","153575","16","0"
"134406","4","1","-1","7","153600","16","0"
"134407","4","1","-1","7","149801","16","0"
"134408","4","1","-1","7","149760","16","0"
"134410","4","1","-1","7","153592","16","0"
"134411","4","1","-1","7","149763","16","0"
"134412","4","1","-1","7","149804","16","0"
"134413","4","1","-1","7","145270","20","0"
"134414","4","1","-1","7","145270","20","0"
"134415","4","1","-1","7","145270","20","0"
"134416","4","1","-1","7","145263","8","0"
"134417","4","1","-1","7","145263","8","0"
"134418","4","1","-1","7","145265","10","0"
"134419","4","1","-1","7","145263","8","0"
"134420","4","1","-1","7","145265","10","0"
"134421","4","1","-1","7","145265","10","0"
"134422","4","1","-1","7","145265","10","0"
"134423","4","1","-1","7","145262","6","0"
"134424","4","1","-1","7","145266","1","0"
"134425","4","1","-1","7","145266","1","0"
"134426","4","1","-1","7","145266","1","0"
"134427","4","1","-1","7","145267","7","0"
"134428","4","1","-1","7","145267","7","0"
"134429","4","2","-1","7","144668","8","0"
"134430","4","1","-1","7","145269","3","0"
"134431","4","1","-1","7","145265","10","0"
"134432","4","1","-1","7","145269","3","0"
"134433","4","1","-1","7","145262","6","0"
"134434","4","1","-1","7","145262","6","0"
"134435","4","1","-1","7","145268","9","0"
"134436","4","1","-1","7","145268","9","0"
"134437","4","1","-1","7","145268","9","0"
"134438","4","2","-1","8","144653","5","0"
"134439","4","2","-1","8","144653","5","0"
"134440","4","2","-1","8","144655","1","0"
"134441","4","2","-1","8","144668","8","0"
"134442","4","2","-1","8","144668","8","0"
"134443","4","2","-1","8","144654","10","0"
"134444","4","2","-1","8","144654","10","0"
"134445","4","2","-1","8","144654","10","0"
"134446","4","2","-1","8","144655","1","0"
"134447","4","2","-1","8","144655","1","0"
"134448","4","2","-1","8","144656","7","0"
"134449","4","2","-1","8","144656","7","0"
"134450","4","2","-1","8","144656","7","0"
"134451","4","2","-1","8","144656","7","0"
"134452","4","2","-1","8","144657","3","0"
"134453","4","2","-1","8","144657","3","0"
"134454","4","2","-1","8","144657","3","0"
"134455","4","2","-1","8","150751","6","0"
"134456","4","2","-1","8","150751","6","0"
"134457","4","2","-1","8","150751","6","0"
"134458","4","2","-1","8","144658","9","0"
"134459","4","2","-1","8","144658","9","0"
"134460","4","2","-1","8","144656","7","0"
"134461","4","2","-1","8","144658","9","0"
"134462","4","3","-1","5","145337","5","0"
"134463","4","3","-1","5","145337","5","0"
"134464","4","3","-1","5","145457","8","0"
"134465","4","3","-1","5","145457","8","0"
"134466","4","3","-1","5","145457","8","0"
"134467","4","3","-1","5","145338","10","0"
"134468","4","3","-1","5","145338","10","0"
"134469","4","3","-1","5","145338","10","0"
"134470","4","3","-1","5","145339","1","0"
"134471","4","3","-1","5","145339","1","0"
"134472","4","3","-1","5","145340","3","0"
"134473","4","3","-1","5","145339","1","0"
"134474","4","3","-1","5","145341","7","0"
"134475","4","3","-1","5","145341","7","0"
"134476","4","3","-1","5","145341","7","0"
"134477","4","3","-1","5","145457","8","0"
"134478","4","3","-1","5","145340","3","0"
"134479","4","3","-1","5","145340","3","0"
"134480","4","3","-1","5","145340","3","0"
"134481","4","3","-1","5","151514","6","0"
"134482","4","3","-1","5","151514","6","0"
"134483","4","3","-1","5","145341","7","0"
"134484","4","3","-1","5","145342","9","0"
"134485","4","3","-1","5","145342","9","0"
"134487","4","0","-1","3","9408435","11","0"
"134488","4","0","-1","3","9360046","2","0"
"134489","4","0","-1","3","9408439","11","0"
"134490","4","0","-1","3","9408440","11","0"
"134491","4","0","-1","3","9360041","2","0"
"134492","4","0","-1","3","9360032","2","0"
"134493","4","0","-1","3","8336783","11","0"
"134495","4","0","-1","3","9360034","2","0"
"134497","4","0","-1","3","9359994","2","0"
"134498","4","0","-1","3","8133340","2","0"
"134499","4","0","-1","3","9360021","2","0"
"134500","4","4","-1","6","145042","5","0"
"134501","4","4","-1","6","145042","5","0"
"134502","4","4","-1","6","145047","9","0"
"134503","4","4","-1","6","145042","5","0"
"134504","4","4","-1","6","145041","8","0"
"134505","4","4","-1","6","145041","8","0"
"134506","4","4","-1","6","145045","7","0"
"134507","4","4","-1","6","145041","8","0"
"134508","4","4","-1","6","145043","10","0"
"134509","4","4","-1","6","145043","10","0"
"134510","4","4","-1","6","145046","3","0"
"134511","4","4","-1","6","685013","1","0"
"134512","4","4","-1","6","685013","1","0"
"134513","4","4","-1","6","685013","1","0"
"134514","4","4","-1","6","145045","7","0"
"134515","4","4","-1","6","145045","7","0"
"134516","4","4","-1","6","145045","7","0"
"134517","4","4","-1","6","145046","3","0"
"134518","4","4","-1","6","145046","3","0"
"134519","4","4","-1","6","145043","10","0"
"134520","4","4","-1","6","145047","9","0"
"134521","4","4","-1","6","145046","3","0"
"134522","4","4","-1","6","145047","9","0"
"134523","4","4","-1","6","145041","8","0"
"134524","4","0","-1","3","9408449","11","0"
"134525","4","0","-1","3","9408443","11","0"
"134526","4","0","-1","3","9408451","11","0"
"134527","4","0","-1","3","9408433","11","0"
"134528","4","0","-1","3","9408438","11","0"
"134529","4","0","-1","3","9360042","2","0"
"134530","4","0","-1","3","9408452","11","0"
"134531","4","0","-1","3","9408434","11","0"
"134532","4","0","-1","3","9408454","11","0"
"134533","4","0","-1","3","9408461","11","0"
"134534","4","0","-1","3","9408444","11","0"
"134537","4","0","-1","3","9408456","11","0"
"134539","4","0","-1","3","8629694","11","0"
"134540","4","0","-1","3","8133404","11","0"
"134541","4","0","-1","3","9359997","2","0"
"134542","4","0","-1","3","9408457","11","0"
"134548","2","7","-1","1","155540","22","1"
"134552","2","7","-1","1","152944","22","3"
"134553","2","8","-1","1","155540","17","1"
"134554","4","1","-1","7","146357","10","0"
"134555","4","2","-1","8","143730","10","0"
"134556","4","3","-1","5","144576","10","0"
"134557","4","4","-1","6","144717","10","0"
"134558","4","1","-1","7","146362","20","0"
"134559","4","2","-1","8","143729","5","0"
"134560","4","3","-1","5","144575","5","0"
"134561","4","4","-1","6","144716","5","0"
"134562","2","7","-1","1","155540","13","1"
"134563","2","1","1","1","686499","13","1"
"134577","2","1","-1","1","15576","17","1"
"134578","2","0","-1","1","683734","13","3"
"134580","2","18","-1","2","40715","26","5"
"134581","2","15","-1","1","20595","13","3"
"134582","2","10","-1","2","43951","17","2"
"134583","4","1","-1","7","7782","8","0"
"134584","4","1","-1","7","8157","6","0"
"134585","4","1","-1","7","12126","9","0"
"134586","2","0","-1","1","26535","13","3"
"134588","2","4","-1","1","676440","13","3"
"134589","4","0","-1","4","23177","23","3"
"134590","2","19","-1","2","677395","26","3"
"134591","4","2","-1","8","36452","8","0"
"134592","4","2","-1","8","65864","6","0"
"134593","4","2","-1","8","687761","9","0"
"134594","4","3","-1","5","37438","8","0"
"134595","4","3","-1","5","37038","6","0"
"134596","4","3","-1","5","37535","9","0"
"134600","4","4","-1","6","24513","8","0"
"134601","4","4","-1","6","5679","6","0"
"134602","4","4","-1","6","24511","9","0"
"134603","4","6","-1","1","1706","14","4"
"134604","2","0","-1","1","41974","13","3"
"134606","2","8","-1","1","68238","17","1"
"134607","2","0","-1","1","68135","13","3"
"134608","2","2","-1","2","69864","15","4"
"134609","4","1","-1","5","77082","16","0"
"134610","2","15","-1","1","68218","13","3"
"134611","2","4","-1","1","68136","13","3"
"134612","2","6","-1","1","68384","17","2"
"134613","2","7","-1","1","68360","13","1"
"134614","4","1","-1","7","72538","8","0"
"134615","4","1","-1","7","182622","1","0"
"134616","4","1","-1","7","72536","6","0"
"134617","4","1","-1","5","77081","16","0"
"134618","2","4","-1","1","68590","13","3"
"134619","2","10","-1","2","674648","17","2"
"134620","4","2","-1","8","78304","8","0"
"134621","4","2","-1","8","188903","1","0"
"134622","4","2","-1","8","78300","6","0"
"134623","4","3","-1","5","72712","8","0"
"134624","4","3","-1","5","72717","1","0"
"134625","4","3","-1","5","72332","6","0"
"134626","4","0","-1","5","8648531","2","0"
"134627","4","0","-1","5","8648532","2","0"
"134628","4","0","-1","5","8648533","2","0"
"134629","4","4","-1","6","71264","8","0"
"134630","4","4","-1","6","73141","1","0"
"134631","4","4","-1","6","71262","6","0"
"134632","4","6","-1","1","69951","14","4"
"134633","2","0","-1","1","68135","13","3"
"134634","4","1","-1","5","77080","16","0"
"134635","2","1","-1","1","22216","17","1"
"134636","2","0","-1","1","63648","13","3"
"134637","2","15","-1","1","6470","13","3"
"134638","2","3","-1","1","169117","26","1"
"134639","2","10","-1","2","20379","17","2"
"134640","4","1","-1","7","73652","20","0"
"134641","4","1","-1","7","66916","8","0"
"134642","4","1","-1","7","73653","7","0"
"134643","4","1","-1","7","66915","9","0"
"134644","2","4","-1","1","676440","13","3"
"134645","4","0","-1","4","179745","23","3"
"134646","2","7","-1","1","676152","13","3"
"134647","4","2","-1","8","66427","5","0"
"134648","4","2","-1","8","66429","8","0"
"134649","4","2","-1","8","66425","7","0"
"134650","4","2","-1","8","66426","9","0"
"134651","4","3","-1","5","65874","5","0"
"134652","4","3","-1","5","67496","8","0"
"134653","4","3","-1","5","65876","7","0"
"134654","4","3","-1","5","67497","9","0"
"134655","4","4","-1","6","66816","5","0"
"134656","4","4","-1","6","66812","8","0"
"134657","4","4","-1","6","126298","7","0"
"134658","4","4","-1","6","66815","9","0"
"134662","4","6","-1","1","2333","14","4"
"134663","2","7","-1","1","23692","13","1"
"134664","2","8","-1","1","23472","17","1"
"134665","2","2","-1","2","694656","15","4"
"134666","2","15","-1","1","4154","13","3"
"134667","2","4","-1","1","5224","13","3"
"134668","2","6","-1","1","76831","17","2"
"134669","4","1","-1","7","66411","10","0"
"134670","4","1","-1","7","178271","1","0"
"134671","4","1","-1","7","73718","7","0"
"134672","4","1","-1","7","73720","3","0"
"134673","2","4","-1","1","1839","13","3"
"134674","2","10","-1","2","22391","17","2"
"134675","4","2","-1","8","66511","10","0"
"134676","4","2","-1","8","111119","1","0"
"134677","4","2","-1","8","66484","7","0"
"134678","4","2","-1","8","73824","3","0"
"134679","4","3","-1","5","66699","10","0"
"134680","4","3","-1","5","105705","1","0"
"134681","4","3","-1","5","66700","7","0"
"134682","4","3","-1","5","66703","3","0"
"134683","4","4","-1","6","66850","10","0"
"134684","4","4","-1","6","74131","1","0"
"134685","4","4","-1","6","66851","7","0"
"134686","4","4","-1","6","67002","3","0"
"134687","4","6","-1","1","18374","14","4"
"134688","2","7","-1","1","1928","13","1"
"134692","4","0","-1","4","9028997","12","0"
"134693","4","1","-1","5","151428","16","0"
"134694","4","1","-1","7","146354","6","0"
"134695","4","1","-1","7","146359","7","0"
"134696","4","1","-1","7","146360","3","0"
"134697","4","1","-1","7","146361","9","0"
"134698","4","0","-1","4","9028995","12","0"
"134699","4","1","-1","5","713285","16","0"
"134700","4","2","-1","8","143650","6","0"
"134701","4","2","-1","8","143746","7","0"
"134702","4","2","-1","8","143747","3","0"
"134703","4","2","-1","8","143651","9","0"
"134704","4","3","-1","5","151509","6","0"
"134705","4","3","-1","5","144588","7","0"
"134706","4","3","-1","5","144589","3","0"
"134707","4","3","-1","5","144590","9","0"
"134708","4","0","-1","5","8804955","2","0"
"134709","4","0","-1","5","8804954","2","0"
"134710","4","0","-1","5","8804956","2","0"
"134711","4","4","-1","6","144686","6","0"
"134712","4","4","-1","6","144693","7","0"
"134713","4","4","-1","6","144694","3","0"
"134714","4","4","-1","6","144695","9","0"
"134715","4","0","-1","4","9028989","12","0"
"134716","4","1","-1","5","154188","16","0"
"134717","2","1","-1","1","686592","17","1"
"134718","2","15","-1","1","49207","13","3"
"134719","2","13","-1","1","110807","13","8"
"134720","2","3","-1","1","169053","26","1"
"134721","2","10","-1","2","50138","17","2"
"134722","4","1","-1","7","689059","20","0"
"134723","4","1","-1","7","51153","10","0"
"134724","4","1","-1","7","51199","3","0"
"134725","2","15","-1","1","686602","13","3"
"134726","2","7","-1","1","50266","13","3"
"134727","4","0","-1","4","179840","23","3"
"134728","2","19","-1","2","678590","26","3"
"134729","4","2","-1","8","49575","5","0"
"134730","4","2","-1","8","49911","10","0"
"134731","4","2","-1","8","49574","3","0"
"134732","4","3","-1","5","51076","5","0"
"134733","4","3","-1","5","688932","10","0"
"134734","4","3","-1","5","49173","3","0"
"134735","4","4","-1","6","688976","5","0"
"134736","4","4","-1","6","689003","10","0"
"134737","4","4","-1","6","49539","3","0"
"134741","4","6","-1","1","50214","14","4"
"134742","2","0","-1","1","57334","13","3"
"134746","2","8","-1","1","112413","17","1"
"134747","2","0","-1","1","113986","13","3"
"134748","2","15","-1","1","115493","13","3"
"134749","2","3","-1","1","169144","26","1"
"134750","2","6","-1","1","115489","17","2"
"134751","4","1","-1","7","113684","20","0"
"134752","4","1","-1","7","111350","7","0"
"134753","4","1","-1","7","111352","3","0"
"134754","4","1","-1","7","111347","9","0"
"134755","2","0","-1","1","113987","13","3"
"134756","2","4","-1","1","113533","13","3"
"134757","4","0","-1","4","179945","23","3"
"134758","2","7","-1","1","114386","13","3"
"134759","4","2","-1","8","107401","5","0"
"134760","4","2","-1","8","107403","7","0"
"134761","4","2","-1","8","109903","3","0"
"134762","4","2","-1","8","107404","9","0"
"134763","4","3","-1","5","107448","5","0"
"134764","4","3","-1","5","113747","7","0"
"134765","4","3","-1","5","113745","3","0"
"134766","4","3","-1","5","107452","9","0"
"134767","4","4","-1","6","107861","5","0"
"134768","4","4","-1","6","107894","7","0"
"134769","4","4","-1","6","107863","3","0"
"134770","4","4","-1","6","107859","9","0"
"134771","4","0","-1","5","8629701","11","0"
"134772","4","0","-1","5","8629703","11","0"
"134773","4","0","-1","5","8629702","11","0"
"134774","4","6","-1","1","116327","14","4"
"134775","2","0","-1","1","113991","13","3"
"134776","2","1","-1","1","129330","17","1"
"134777","4","0","-1","4","9028997","12","0"
"134778","2","18","-1","2","140493","26","5"
"134779","2","15","-1","1","128463","13","3"
"134780","2","13","-1","1","695126","13","8"
"134781","2","4","-1","1","128548","13","3"
"134782","2","6","-1","1","128226","17","2"
"134783","2","7","-1","1","139218","13","1"
"134784","4","1","-1","7","129201","20","0"
"134785","4","1","-1","7","157529","8","0"
"134786","4","1","-1","7","129205","10","0"
"134787","4","1","-1","7","133356","1","0"
"134788","4","0","-1","4","9028995","12","0"
"134789","2","4","-1","1","128550","13","3"
"134790","2","10","-1","2","131133","17","2"
"134791","4","2","-1","8","129398","5","0"
"134792","4","2","-1","8","138149","8","0"
"134793","4","2","-1","8","129394","10","0"
"134794","4","2","-1","8","129401","1","0"
"134795","4","3","-1","5","129430","5","0"
"134796","4","3","-1","5","129431","8","0"
"134797","4","3","-1","5","129429","10","0"
"134798","4","3","-1","5","129435","1","0"
"134799","4","4","-1","6","134728","5","0"
"134800","4","4","-1","6","130199","8","0"
"134801","4","4","-1","6","130200","10","0"
"134802","4","4","-1","6","136217","1","0"
"134803","4","6","-1","1","129453","14","4"
"134804","4","0","-1","4","9028989","12","0"
"134805","2","0","-1","1","128878","13","3"
"134842","2","7","-1","1","694663","13","3"
"134843","2","13","-1","1","686411","13","8"
"134845","2","10","-1","2","693906","17","2"
"134846","2","10","-1","2","675709","17","2"
"134847","2","7","-1","1","694138","13","3"
"134848","2","15","-1","1","694139","13","3"
"134849","2","10","-1","2","693905","17","2"
"134850","2","10","-1","2","695064","17","2"
"134863","2","4","-1","2","148313","13","3"
"135481","2","7","-1","1","31526","13","3"
"135510","4","1","-1","7","185092","1","0"
"135522","4","1","-1","7","149994","5","0"
"135547","4","1","-1","7","185092","1","0"
"135548","4","1","-1","7","149997","7","0"
"135549","4","1","-1","7","149998","10","0"
"135550","4","1","-1","7","149993","8","0"
"135551","4","1","-1","7","29792","20","0"
"135559","4","1","-1","7","29792","20","0"
"135560","4","1","-1","7","29792","20","0"
"135579","4","1","-1","7","29792","20","0"
"135580","4","1","-1","7","29792","20","0"
"135581","4","1","-1","7","29792","20","0"
"135582","2","10","-1","1","152444","17","2"
"135591","4","4","-1","6","150616","5","0"
"135592","4","4","-1","6","157651","8","0"
"135593","4","4","-1","6","157646","10","0"
"135594","4","4","-1","6","150618","1","0"
"135595","4","4","-1","6","150619","7","0"
"135596","4","4","-1","6","150620","3","0"
"135597","4","4","-1","6","150656","6","0"
"135598","4","4","-1","6","150621","9","0"
"135599","4","2","-1","8","153354","8","0"
"135600","4","2","-1","8","155595","10","0"
"135601","4","2","-1","8","153895","1","0"
"135602","4","2","-1","8","153358","7","0"
"135603","4","2","-1","8","155594","20","0"
"135604","4","2","-1","8","153894","3","0"
"135605","4","2","-1","8","686194","6","0"
"135606","4","2","-1","8","153360","9","0"
"135607","4","3","-1","5","155724","5","0"
"135608","4","3","-1","5","150561","8","0"
"135609","4","3","-1","5","156320","10","0"
"135610","4","3","-1","5","150564","1","0"
"135611","4","3","-1","5","155695","7","0"
"135612","4","3","-1","5","150566","3","0"
"135613","4","3","-1","5","150560","6","0"
"135614","4","3","-1","5","150567","9","0"
"135615","4","1","-1","7","708973","8","0"
"135616","4","1","-1","7","153451","10","0"
"135617","4","1","-1","7","708962","1","0"
"135618","4","1","-1","7","708974","7","0"
"135619","4","1","-1","7","153777","20","0"
"135620","4","1","-1","7","153454","3","0"
"135621","4","1","-1","7","708972","6","0"
"135622","4","1","-1","8","153455","9","0"
"135623","4","2","-1","8","155503","8","0"
"135624","4","2","-1","8","155504","10","0"
"135625","4","2","-1","8","158978","1","0"
"135626","4","2","-1","8","151592","7","0"
"135627","4","2","-1","8","151594","3","0"
"135628","4","2","-1","8","151588","5","0"
"135629","4","2","-1","8","151586","6","0"
"135630","4","2","-1","8","151595","9","0"
"135631","4","4","-1","6","155134","20","0"
"135632","4","4","-1","6","150332","8","0"
"135633","4","4","-1","6","150334","10","0"
"135634","4","4","-1","6","150456","1","0"
"135635","4","4","-1","6","150336","7","0"
"135636","4","4","-1","6","150455","3","0"
"135637","4","4","-1","6","685864","6","0"
"135638","4","4","-1","6","150339","9","0"
"135639","4","1","-1","7","151176","8","0"
"135640","4","1","-1","7","151178","10","0"
"135641","4","1","-1","7","151179","1","0"
"135642","4","1","-1","7","151180","7","0"
"135643","4","1","-1","7","157321","20","0"
"135644","4","1","-1","7","151181","3","0"
"135645","4","1","-1","7","686209","6","0"
"135646","4","1","-1","7","151182","9","0"
"135647","4","2","-1","8","149493","5","0"
"135648","4","2","-1","8","157755","8","0"
"135649","4","2","-1","8","157749","10","0"
"135650","4","2","-1","8","154473","1","0"
"135651","4","2","-1","8","157815","7","0"
"135652","4","2","-1","8","154472","3","0"
"135653","4","2","-1","8","154474","6","0"
"135654","4","2","-1","8","149498","9","0"
"135655","4","3","-1","5","153850","20","0"
"135656","4","3","-1","5","153838","8","0"
"135657","4","3","-1","5","153729","10","0"
"135658","4","3","-1","5","157604","1","0"
"135659","4","3","-1","5","153735","7","0"
"135660","4","3","-1","5","153731","3","0"
"135661","4","3","-1","5","686200","6","0"
"135662","4","3","-1","5","153733","9","0"
"135663","4","1","-1","7","149556","8","0"
"135664","4","1","-1","7","155147","10","0"
"135665","4","1","-1","7","150197","1","0"
"135666","4","1","-1","7","149550","7","0"
"135667","4","1","-1","7","149549","20","0"
"135668","4","1","-1","7","149487","3","0"
"135669","4","1","-1","7","149554","6","0"
"135670","4","1","-1","7","149548","9","0"
"135671","4","4","-1","6","157590","5","0"
"135672","4","4","-1","6","157599","8","0"
"135673","4","4","-1","6","157594","10","0"
"135674","4","4","-1","6","684986","1","0"
"135675","4","4","-1","6","154492","7","0"
"135676","4","4","-1","6","154493","3","0"
"135677","4","4","-1","6","685860","6","0"
"135678","4","4","-1","6","154494","9","0"
"135679","4","1","-1","5","150854","16","0"
"135680","4","1","-1","5","153616","16","0"
"135681","4","0","-1","5","9360049","2","0"
"135682","4","0","-1","5","9391680","11","0"
"135683","4","1","-1","5","150921","16","0"
"135684","4","1","-1","5","154068","16","0"
"135685","4","0","-1","5","9360048","2","0"
"135686","4","0","-1","5","9391681","11","0"
"135687","4","1","-1","5","151456","16","0"
"135688","4","1","-1","5","150496","16","0"
"135689","4","0","-1","5","9360047","2","0"
"135690","4","0","-1","5","9391682","11","0"
"135691","4","0","-1","4","8135884","12","0"
"135692","4","0","-1","4","8135884","12","0"
"135693","4","0","-1","4","8135884","12","0"
"135694","4","0","-1","4","8135884","12","0"
"135695","4","0","-1","4","8135884","12","0"
"135696","4","0","-1","4","8135884","12","0"
"135697","4","0","-1","4","8135884","12","0"
"135698","4","0","-1","4","8135884","12","0"
"135699","4","0","-1","4","8135884","12","0"
"135700","4","0","-1","4","8135884","12","0"
"135701","4","0","-1","4","8135884","12","0"
"135702","4","0","-1","4","8135884","12","0"
"135703","4","0","-1","4","8135884","12","0"
"135704","4","4","-1","6","150642","5","0"
"135705","4","4","-1","6","157654","8","0"
"135706","4","4","-1","6","157649","10","0"
"135707","4","4","-1","6","150644","1","0"
"135708","4","4","-1","6","150645","7","0"
"135709","4","4","-1","6","150646","3","0"
"135710","4","4","-1","6","150658","6","0"
"135711","4","4","-1","6","150647","9","0"
"135712","4","2","-1","8","153421","8","0"
"135713","4","2","-1","8","155599","10","0"
"135714","4","2","-1","8","153898","1","0"
"135715","4","2","-1","8","153425","7","0"
"135716","4","2","-1","8","155597","20","0"
"135717","4","2","-1","8","153897","3","0"
"135718","4","2","-1","8","686191","6","0"
"135719","4","2","-1","8","153427","9","0"
"135720","4","3","-1","5","155727","5","0"
"135721","4","3","-1","5","150569","8","0"
"135722","4","3","-1","5","156324","10","0"
"135723","4","3","-1","5","150572","1","0"
"135724","4","3","-1","5","155696","7","0"
"135725","4","3","-1","5","150574","3","0"
"135726","4","3","-1","5","150568","6","0"
"135727","4","3","-1","5","150575","9","0"
"135728","4","1","-1","7","153778","8","0"
"135729","4","1","-1","7","153460","10","0"
"135730","4","1","-1","7","153461","1","0"
"135731","4","1","-1","7","159388","7","0"
"135732","4","1","-1","7","153792","20","0"
"135733","4","1","-1","7","153500","3","0"
"135734","4","1","-1","7","153457","6","0"
"135735","4","1","-1","8","153464","9","0"
"135736","4","2","-1","8","155506","8","0"
"135737","4","2","-1","8","155505","10","0"
"135738","4","2","-1","8","158979","1","0"
"135739","4","2","-1","8","153276","7","0"
"135740","4","2","-1","8","153277","3","0"
"135741","4","2","-1","8","153273","5","0"
"135742","4","2","-1","8","153271","6","0"
"135743","4","2","-1","8","153278","9","0"
"135744","4","4","-1","6","155136","20","0"
"135745","4","4","-1","6","150341","8","0"
"135746","4","4","-1","6","150343","10","0"
"135747","4","4","-1","6","150459","1","0"
"135748","4","4","-1","6","150345","7","0"
"135749","4","4","-1","6","150458","3","0"
"135750","4","4","-1","6","685865","6","0"
"135751","4","4","-1","6","150347","9","0"
"135752","4","1","-1","7","151185","8","0"
"135753","4","1","-1","7","151187","10","0"
"135754","4","1","-1","7","151188","1","0"
"135755","4","1","-1","7","151189","7","0"
"135756","4","1","-1","7","157322","20","0"
"135757","4","1","-1","7","151190","3","0"
"135758","4","1","-1","7","686208","6","0"
"135759","4","1","-1","7","151191","9","0"
"135760","4","2","-1","8","149587","5","0"
"135761","4","2","-1","8","156041","8","0"
"135762","4","2","-1","8","157752","10","0"
"135763","4","2","-1","8","178309","1","0"
"135764","4","2","-1","8","157814","7","0"
"135765","4","2","-1","8","154480","3","0"
"135766","4","2","-1","8","154477","6","0"
"135767","4","2","-1","8","149594","9","0"
"135768","4","3","-1","5","153851","20","0"
"135769","4","3","-1","5","153839","8","0"
"135770","4","3","-1","5","153717","10","0"
"135771","4","3","-1","5","157602","1","0"
"135772","4","3","-1","5","153766","7","0"
"135773","4","3","-1","5","153719","3","0"
"135774","4","3","-1","5","686202","6","0"
"135775","4","3","-1","5","153720","9","0"
"135776","4","1","-1","7","149577","8","0"
"135777","4","1","-1","7","155144","10","0"
"135778","4","1","-1","7","150194","1","0"
"135779","4","1","-1","7","149581","7","0"
"135780","4","1","-1","7","149584","20","0"
"135781","4","1","-1","7","149582","3","0"
"135782","4","1","-1","7","149576","6","0"
"135783","4","1","-1","7","149583","9","0"
"135784","4","4","-1","6","157589","5","0"
"135785","4","4","-1","6","157598","8","0"
"135786","4","4","-1","6","157592","10","0"
"135787","4","4","-1","6","684988","1","0"
"135788","4","4","-1","6","154435","7","0"
"135789","4","4","-1","6","154436","3","0"
"135790","4","4","-1","6","685859","6","0"
"135791","4","4","-1","6","154437","9","0"
"135792","4","1","-1","5","150900","16","0"
"135793","4","1","-1","5","154079","16","0"
"135794","4","0","-1","5","9360049","2","0"
"135795","4","0","-1","5","9391680","11","0"
"135796","4","1","-1","5","153883","16","0"
"135797","4","1","-1","5","151552","16","0"
"135798","4","0","-1","5","9360048","2","0"
"135799","4","0","-1","5","9391681","11","0"
"135800","4","1","-1","5","150940","16","0"
"135801","4","1","-1","5","150510","16","0"
"135802","4","0","-1","5","9360047","2","0"
"135803","4","0","-1","5","9391682","11","0"
"135804","4","0","-1","4","8135884","12","0"
"135805","4","0","-1","4","8135884","12","0"
"135806","4","0","-1","4","8135884","12","0"
"135807","4","0","-1","4","8135884","12","0"
"135808","4","0","-1","4","8135884","12","0"
"135809","4","0","-1","4","8135884","12","0"
"135810","4","0","-1","4","8135884","12","0"
"135811","4","0","-1","4","8135884","12","0"
"135812","4","0","-1","4","8135884","12","0"
"135813","4","0","-1","4","8135884","12","0"
"135814","4","0","-1","4","8135884","12","0"
"135815","4","0","-1","4","8135884","12","0"
"135816","4","0","-1","4","8135884","12","0"
"135817","4","4","-1","6","145393","5","0"
"135818","4","4","-1","6","145402","8","0"
"135819","4","4","-1","6","145394","10","0"
"135820","4","4","-1","6","145400","1","0"
"135821","4","4","-1","6","145396","7","0"
"135822","4","4","-1","6","145401","3","0"
"135823","4","4","-1","6","150738","6","0"
"135824","4","4","-1","6","145398","9","0"
"135825","4","2","-1","8","146856","8","0"
"135826","4","2","-1","8","146859","10","0"
"135827","4","2","-1","8","146860","1","0"
"135828","4","2","-1","8","157334","7","0"
"135829","4","2","-1","8","146857","5","0"
"135830","4","2","-1","8","150434","3","0"
"135831","4","2","-1","8","150717","6","0"
"135832","4","2","-1","8","146863","9","0"
"135833","4","3","-1","5","145460","5","0"
"135834","4","3","-1","5","146219","8","0"
"135835","4","3","-1","5","145461","10","0"
"135836","4","3","-1","5","146222","1","0"
"135837","4","3","-1","5","145474","7","0"
"135838","4","3","-1","5","146236","3","0"
"135839","4","3","-1","5","150726","6","0"
"135840","4","3","-1","5","145476","9","0"
"135841","4","1","-1","7","147348","8","0"
"135842","4","1","-1","7","147350","10","0"
"135843","4","1","-1","7","685002","1","0"
"135844","4","1","-1","7","147355","7","0"
"135845","4","1","-1","7","147349","5","0"
"135846","4","1","-1","7","147353","3","0"
"135847","4","1","-1","7","150711","6","0"
"135848","4","1","-1","8","147354","9","0"
"135849","4","2","-1","8","146856","8","0"
