"ID","ContinentID","X","Y","Z","Radius","Box_Length","Box_Width","Box_Height","Box_Yaw"
"4425","530","-1636.510009765625","5301.06005859375","-40.20920181274414","0","24.309999465942383","23.280000686645508","11.829999923706055","0"
"4426","530","-1831.1099853515625","5363.22021484375","-12.428099632263184","0","8.277999877929688","11.779999732971191","16.780000686645508","2.1470000743865967"
"4427","530","-1659.5799560546875","5341.8701171875","-46.92020034790039","0","11.609999656677246","16.610000610351562","12.109999656677246","2.0769999027252197"
"4428","530","-1669.86767578125","5424.99755859375","-38.826454162597656","0","16.420000076293945","13.0600004196167","10.6899995803833","0"
"4429","530","-1871.0577392578125","5304.66259765625","-12.42813777923584","0","17.920000076293945","27.579999923706055","21.829999923706055","0"
"4430","530","-1979.291259765625","5414.71533203125","-12.428135871887207","0","29.420000076293945","12.8100004196167","20.719999313354492","0.1395999938249588"
"4431","530","-1877.9300537109375","5546.75","-12.428099632263184","0","10.029999732971191","20.559999465942383","16.170000076293945","0"
"4432","530","-2013.4599609375","5479.830078125","3.7178900241851807","0","6.2220001220703125","27.940000534057617","10.970000267028809","2.861999988555908"
"4433","530","-2020.3299560546875","5481.89013671875","3.285799980163574","0","6.861000061035156","17.059999465942383","11.329999923706055","2.861999988555908"
"4434","530","-1812.72998046875","5588.31982421875","3.2857799530029297","0","5.333000183105469","33.720001220703125","10.029999732971191","1.187000036239624"
"4435","530","-1815.8800048828125","5577.89013671875","3.717869997024536","0","14.3100004196167","34.11000061035156","7.443999767303467","1.187000036239624"
"4439","530","-591.47998046875","4074.5400390625","93.8281021118164","2","0","0","0","0"
"4440","530","-591.7150268554688","4074.52001953125","143.25799560546875","2","0","0","0","0"
"4443","530","-2260.1201171875","3219.219970703125","5.996970176696777","2","0","0","0","0"
"4445","530","-2245.02001953125","3124.320068359375","27.3887996673584","2","0","0","0","0"
"4466","530","3114.179931640625","3687.97998046875","143.55799865722656","4.5","0","0","0","0"
"4467","530","3418.919921875","1479.010009765625","184.0590057373047","0","9.277999877929688","10.220000267028809","24","5.619999885559082"
"4468","530","3314.780029296875","1325.9200439453125","507.3479919433594","0","9.472000122070312","10.579999923706055","15.9399995803833","5.0960001945495605"
"4469","530","2861.3701171875","1545.3900146484375","252.1580047607422","0","2.4170000553131104","11.109999656677246","17.110000610351562","3.8570001125335693"
"4470","530","3087.179931640625","1364.530029296875","184.0709991455078","0","9.972000122070312","12.329999923706055","31.079999923706055","4.625"
"4471","530","3017.81005859375","3746.679931640625","144.24899291992188","4.5","0","0","0","0"
"4472","530","2951.22998046875","3720.1298828125","143.2790069580078","4.5","0","0","0","0"
"4473","530","4199.7001953125","1766.3900146484375","133.2100067138672","10","0.2777999937534332","0.2777999937534332","0.2777999937534332","0"
"4475","530","3923.06005859375","3873.360107421875","180.7519989013672","10","0.2777999937534332","0.2777999937534332","0.2777999937534332","0"
"4478","530","4682.10009765625","2509.1298828125","240.23800659179688","10","0","0","0","0"
"4479","530","4131.009765625","2930.300048828125","354.5220031738281","0","5.806000232696533","0.8611000180244446","16.329999923706055","4.747000217437744"
"4482","530","4007.320068359375","1517.1800537109375","-115.927001953125","20","0","0","0","0"
"4486","530","9477.669921875","-6858.7001953125","17.357500076293945","0","45.61000061035156","21.469999313354492","43.11000061035156","5.480000019073486"
"4493","530","281.5","6117","146","0","17.579999923706055","26.329999923706055","9.361000061035156","0"
"4494","530","2405","5941","153","30","0.2777999937534332","0.2777999937534332","0.2777999937534332","0"
"4495","530","4180.39013671875","3052.909912109375","336.84100341796875","0","7.611000061035156","11.6899995803833","6.556000232696533","5.690000057220459"
"4496","530","-3836.71533203125","2499.77734375","84.69062805175781","15","0.2777999937534332","0.2777999937534332","0.2777999937534332","0"
"4497","530","2345.530029296875","2790.43994140625","133.08399963378906","0","8.75","7.4720001220703125","10.579999923706055","4.258999824523926"
"4499","530","2099.5","6904.669921875","183.22999572753906","0","37.560001373291016","29.219999313354492","49.86000061035156","0.8202999830245972"
"4506","530","3905.639892578125","2104.2900390625","139.01600646972656","3","0","0","0","0"
"4507","530","3895.1201171875","2086.0400390625","136.8040008544922","2","0","0","0","0"
"4521","530","3070.639892578125","3699.7900390625","142.4770050048828","0","26.969999313354492","24.639999389648438","13.420000076293945","2.059000015258789"
"4523","530","4798.1298828125","3780.389892578125","213.8560028076172","0","10.609999656677246","10.079999923706055","9.444000244140625","0.6807000041007996"
"4526","530","-2961.929931640625","2559.2900390625","78.51830291748047","14","0.33329999446868896","0.33329999446868896","0.33329999446868896","0"
"4527","530","-2960.25","2557.159912109375","113","0","29.170000076293945","29.309999465942383","50.08000183105469","0"
"4528","530","-4085","2176","111.6760025024414","0","39.66999816894531","33.41999816894531","26.579999923706055","3.194000005722046"
"4529","530","-4090.080078125","2202","97.22450256347656","0","18.440000534057617","20.639999389648438","10.5","0"
"4535","530","3556.7900390625","5083.41015625","1.4424799680709839","0","3.3610000610351562","39.689998626708984","56.86000061035156","5.706999778747559"
"4542","530","2484.820068359375","6420.3798828125","-10.338399887084961","50","0.2777999937534332","0.2777999937534332","0.2777999937534332","0"
"4546","530","2035.6700439453125","6835","173.6999969482422","10","10","10","10","0"
"4548","530","-3300.3798828125","2927.280029296875","170.93800354003906","0","10","10","10","0"
"4555","530","4112.02001953125","3071","339.4649963378906","0","24.059999465942383","27.329999923706055","22.530000686645508","0.4189000129699707"
"4556","530","4131.5400390625","3070.050048828125","339.4649963378906","0","14.170000076293945","14.6899995803833","10.609999656677246","0.5060999989509583"
"4557","530","4097.35009765625","3053.3798828125","341","0","14.640000343322754","12.75","7.25","5.0269999504089355"
"4558","530","1945.3599853515625","5537.419921875","266.6300048828125","7","0.2777999937534332","0.2777999937534332","0.2777999937534332","0"
"4560","530","-3277.380126953125","2819.630126953125","125.2400131225586","0","8.333000183105469","9.583000183105469","0.44440001249313354","0"
"4561","530","-2829.780029296875","1953.760009765625","202.4600067138672","2.299999952316284","0.2777999937534332","0.2777999937534332","0.2777999937534332","0"
"4562","530","-2745.239990234375","2730.419921875","127.7760009765625","2.299999952316284","0","0","0","0"
"4563","530","-3279.6298828125","2828.4599609375","123.22899627685547","0","7.056000232696533","2.5","12.1899995803833","0"
"4566","530","-3278.77001953125","2831","123.0199966430664","0","9.305999755859375","1.8890000581741333","11.75","0"
"4576","530","3673.10009765625","6638.58984375","129.14500427246094","0","0.33329999446868896","0.33329999446868896","0.33329999446868896","0"
"4577","530","-2978.52001953125","864.1320190429688","-7.486869812011719","18","0","0","0","0"
"4578","530","-3277.60009765625","2801.419921875","122.99299621582031","0","10.3100004196167","0.9721999764442444","9.388999938964844","0"
"4579","530","-3277.469970703125","2803.090087890625","122.98600006103516","0","9.138999938964844","1.472000002861023","10.1899995803833","0"
"4580","530","3661.050048828125","6755.39990234375","132.49899291992188","15","0","0","0","0"
"4581","530","-4300.9599609375","1390.9300537109375","143.98800659179688","40","0.2777999937534332","0.2777999937534332","0.2777999937534332","0"
"4582","530","-4124.47021484375","1308.0799560546875","54.138999938964844","25","0","0","0","0"
"4583","530","-4405.35009765625","1302.989990234375","84.9446029663086","20","0","0","0","0"
"4588","530","-4230.580078125","1419.3499755859375","130.5019989013672","35","0","0","0","0"
"4589","530","-4109.419921875","1355.260009765625","72.08499908447266","25","0","0","0","0"
"4590","530","-4436.02001953125","1276.47998046875","71.61920166015625","20","0","0","0","0"
"4591","530","813.9340209960938","6865.66015625","-67.71499633789062","20","0.33329999446868896","0.33329999446868896","0.33329999446868896","0"
"4595","530","2230.1201171875","4716.43017578125","161.9459991455078","14","0","0","0","0"
"4598","530","-3671.9599609375","318.53399658203125","31.619400024414062","0","25.940000534057617","27.440000534057617","33.61000061035156","3.002000093460083"
"4607","530","-4133.7998046875","1131.43994140625","50","17","0","0","0","0"
"4608","530","-4133.7998046875","1131.47998046875","74","26","0","0","0","0"
"4609","530","-4118","1158.0899658203125","72.25800323486328","7","0","0","0","0"
"4613","530","3784.5400390625","6727.669921875","170.44700622558594","5","0","0","0","0"
"4615","530","3625.02001953125","6543.509765625","155.00599670410156","6","0.2777999937534332","0.2777999937534332","0.2777999937534332","0"
"4616","530","3734.39990234375","6639.75","133.64599609375","7","0.2777999937534332","0.2777999937534332","0.2777999937534332","0"
"4617","530","3575.68994140625","6666.1298828125","128.48899841308594","6","0.2777999937534332","0.2777999937534332","0.2777999937534332","0"
"4640","530","3020.919921875","5434.31982421875","146.61700439453125","0","15.4399995803833","25.360000610351562","27.860000610351562","5.39300012588501"
"4713","530","-2106.0400390625","5107.83984375","-0.5677090287208557","12","0.33329999446868896","0.33329999446868896","0.33329999446868896","0"
"4722","530","8702.080078125","-6636.33984375","99","20","0","0","0","0"
"4738","530","6851.8798828125","-8008.72998046875","192.3179931640625","0","33.779998779296875","17.170000076293945","26.940000534057617","0"
"4847","530","12831.2001953125","-7011.43994140625","50.59320068359375","0","103.5999984741211","64.04000091552734","67.04000091552734","5.434000015258789"
"4851","530","9346.080078125","-7266.77001953125","14.702400207519531","2","0","0","0","0"
"4852","530","-3999.6201171875","-11909.599609375","-1.5093599557876587","2","0","0","0","0"
"4874","530","-1983.06005859375","5089.10009765625","7.853940010070801","2","0","0","0","0"
"4887","530","12878.7998046875","-7348.740234375","65.53099822998047","0","19","17","36","5.802000045776367"
"4889","530","12551","-6775.14990234375","15.053099632263184","0","5","12","35","6.263999938964844"
"5151","530","-4018.0400390625","-12151","2.14808988571167","6","6","6","6","0"
"5152","530","-4105.22998046875","-12068.7001953125","3.3628299236297607","6","6","6","6","0"
"5153","530","-4184","-12084.5","2.3732800483703613","6","6","6","6","0"
"5154","530","-4156.4599609375","-12123.5","0.43297699093818665","6","6","6","6","0"
"5158","530","9348.2197265625","-7351.72021484375","12.68280029296875","6","0","0","0","0"
"5159","530","9290.8798828125","-7356.08984375","24.000999450683594","6","0","0","0","0"
"5160","530","9252.740234375","-7315.2099609375","26.006900787353516","6","0","0","0","0"
"5161","530","9218.4501953125","-7346.9501953125","39.114498138427734","6","0","0","0","0"
"4012","531","-8231.330078125","2003.5999755859375","129.86099243164062","0","38.88999938964844","10.3100004196167","81.63999938964844","5.65500020980835"
"4033","531","-8546.23046875","1987.6500244140625","-96.52069854736328","5","0","0","0","0"
"4034","531","-8545.6787109375","1987.701416015625","-32.93922805786133","15","0","0","0","0"
"4036","531","-8578","1986.800048828125","100.22000122070312","7","0","0","0","0"
"4047","531","-8967.9599609375","1312.6199951171875","-104.69599914550781","20","0.2777999937534332","0.2777999937534332","0.2777999937534332","0"
"4052","531","-8176.830078125","1673.3699951171875","-32.218299865722656","0","19.420000076293945","48.11000061035156","26.420000076293945","6.091000080108643"
"4191","532","-11038.599609375","-1969.199951171875","96.47200012207031","0","3.944000005722046","4.443999767303467","0.33329999446868896","3.053999900817871"
"4216","532","-11178.599609375","-1896.3499755859375","232.00900268554688","10","0","0","0","0"
"4242","532","-11171.900390625","-1908.02001953125","232.00900268554688","15","0","0","0","0"
"4436","532","-11118.400390625","-2007.949951171875","47.080299377441406","0","17.360000610351562","33.689998626708984","21.190000534057617","0.6807000041007996"
"4520","532","-11036.5","-2001.6500244140625","93.46829986572266","0","5.943999767303467","6.833000183105469","10.670000076293945","5.410999774932861"
"4522","532","-11048.2001953125","-1984.0899658203125","101.70099639892578","0","6.861000061035156","4.443999767303467","0.33329999446868896","0.2793000042438507"
"5014","532","-11104.7001953125","-1961.550048828125","74.908203125","6","10","0","0","0"
"5015","532","-11099.7001953125","-1967.219970703125","76.1593017578125","0","8","4","12","0.6869999766349792"
"4086","533","3292.738525390625","-3151.590576171875","297.5687255859375","10","0","0","0","0"
"4087","533","3291.10693359375","-3151.294921875","297.5803527832031","100","0","0","0","0"
"4088","533","3321.2900390625","-3119.8798828125","297.57000732421875","90","0","0","0","0"
"4097","533","3320.935546875","-3119.121826171875","297.5733947753906","100","0","0","0","0"
"4112","533","3716.3798828125","-5106.77978515625","141.2899932861328","10","0","0","0","0"
"4113","533","3432.81005859375","-3007.2099609375","295.6090087890625","10","0","0","0","0"
"4114","533","3432.300048828125","-3007.280029296875","295.6090087890625","10","0","0","0","0"
"4115","533","3322.739990234375","-3700.3798828125","262.70098876953125","20","0","0","0","0"
"4116","533","2740","-3383.419921875","267.68499755859375","10","0","0","0","0"
"4117","533","2917.030029296875","-3344.550048828125","298.14599609375","12","0","0","0","0"
"4119","533","3214.340087890625","-3476.679931640625","287.0719909667969","10","0","0","0","0"
"4120","533","3493.449951171875","-5375.3798828125","138.16799926757812","50","0","0","0","0"
"4156","533","3006.090087890625","-3434.169921875","306.19500732421875","6","0.2777999937534332","0.2777999937534332","0.2777999937534332","0"
"4158","533","3754.550048828125","-5115.35986328125","142.43499755859375","0","30.719999313354492","19.219999313354492","16.889999389648438","6.073999881744385"
"4163","533","3320.72998046875","-3115.070068359375","297.6090087890625","100","0.2777999937534332","0.2777999937534332","0.2777999937534332","0"
"4166","533","3310.2236328125","-2990.238037109375","294.66058349609375","100","0.2777999937534332","0.2777999937534332","0.2777999937534332","0"
"4167","533","3498.159912109375","-5349.02978515625","144.96800231933594","50","0","0","0","0"
"4177","533","2661.0400390625","-3467.169921875","262.1419982910156","90","0","0","0","0"
"4180","533","3374.04296875","-3059.25439453125","294.66229248046875","0","26.610000610351562","41.939998626708984","41.88999938964844","0"
"4184","533","2793.959228515625","-3707.17919921875","276.5420227050781","21","0.2777999937534332","0.2777999937534332","0.2777999937534332","0"
"5196","533","3005.469970703125","-3445.110107421875","297.92498779296875","0","9.300000190734863","1.718000054359436","8","0.028049999848008156"
"5197","533","3016.93994140625","-3434.389892578125","297.9280090332031","0","9.300000190734863","1.718000054359436","8","4.714000225067139"
"5198","533","3005.669921875","-3423.280029296875","297.927001953125","0","9.300000190734863","1.718000054359436","8","6.276000022888184"
"5199","533","2994.6298828125","-3434.3701171875","297.9280090332031","0","9.300000190734863","1.718000054359436","8","4.728000164031982"
"4311","534","4162.02001953125","-4227.06982421875","869.1849975585938","0","11.170000076293945","25.309999465942383","35.060001373291016","3.053999900817871"
"4312","534","4284.14990234375","-4138.85009765625","866.8109741210938","0","20.309999465942383","21.25","21.969999313354492","0.33160001039505005"
"4313","534","4203.64013671875","-4103.240234375","878.3629760742188","0","26.280000686645508","14.329999923706055","22.940000534057617","0.2793000042438507"
"4323","534","4273.7998046875","-4235.81005859375","866.1199951171875","0","17.170000076293945","15.609999656677246","30.079999923706055","6.004000186920166"
"4341","534","5189.8798828125","-3397.639892578125","1635.050048828125","100","0","0","0","0"
"4487","534","4274.66015625","-4234.81005859375","866.0390014648438","0","18.5","26.690000534057617","24.639999389648438","6.056000232696533"
"4145","540","-41.74800109863281","-32.4536018371582","-13.529399871826172","0","10.6899995803833","7.666999816894531","15.420000076293945","1.465999960899353"
"4182","540","-28.071884155273438","-5.202989101409912","-10.890538215637207","0","4.2779998779296875","4.2779998779296875","4.416999816894531","3.6480000019073486"
"4183","540","-23.70110511779785","-2.835871934890747","-11.094697952270508","0","3.5829999446868896","4.083000183105469","4.583000183105469","3.683000087738037"
"4246","540","281.8402404785156","-84.56642150878906","2.1190669536590576","8","0.2777999937534332","0.2777999937534332","0.2777999937534332","0"
"4347","540","181.40499877929688","220.6699981689453","-20.121999740600586","30","0.33329999446868896","0.33329999446868896","0.33329999446868896","0"
"4524","540","226.89999389648438","266.4909973144531","-13.203300476074219","0","12.970000267028809","15.4399995803833","19.110000610351562","0"
"4575","540","483.4410095214844","233.69400024414062","0.25304698944091797","100","0.2777999937534332","0.2777999937534332","0.2777999937534332","0"
"4147","542","0.2768470048904419","27.548999786376953","-44.75849914550781","0","6.443999767303467","7.361000061035156","18.25","1.222000002861023"
"4200","542","327.3630065917969","-153.92300415039062","-17.98310089111328","0","3.5","15.670000076293945","15.8100004196167","4.659999847412109"
"4201","542","326.4179992675781","-160.03500366210938","-19.713600158691406","0","2.8610000610351562","18.420000076293945","13.0600004196167","1.5180000066757202"
"4297","543","-1360.1800537109375","1631.93994140625","68.43699645996094","0","8.222000122070312","11.779999732971191","19.25","4.1539998054504395"
"4304","543","-1070","1732","35","0","294","292.6000061035156","82.61000061035156","3.2109999656677246"
"4149","544","189.01800537109375","57.10279846191406","68.10769653320312","0","25.309999465942383","26.559999465942383","32.060001373291016","0"
"4192","544","-39.73817443847656","18.283708572387695","-0.41245999932289124","20","0","0","0","0"
"4193","544","-13.6303071975708","27.318035125732422","-0.41248300671577454","20","0","0","0","0"
"4194","544","7.18179988861084","1.7201000452041626","-0.40440601110458374","20","0","0","0","0"
"4195","544","-11.572739601135254","-25.55828285217285","-0.41246500611305237","20","0","0","0","0"
"4196","544","-20.71419906616211","-0.35288599133491516","-0.40540000796318054","10","0","0","0","0"
"4366","545","-29.303800582885742","4.546380043029785","-4.306449890136719","0","11.859999656677246","35.25","31.440000534057617","0"
"4281","546","331.8009948730469","-331.2659912109375","22.18829917907715","25","0","0","0","0"
"4292","546","330.18499755859375","-384.7340087890625","48.25910186767578","0","31.530000686645508","14.220000267028809","12.5600004196167","3.3340001106262207"
"4302","546","234.97999572753906","-379.2760009765625","72.52210235595703","10","0.33329999446868896","0.33329999446868896","0.33329999446868896","0"
"4303","546","162.5279998779297","-459.9200134277344","73.7029037475586","20","0.2777999937534332","0.2777999937534332","0.2777999937534332","0"
"4367","546","3.968630075454712","-8.23095989227295","-2.751569986343384","0","22.389999389648438","8.305999755859375","22.75","0.5235999822616577"
"4295","547","-139.8769989013672","-753.0759887695312","37.90129852294922","0","12.75","43.36000061035156","28","0.19200000166893005"
"4379","547","120.38200378417969","-144.00399780273438","-0.31526699662208557","0","29.860000610351562","12.9399995803833","29.420000076293945","0"
"4411","547","-85.93364715576172","-490.4143981933594","-1.582487940788269","0","0.33329999446868896","0.33329999446868896","0.33329999446868896","0"
"4418","548","-13.080900192260742","1.4814499616622925","824.9310302734375","0","21.469999313354492","24.030000686645508","47.189998626708984","0"
"4652","548","39","-418","-19.50670051574707","25","0.2777999937534332","0.2777999937534332","0.2777999937534332","0"
"4457","550","-25.827499389648438","-0.8989019989967346","-2.428380012512207","0","20.110000610351562","21.809999465942383","47.58000183105469","0"
"4455","552","-11.150199890136719","0.063509002327919","-0.2055159956216812","0","14.109999656677246","16.690000534057617","43.939998626708984","0"
"4459","553","53.1349983215332","-40.983299255371094","-1.1093699932098389","0","16.190000534057617","12.609999656677246","27.219999313354492","5.514999866485596"
"4612","553","166.00900268554688","391.5899963378906","-37.09239959716797","0","11.829999923706055","10.579999923706055","28.309999465942383","0"
"4461","554","-47.159400939941406","0.0869159996509552","-1.8123699426651","0","17.030000686645508","31.920000076293945","49.779998779296875","0"
"4614","554","65.96820068359375","149.6790008544922","25.580799102783203","0","15","30.530000686645508","40.66999816894531","0"
"4397","555","13.237299919128418","-0.03638400137424469","-1.1279000043869019","0","11.5","16.940000534057617","22.219999313354492","0"
"4399","556","-14.381099700927734","-0.5305359959602356","0.007507000118494034","0","12.75","27.690000534057617","28.5","0"
"4401","557","13.069100379943848","1.371880054473877","-0.9542909860610962","0","13.75","22.110000610351562","29.5","0"
"4403","558","-33.9296989440918","0.4425399899482727","-0.1205350011587143","0","11.609999656677246","23.639999389648438","25.579999923706055","0"
"4536","559","4009.18994140625","2895.25","13.05270004272461","4","0","0","0","0"
"4537","559","4103.330078125","2946.35009765625","13.051300048828125","4","0","0","0","0"
"4917","559","4054.14990234375","2923.699951171875","-40","0","214","216","20","0.46799999475479126"
"5006","559","4054.14990234375","2923.699951171875","0","0","214","216","20","0.46799999475479126"
"5008","559","4054.14990234375","2923.699951171875","-20","0","214","216","20","0.46799999475479126"
"4324","560","2768.300048828125","1292.7900390625","13.6358003616333","0","15.079999923706055","59.83000183105469","38.810001373291016","5.968999862670898"
"4498","560","1810.9000244140625","1033.219970703125","11.06980037689209","3","0.2777999937534332","0.2777999937534332","0.2777999937534332","0"
"4501","560","1872.0999755859375","1078.6700439453125","17.62150001525879","4","0","0","0","0"
"4502","560","1822.6400146484375","991.4199829101562","11.413900375366211","3","0","0","0","0"
"4503","560","1794.719970703125","1018.6900024414062","11.298700332641602","2","0","0","0","0"
"4504","560","1900.8699951171875","1111.9200439453125","18.057199478149414","2","0","0","0","0"
"4538","562","6248.72998046875","274.69500732421875","11.22130012512207","4","0","0","0","0"
"4539","562","6228.2099609375","249.5570068359375","11.217300415039062","4","0","0","0","0"
"4919","562","6188.009765625","320","20","0","313.8999938964844","27.059999465942383","60","0.8781999945640564"
"4921","562","6288.22021484375","210","20","0","313.8999938964844","27.059999465942383","60","0.8781999945640564"
"4922","562","6214.8701171875","200.26100158691406","20","0","71.11000061035156","24.6200008392334","60","5.578999996185303"
"4923","562","6187.77001953125","196.8800048828125","20","0","159","23.260000228881836","60","5.578999996185303"
"4924","562","6264.759765625","329.75201416015625","3.414210081100464","0","71.11000061035156","24.6200008392334","60","5.623000144958496"
"4925","562","6290.77001953125","333.4119873046875","20","0","208","37.56999969482422","60","5.623000144958496"
"4944","562","6237.83984375","261.3630065917969","-20","0","185.10000610351562","227","20","5.623000144958496"
"5039","562","6237.83984375","261.3630065917969","-40","0","185.10000610351562","227","20","5.623000144958496"
"5040","562","6237.83984375","261.3630065917969","-60","0","185.10000610351562","227","20","5.623000144958496"
"4619","564","75.8290023803711","997.843994140625","-89.82769775390625","0","18.469999313354492","46.08000183105469","54.939998626708984","0"
"4648","564","706.4000244140625","305.0610046386719","353.8030090332031","50","0.2777999937534332","0.2777999937534332","0.2777999937534332","0"
"4649","564","678.1849975585938","285.9590148925781","355.9010009765625","30","0","0","0","0"
"4650","564","676.4039916992188","323.6029968261719","355.5090026855469","30","0","0","0","0"
"4653","564","677.052001953125","323.68499755859375","355.54901123046875","30","0","0","0","0"
"4654","564","676.52197265625","286.52099609375","355.5870056152344","30","0","0","0","0"
"4655","564","639.9869995117188","306.8169860839844","353.2869873046875","1","0","0","0","0"
"4656","564","855.8389892578125","1148.5799560546875","11.658300399780273","60","0","0","0","0"
"4657","564","1166.6199951171875","1199.8199462890625","-55.706298828125","60","0","0","0","0"
"4665","564","517.2789916992188","403.156005859375","193.1999969482422","10","0.2777999937534332","0.2777999937534332","0.2777999937534332","0"
"4760","564","760.823974609375","237.677001953125","353.3080139160156","0","0.2777999937534332","0.2777999937534332","0.2777999937534332","0"
"4534","565","21.269899368286133","-2.9354100227355957","0.06436999887228012","0","96.80999755859375","120.69999694824219","39.439998626708984","1.1169999837875366"
"4476","566","2048.47998046875","1393.5999755859375","1194.5400390625","3","0","0","0","0"
"4512","566","2048.469970703125","1393.5899658203125","1194.5400390625","3","0","0","0","0"
"4514","566","2044","1729.72998046875","1190.030029296875","3","0","0","0","0"
"4515","566","2043.949951171875","1729.780029296875","1190.0400390625","3","0","0","0","0"
"4516","566","2284.780029296875","1731.1199951171875","1190.0799560546875","3","0","0","0","0"
"4517","566","2284.77001953125","1731.1099853515625","1190.0799560546875","3","0","0","0","0"
"4518","566","2286.56005859375","1402.3599853515625","1197.2900390625","3","0","0","0","0"
"4519","566","2286.56005859375","1402.3399658203125","1197.2900390625","3","0","0","0","0"
"4530","566","1807.7099609375","1539.5799560546875","1268","28","0.2777999937534332","0.2777999937534332","0.2777999937534332","0"
"4531","566","2523.47998046875","1596.56005859375","1269","28","0","0","0","0"
"4568","566","2050.4599609375","1372.260009765625","1194.56005859375","3","0.2777999937534332","0.2777999937534332","0.2777999937534332","0"
"4569","566","2046.3299560546875","1748.81005859375","1190.030029296875","3","0.2777999937534332","0.2777999937534332","0.2777999937534332","0"
"4570","566","2283.3798828125","1748.97998046875","1189.7099609375","3","0","0","0","0"
"4571","566","2302.68994140625","1391.27001953125","1197.77001953125","3","0","0","0","0"
"4723","568","-80.14579772949219","1345.6400146484375","40.77109909057617","0","59.439998626708984","59.189998626708984","7.333000183105469","0"
"4724","568","-37.06100082397461","1149.97998046875","19.063600540161133","0","32.41999816894531","38.220001220703125","5.583000183105469","0"
"4725","568","362.4800109863281","1402.699951171875","74.43890380859375","0","48.720001220703125","71.30999755859375","15.609999656677246","0.26179999113082886"
"4726","568","369.78399658203125","1100.719970703125","6.057139873504639","0","31.809999465942383","27.139999389648438","13.9399995803833","0"
"4739","568","120.55999755859375","1789.8800048828125","43.50579833984375","0","32.189998626708984","19.079999923706055","42.060001373291016","0"
"4768","568","124.7959976196289","1471.8299560546875","16.701900482177734","0","300","260","335.70001220703125","0"
"4782","568","-34.45589828491211","1089.489990234375","18.71150016784668","35","0.2777999937534332","0.2777999937534332","0.2777999937534332","0"
"4745","571","1257.1099853515625","-4854.47998046875","41.24800109863281","0","25.969999313354492","45.029998779296875","100.69999694824219","1.9019999504089355"
"4747","571","1226.22998046875","-4861.7001953125","223.22300720214844","0","15.970000267028809","19.670000076293945","13","3.4560000896453857"
"4753","571","1451.43994140625","-3277.969970703125","180.3300018310547","0","29.920000076293945","57.83000183105469","29.440000534057617","0.8551999926567078"
"4755","571","2683.27001953125","-4392.06005859375","284.3590087890625","11","0","0","0","0"
"4756","571","2486.590087890625","-5063.60986328125","284.3340148925781","16","0.33329999446868896","0.33329999446868896","0.33329999446868896","0"
"4776","571","454.47900390625","-4539.08984375","246.51600646972656","0","38.9900016784668","10.6899995803833","23","0.61080002784729"
"4778","571","1062.9300537109375","-5036.5498046875","9.92428970336914","0","2.8610000610351562","17.440000534057617","18.190000534057617","3.437999963760376"
"4779","571","914.6320190429688","-5576.5498046875","198.61199951171875","20","0.2777999937534332","0.2777999937534332","0.2777999937534332","0"
"4806","571","2563.219970703125","-5008.759765625","293.7070007324219","0","0.7962999939918518","7.906000137329102","16.90999984741211","5.724999904632568"
"4850","571","3841.5","6415.009765625","26.115800857543945","0","94.80999755859375","38.36000061035156","12.710000038146973","5.456999778747559"
"4857","571","4111.39990234375","3734.860107421875","92.14289855957031","0","36.65999984741211","39.27000045776367","28.010000228881836","1.9859999418258667"
"4858","571","4094.1298828125","3493.5","131.66700744628906","0","22.440000534057617","26.139999389648438","21.219999313354492","4.2220001220703125"
"4860","571","3794.659912109375","3431.489990234375","82.97260284423828","0","26.93000030517578","31.15999984741211","33.650001525878906","2.696000099182129"
"4861","571","4512.0498046875","5709.58984375","81.50409698486328","15","0","0","0","0"
"4867","571","4177.10009765625","5280.72998046875","35.69309997558594","0","19.489999771118164","19.239999771118164","24.25","6.248000144958496"
"4868","571","3464.72998046875","4169.0498046875","17.19300079345703","29.91790008544922","18","57.060001373291016","0","6.211999893188477"
"4871","571","2782.77001953125","6575.0400390625","48.98109817504883","0","109.19999694824219","48.459999084472656","5","0.6942999958992004"
"4872","571","2879.860107421875","6477.7001953125","79.13259887695312","0","57.369998931884766","37.22999954223633","5","10"
"4873","571","3073.2099609375","6301.740234375","94.52130126953125","0","49.34000015258789","71.22000122070312","10","2.2269999980926514"
"4883","571","3210.93994140625","6091.2900390625","138.02699279785156","0","37.619998931884766","34.5099983215332","7.880000114440918","0"
"4894","571","3728.830078125","5146.2998046875","24.62809944152832","20","0","0","0","0"
"4896","571","3964.909912109375","5462.490234375","28.31170082092285","0","34.47999954223633","35.83000183105469","71.27999877929688","0"
"4899","571","4012.530029296875","4832.4599609375","-12.895899772644043","0","188.6999969482422","184.60000610351562","35.97999954223633","0.7809000015258789"
"4910","571","2814.050048828125","6205.06005859375","86.00689697265625","0","19.600000381469727","34.90999984741211","13.869999885559082","0.7590000033378601"
"4914","571","3571.27001953125","6650.7900390625","195.17999267578125","15.583999633789062","0","0","0","0"
"4916","571","4154.009765625","7424.169921875","534.1079711914062","0","132","52.56999969482422","65.11000061035156","0"
"4946","571","4784.2998046875","-4404.06982421875","198.18499755859375","0","10.520000457763672","13.720000267028809","14.720000267028809","0.5120999813079834"
"4947","571","4662.240234375","-4609.60986328125","208.7760009765625","0","7.13100004196167","21.239999771118164","19.139999389648438","0.9210000038146973"
