"ID","RaceID","ClassID","SexID","OutfitID","ItemID_1","ItemID_2","ItemID_3","ItemID_4","ItemID_5","ItemID_6","ItemID_7","ItemID_8","ItemID_9","ItemID_10","ItemID_11","ItemID_12","ItemID_13","ItemID_14","ItemID_15","ItemID_16","ItemID_17","ItemID_18","ItemID_19","ItemID_20","ItemID_21","ItemID_22","ItemID_23","ItemID_24","DisplayItemID_1","DisplayItemID_2","DisplayItemID_3","DisplayItemID_4","DisplayItemID_5","DisplayItemID_6","DisplayItemID_7","DisplayItemID_8","DisplayItemID_9","DisplayItemID_10","DisplayItemID_11","DisplayItemID_12","DisplayItemID_13","DisplayItemID_14","DisplayItemID_15","DisplayItemID_16","DisplayItemID_17","DisplayItemID_18","DisplayItemID_19","DisplayItemID_20","DisplayItemID_21","DisplayItemID_22","DisplayItemID_23","DisplayItemID_24","InventoryType_1","InventoryType_2","InventoryType_3","InventoryType_4","InventoryType_5","InventoryType_6","InventoryType_7","InventoryType_8","InventoryType_9","InventoryType_10","InventoryType_11","InventoryType_12","InventoryType_13","InventoryType_14","InventoryType_15","InventoryType_16","InventoryType_17","InventoryType_18","InventoryType_19","InventoryType_20","InventoryType_21","InventoryType_22","InventoryType_23","InventoryType_24"
"120","11","5","1","0","1396","6097","3661","23322","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3260","2470","18530","36138","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","7","4","17","20","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"121","11","6","0","0","34652","34655","34659","34650","0","34653","34649","34651","34656","34648","34657","34658","38145","38145","38145","38145","38147","-1","41751","40582","-1","-1","-1","-1","51495","51501","49738","51494","-1","51500","51498","51497","51499","51496","6539","963","1282","1282","1282","1282","963","-1","36728","6418","-1","-1","-1","-1","1","3","16","5","-1","9","10","6","7","8","2","11","18","18","18","18","11","-1","0","0","-1","-1","-1","-1"
"122","11","6","1","0","34652","34655","34659","34650","0","34653","34649","34651","34656","34648","34657","34658","38145","38145","38145","38145","38147","-1","41751","40582","-1","-1","-1","-1","51495","51501","49738","51494","-1","51500","51498","51497","51499","51496","6539","963","1282","1282","1282","1282","963","-1","36728","6418","-1","-1","-1","-1","1","3","16","5","-1","9","10","6","7","8","2","11","18","18","18","18","11","-1","0","0","-1","-1","-1","-1"
"123","11","7","0","0","23345","23344","23348","6948","36","-1","-1","2362","0","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","36118","36120","36122","6418","5194","-1","-1","18730","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","7","8","0","21","-1","-1","14","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"124","11","7","1","0","23345","23344","23348","6948","36","-1","-1","2362","0","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","36118","36120","36122","6418","5194","-1","-1","18730","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","7","8","0","21","-1","-1","14","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"125","11","8","0","0","23478","23479","3661","23473","6948","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","36125","36140","18530","36124","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","7","20","17","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"126","11","8","1","0","23478","23479","3661","23473","6948","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","36125","36140","18530","36124","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","7","20","17","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"127","12","3","0","0","52532","49567","49568","49569","-1","2508","2102","-1","2516","49570","6948","49571","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","65743","62558","62706","62707","-1","2409","-1","-1","-1","98023","6418","69176","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","17","4","7","8","-1","26","18","-1","24","5","-1","10","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"128","12","3","1","0","52532","49567","49568","49569","-1","2508","2102","-1","2516","49570","6948","49571","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","65743","62558","62706","62707","-1","2409","-1","-1","-1","98023","6418","69176","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","17","4","7","8","-1","26","18","-1","24","5","-1","10","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"129","12","7","0","0","154","153","6948","0","36","-1","-1","2362","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","10058","10050","6418","-1","5194","-1","-1","18730","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","7","0","-1","21","-1","-1","14","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"130","12","7","1","0","154","153","6948","0","36","-1","-1","2362","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","10058","10050","6418","-1","5194","-1","-1","18730","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","7","0","-1","21","-1","-1","14","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"131","12","11","0","0","35","49563","49564","-1","-1","49565","6948","49566","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","472","65854","65851","-1","-1","65852","6418","65853","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","17","5","8","-1","-1","10","-1","7","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"132","12","11","1","0","35","49563","49564","-1","-1","49565","6948","49566","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","472","65854","65851","-1","-1","65852","6418","65853","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","17","5","8","-1","-1","10","-1","7","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"133","2","2","0","0","45","43","44","6948","2361","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3265","9938","9937","6418","8690","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","8","7","0","17","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"134","2","2","1","0","45","43","44","6948","2361","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3265","9938","9937","6418","8690","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","8","7","0","17","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"135","2","5","0","0","6144","53","52","35","-1","-1","51","0","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","12680","9944","9945","472","-1","-1","9946","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","4","7","17","-1","-1","8","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"136","2","5","1","0","6144","53","52","35","-1","-1","51","0","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","12680","9944","9945","472","-1","-1","9946","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","4","7","17","-1","-1","8","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"137","2","8","0","0","6140","1395","6096","55","35","-1","-1","0","6948","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","12649","9924","2163","9929","472","-1","-1","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","7","4","8","17","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"138","2","8","1","0","6140","1395","6096","55","35","-1","-1","0","6948","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","12649","9924","2163","9929","472","-1","-1","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","7","4","8","17","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"139","2","11","0","0","35","6139","6124","-1","0","-1","6948","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","472","12684","9987","-1","-1","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","17","20","7","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"140","2","11","1","0","35","6139","6124","-1","0","-1","6948","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","472","12684","9987","-1","-1","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","17","20","7","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"141","3","7","0","0","154","153","6948","0","36","-1","-1","2362","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","10058","10050","6418","-1","5194","-1","-1","18730","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","7","0","-1","21","-1","-1","14","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"142","3","7","1","0","154","153","6948","0","36","-1","-1","2362","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","10058","10050","6418","-1","5194","-1","-1","18730","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","7","0","-1","21","-1","-1","14","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"143","3","8","0","0","56","1395","55","35","6096","-1","-1","0","6948","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","12647","9924","9929","472","2163","-1","-1","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","7","8","17","4","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"144","3","8","1","0","56","1395","55","35","6096","-1","-1","0","6948","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","12647","9924","9929","472","2163","-1","-1","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","7","8","17","4","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"145","3","9","0","0","57","6097","1396","35","59","0","-1","-1","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","12645","2470","3260","472","3261","-1","-1","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","4","7","17","8","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"146","3","9","1","0","57","6097","1396","35","59","0","-1","-1","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","12645","2470","3260","472","3261","-1","-1","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","4","7","17","8","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"147","3","11","0","0","35","6139","6124","-1","0","-1","6948","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","472","12684","9987","-1","-1","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","17","20","7","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"148","3","11","1","0","35","6139","6124","-1","0","-1","6948","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","472","12684","9987","-1","-1","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","17","20","7","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"149","4","2","0","0","45","43","44","6948","2361","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3265","9938","9937","6418","8690","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","8","7","0","17","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"150","4","2","1","0","45","43","44","6948","2361","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3265","9938","9937","6418","8690","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","8","7","0","17","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"151","4","7","0","0","154","153","6948","0","36","-1","-1","2362","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","10058","10050","6418","-1","5194","-1","-1","18730","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","7","0","-1","21","-1","-1","14","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"152","4","7","1","0","154","153","6948","0","36","-1","-1","2362","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","10058","10050","6418","-1","5194","-1","-1","18730","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","7","0","-1","21","-1","-1","14","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"153","4","8","0","0","56","1395","55","35","6096","-1","-1","0","6948","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","12647","9924","9929","472","2163","-1","-1","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","7","8","17","4","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"154","4","8","1","0","56","1395","55","35","6096","-1","-1","0","6948","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","12647","9924","9929","472","2163","-1","-1","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","7","8","17","4","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"155","4","9","0","0","57","6097","1396","35","59","0","-1","-1","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","12645","2470","3260","472","3261","-1","-1","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","4","7","17","8","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"156","4","9","1","0","57","6097","1396","35","59","0","-1","-1","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","12645","2470","3260","472","3261","-1","-1","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","4","7","17","8","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"157","5","2","0","0","45","43","44","6948","2361","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3265","9938","9937","6418","8690","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","8","7","0","17","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"158","5","2","1","0","45","43","44","6948","2361","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3265","9938","9937","6418","8690","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","8","7","0","17","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"159","5","3","0","0","148","147","129","0","12282","-1","2102","2508","2516","-1","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","9976","9975","9977","-1","22291","-1","1816","6606","5998","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","7","8","-1","17","-1","18","26","24","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"160","5","3","1","0","148","147","129","0","12282","-1","2102","2508","2516","-1","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","9976","9975","9977","-1","22291","-1","1816","6606","5998","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","7","8","-1","17","-1","18","26","24","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"161","5","7","0","0","154","153","6948","0","36","-1","-1","2362","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","10058","10050","6418","-1","5194","-1","-1","18730","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","7","0","-1","21","-1","-1","14","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"162","5","7","1","0","154","153","6948","0","36","-1","-1","2362","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","10058","10050","6418","-1","5194","-1","-1","18730","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","7","0","-1","21","-1","-1","14","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"163","5","11","0","0","35","6139","6124","-1","0","-1","6948","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","472","12684","9987","-1","-1","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","17","20","7","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"164","5","11","1","0","35","6139","6124","-1","0","-1","6948","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","472","12684","9987","-1","-1","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","17","20","7","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"165","6","2","0","0","45","43","44","6948","2361","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3265","9938","9937","6418","8690","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","8","7","0","17","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"166","6","2","1","0","45","43","44","6948","2361","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3265","9938","9937","6418","8690","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","8","7","0","17","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"167","6","4","0","0","2105","120","121","25861","2092","-1","50055","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","10005","10006","10008","20777","6442","-1","6442","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","7","8","25","13","-1","22","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"168","6","4","1","0","2105","120","121","25861","2092","-1","50055","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","10005","10006","10008","20777","6442","-1","6442","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","7","8","25","13","-1","22","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"169","6","5","0","0","6144","53","52","35","-1","-1","51","0","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","12680","9944","9945","472","-1","-1","9946","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","4","7","17","-1","-1","8","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"170","6","5","1","0","6144","53","52","35","-1","-1","51","0","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","12680","9944","9945","472","-1","-1","9946","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","4","7","17","-1","-1","8","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"171","6","8","0","0","6140","1395","6096","55","35","-1","-1","0","6948","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","12649","9924","2163","9929","472","-1","-1","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","7","4","8","17","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"172","6","8","1","0","6140","1395","6096","55","35","-1","-1","0","6948","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","12649","9924","2163","9929","472","-1","-1","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","7","4","8","17","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"173","6","9","0","0","6129","1396","59","35","6948","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","12646","3260","3261","472","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","7","8","17","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"174","6","9","1","0","6129","1396","59","35","6948","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","12646","3260","3261","472","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","7","8","17","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"175","7","2","0","0","45","43","44","6948","2361","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3265","9938","9937","6418","8690","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","8","7","0","17","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"176","7","2","1","0","45","43","44","6948","2361","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3265","9938","9937","6418","8690","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","8","7","0","17","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"177","7","3","0","0","148","147","129","0","12282","-1","2102","2508","2516","-1","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","9976","9975","9977","-1","22291","-1","1816","6606","5998","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","7","8","-1","17","-1","18","26","24","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"178","7","3","1","0","148","147","129","0","12282","-1","2102","2508","2516","-1","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","9976","9975","9977","-1","22291","-1","1816","6606","5998","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","7","8","-1","17","-1","18","26","24","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"179","7","5","0","0","6098","53","52","51","35","-1","-1","0","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","12679","9944","9945","9946","472","-1","-1","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","4","7","8","17","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"180","7","5","1","0","6098","53","52","51","35","-1","-1","0","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","12679","9944","9945","9946","472","-1","-1","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","4","7","8","17","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
