"ID","HighlightSky","LightSkyboxID","CloudTypeID","Glow","WaterShallowAlpha","WaterDeepAlpha","OceanShallowAlpha","OceanDeepAlpha"
"9482","1","1440","0","0","0","0","0","0"
"9483","0","0","0","0","0","0","0","0"
"9484","0","0","0","0","0","0","0","0"
"9485","2","0","1440","0","0","0","0","0"
"9486","1","1440","0","0","0","0","0","0"
"9487","2","0","1440","0","0","0","0","0"
"9488","2","0","1440","0","0","0","0","0"
"9489","1","1440","0","0","0","0","0","0"
"9490","2","0","1440","0","0","0","0","0"
"9491","2","0","1440","0","0","0","0","0"
"9492","2","0","1440","0","0","0","0","0"
"9493","2","0","1440","0","0","0","0","0"
"9494","2","0","1440","0","0","0","0","0"
"9495","2","0","1440","0","0","0","0","0"
"9496","2","0","1440","0","0","0","0","0"
"9497","2","0","1440","0","0","0","0","0"
"9498","1","1440","0","0","0","0","0","0"
"9499","1","1440","0","0","0","0","0","0"
"9500","1","1440","0","0","0","0","0","0"
"9501","0","0","0","0","0","0","0","0"
"9502","0","0","0","0","0","0","0","0"
"9503","2","0","1440","0","0","0","0","0"
"9504","1","1440","0","0","0","0","0","0"
"9505","2","0","1440","0","0","0","0","0"
"9506","2","0","1440","0","0","0","0","0"
"9507","1","1440","0","0","0","0","0","0"
"9508","2","0","1440","0","0","0","0","0"
"9509","2","0","1440","0","0","0","0","0"
"9510","2","0","1440","0","0","0","0","0"
"9511","2","0","1440","0","0","0","0","0"
"9512","2","0","1440","0","0","0","0","0"
"9513","2","0","1440","0","0","0","0","0"
"9514","2","0","1440","0","0","0","0","0"
"9515","2","0","1440","0","0","0","0","0"
"9516","1","1440","0","0","0","0","0","0"
"9517","1","1440","0","0","0","0","0","0"
"9518","1","1440","0","0","0","0","0","0"
"9519","0","0","0","0","0","0","0","0"
"9520","0","0","0","0","0","0","0","0"
"9521","2","0","1440","0","0","0","0","0"
"9522","1","1440","0","0","0","0","0","0"
"9523","2","0","1440","0","0","0","0","0"
"9524","2","0","1440","0","0","0","0","0"
"9525","2","0","1440","0","0","0","0","0"
"9526","2","0","1440","0","0","0","0","0"
"9527","2","0","1440","0","0","0","0","0"
"9528","2","0","1440","0","0","0","0","0"
"9529","2","0","1440","0","0","0","0","0"
"9530","2","0","1440","1440","0","0","0","0"
"9531","2","0","1440","0","0","0","0","0"
"9532","2","1440","2870","0","0","0","0","0"
"9533","2","0","1440","0","0","0","0","0"
"9534","2","0","1440","0","0","0","0","0"
"9535","1","1440","0","0","0","0","0","0"
"9536","2","0","1440","0","0","0","0","0"
"9537","0","0","0","0","0","0","0","0"
"9538","0","0","0","0","0","0","0","0"
"9539","0","0","0","0","0","0","0","0"
"9540","0","0","0","0","0","0","0","0"
"9541","2","0","1440","1440","2160","0","0","0"
"9542","2","0","1440","1440","2160","0","0","0"
"9543","4","0","720","1440","2160","0","0","0"
"9544","4","0","720","1440","2160","0","0","0"
"9545","4","0","720","1440","2160","0","0","0"
"9546","4","0","720","1440","2160","0","0","0"
"9547","4","0","720","1440","2160","0","0","0"
"9548","2","0","1440","1440","2160","0","0","0"
"9549","4","0","720","1440","2160","0","0","0"
"9550","4","0","720","1440","2160","0","0","0"
"9551","4","0","720","1440","2160","0","0","0"
"9552","2","0","1440","0","0","0","0","0"
"9553","1","1440","0","0","0","0","0","0"
"9554","5","360","720","1440","2160","2520","0","0"
"9555","0","0","0","0","0","0","0","0"
"9556","0","0","0","0","0","0","0","0"
"9557","1","1440","0","0","0","0","0","0"
"9558","1","1440","0","0","0","0","0","0"
"9559","2","0","1440","0","0","0","0","0"
"9560","2","0","1440","0","0","0","0","0"
"9561","1","1440","0","0","0","0","0","0"
"9562","2","0","1440","0","0","0","0","0"
"9563","2","0","1440","0","0","0","0","0"
"9564","2","0","1440","0","0","0","0","0"
"9565","2","0","1440","0","0","0","0","0"
"9566","2","0","1440","0","0","0","0","0"
"9567","2","0","1440","0","0","0","0","0"
"9568","2","0","1440","0","0","0","0","0"
"9569","2","0","1440","0","0","0","0","0"
"9570","1","1440","0","0","0","0","0","0"
"9571","1","1440","0","0","0","0","0","0"
"9572","1","1440","0","0","0","0","0","0"
"9573","0","0","0","0","0","0","0","0"
"9574","0","0","0","0","0","0","0","0"
"9575","2","0","1440","0","0","0","0","0"
"9576","1","1440","0","0","0","0","0","0"
"9577","2","0","1440","0","0","0","0","0"
"9578","2","0","1440","0","0","0","0","0"
"9579","1","1440","0","0","0","0","0","0"
"9580","2","0","1440","0","0","0","0","0"
"9581","2","0","1440","0","0","0","0","0"
"9582","2","0","1440","0","0","0","0","0"
"9583","2","0","1440","0","0","0","0","0"
"9584","2","0","1440","0","0","0","0","0"
"9585","2","0","1440","0","0","0","0","0"
"9586","2","0","1440","0","0","0","0","0"
"9587","2","0","1440","0","0","0","0","0"
"9588","1","1440","0","0","0","0","0","0"
"9589","1","1440","0","0","0","0","0","0"
"9590","1","1440","0","0","0","0","0","0"
"9591","0","0","0","0","0","0","0","0"
"9592","0","0","0","0","0","0","0","0"
"9593","2","0","1440","0","0","0","0","0"
"9594","1","1440","0","0","0","0","0","0"
"9595","2","0","1440","0","0","0","0","0"
"9596","2","0","1440","0","0","0","0","0"
"9597","1","1440","0","0","0","0","0","0"
"9598","2","0","1440","0","0","0","0","0"
"9599","2","0","1440","0","0","0","0","0"
"9600","2","0","1440","0","0","0","0","0"
"9601","2","0","1440","0","0","0","0","0"
"9602","2","0","1440","0","0","0","0","0"
"9603","2","0","1440","0","0","0","0","0"
"9604","2","0","1440","0","0","0","0","0"
"9605","2","0","1440","0","0","0","0","0"
"9606","1","1440","0","0","0","0","0","0"
"9607","1","1440","0","0","0","0","0","0"
"9608","1","1440","0","0","0","0","0","0"
"9609","0","0","0","0","0","0","0","0"
"9610","0","0","0","0","0","0","0","0"
"9611","2","0","1440","0","0","0","0","0"
"9612","1","1440","0","0","0","0","0","0"
"9613","2","0","1440","0","0","0","0","0"
"9614","2","0","1440","0","0","0","0","0"
"9615","1","1440","0","0","0","0","0","0"
"9616","2","0","1440","0","0","0","0","0"
"9617","2","0","1440","0","0","0","0","0"
"9618","2","0","1440","0","0","0","0","0"
"9619","2","0","1440","0","0","0","0","0"
"9620","2","0","1440","0","0","0","0","0"
"9621","2","0","1440","0","0","0","0","0"
"9622","2","0","1440","0","0","0","0","0"
"9623","2","0","1440","0","0","0","0","0"
"9624","1","1440","0","0","0","0","0","0"
"9625","1","1440","0","0","0","0","0","0"
"9626","1","1440","0","0","0","0","0","0"
"9627","0","0","0","0","0","0","0","0"
"9628","0","0","0","0","0","0","0","0"
"9629","2","0","1440","0","0","0","0","0"
"9630","1","1440","0","0","0","0","0","0"
"9631","6","0","360","720","1440","2400","2640","0"
"9632","6","0","360","720","1440","2400","2640","0"
"9633","6","0","360","720","1440","2400","2640","0"
"9634","6","0","360","720","1440","2400","2640","0"
"9635","6","0","360","720","1440","2400","2640","0"
"9636","6","0","360","720","1440","2400","2640","0"
"9637","6","0","360","720","1440","2400","2640","0"
"9638","6","0","360","720","1440","2400","2640","0"
"9639","6","0","360","720","1440","2520","2640","0"
"9640","6","0","360","720","1440","2520","2640","0"
"9641","5","0","360","720","1440","2400","2400","0"
"9642","2","0","1440","0","0","0","0","0"
"9643","5","0","360","720","1440","2400","2640","0"
"9644","6","0","360","720","1440","2400","2640","2640"
"9645","6","0","360","720","1440","2520","2640","0"
"9646","6","0","360","720","1440","2520","2640","0"
"9647","6","0","360","720","1440","2520","2640","0"
"9648","6","0","360","720","1440","2520","2640","0"
"9649","2","0","1440","0","0","0","0","0"
"9650","2","0","1440","0","0","0","0","0"
"9651","1","1440","0","0","0","0","0","0"
"9652","2","0","1440","0","0","0","0","0"
"9653","2","0","1440","0","0","0","0","0"
"9654","2","0","1440","0","0","0","0","0"
"9655","2","0","1440","0","0","0","0","0"
"9656","2","0","1440","0","0","0","0","0"
"9657","2","0","1440","0","0","0","0","0"
"9658","2","0","1440","0","0","0","0","0"
"9659","2","0","1440","0","0","0","0","0"
"9660","1","1440","0","0","0","0","0","0"
"9661","1","1440","0","0","0","0","0","0"
"9662","1","1440","0","0","0","0","0","0"
"9663","0","0","0","0","0","0","0","0"
"9664","0","0","0","0","0","0","0","0"
"9665","2","0","1440","0","0","0","0","0"
"9666","1","1440","0","0","0","0","0","0"
"9667","2","0","1440","0","0","0","0","0"
"9668","2","0","1440","0","0","0","0","0"
"9669","2","0","1440","0","0","0","0","0"
"9670","2","0","1440","0","0","0","0","0"
"9671","2","0","1440","0","0","0","0","0"
"9672","2","0","1440","0","0","0","0","0"
"9673","2","0","1440","0","0","0","0","0"
"9674","2","0","1440","0","0","0","0","0"
"9675","2","0","1440","0","0","0","0","0"
"9676","1","1440","0","0","0","0","0","0"
"9677","2","0","1440","0","0","0","0","0"
"9678","2","0","1440","0","0","0","0","0"
"9679","1","1440","0","0","0","0","0","0"
"9680","1","1440","0","0","0","0","0","0"
"9681","1","0","0","0","0","0","0","0"
"9682","1","0","0","0","0","0","0","0"
"9683","2","0","1440","0","0","0","0","0"
"9684","1","0","0","0","0","0","0","0"
"9685","2","0","1440","0","0","0","0","0"
"9686","2","0","1440","0","0","0","0","0"
"9687","1","1440","0","0","0","0","0","0"
"9688","2","0","1440","0","0","0","0","0"
"9689","2","0","1440","0","0","0","0","0"
"9690","2","0","1440","0","0","0","0","0"
"9691","2","0","1440","0","0","0","0","0"
"9692","2","0","1440","0","0","0","0","0"
"9693","2","0","1440","0","0","0","0","0"
"9694","2","0","1440","0","0","0","0","0"
"9695","2","0","1440","0","0","0","0","0"
"9696","1","1440","0","0","0","0","0","0"
"9697","1","1440","0","0","0","0","0","0"
"9698","1","1440","0","0","0","0","0","0"
"9699","0","0","0","0","0","0","0","0"
"9700","0","0","0","0","0","0","0","0"
"9701","1","1440","1440","0","0","0","0","0"
"9702","1","1440","0","0","0","0","0","0"
"9703","1","1440","0","0","0","0","0","0"
"9704","1","1440","0","0","0","0","0","0"
"9705","1","1440","0","0","0","0","0","0"
"9706","1","1440","0","0","0","0","0","0"
"9707","1","1440","0","0","0","0","0","0"
"9708","1","1440","0","0","0","0","0","0"
"9709","1","1440","0","0","0","0","0","0"
"9710","2","1440","2870","0","0","0","0","0"
"9711","1","1440","0","0","0","0","0","0"
"9712","1","1440","0","0","0","0","0","0"
"9713","1","1440","0","0","0","0","0","0"
"9714","1","1440","0","0","0","0","0","0"
"9715","0","0","0","0","0","0","0","0"
"9716","0","0","0","0","0","0","0","0"
"9717","2","1440","2870","0","0","0","0","0"
"9718","0","0","0","0","0","0","0","0"
"9719","6","0","360","720","1440","2160","2640","0"
"9720","1","1440","1440","1440","1440","2160","0","0"
"9721","2","0","1440","0","0","0","0","0"
"9722","2","0","1440","0","0","0","0","0"
"9723","2","0","1440","0","0","0","0","0"
"9724","2","0","1440","0","0","0","0","0"
"9725","2","0","1440","0","0","0","0","0"
"9726","2","0","1440","0","0","0","0","0"
"9727","2","0","1440","0","0","0","0","0"
"9728","2","0","1440","0","0","0","0","0"
"9729","2","0","1440","0","0","0","0","0"
"9730","3","0","1440","2870","0","0","0","0"
"9731","2","0","1440","0","0","0","0","0"
"9732","2","0","1440","0","0","0","0","0"
"9733","1","1440","0","0","0","0","0","0"
"9734","2","0","1440","0","0","0","0","0"
"9735","2","0","1440","0","0","0","0","0"
"9736","2","0","1440","0","0","0","0","0"
"9737","2","0","1440","0","0","0","0","0"
"9738","2","0","1440","0","0","0","0","0"
"9739","2","0","1440","0","0","0","0","0"
"9740","2","0","1440","0","0","0","0","0"
"9741","2","0","1440","0","0","0","0","0"
"9742","2","0","1440","0","0","0","0","0"
"9743","2","0","1440","0","0","0","0","0"
"9744","2","0","1440","0","0","0","0","0"
"9745","2","0","1440","0","0","0","0","0"
"9746","2","0","1440","0","0","0","0","0"
"9747","2","0","1440","0","0","0","0","0"
"9748","3","0","1440","2870","0","0","0","0"
"9749","2","0","1440","0","0","0","0","0"
"9750","2","0","1440","0","0","0","0","0"
"9751","1","1440","0","0","0","0","0","0"
"9752","2","0","1440","0","0","0","0","0"
"9753","2","0","1440","0","0","0","0","0"
"9754","2","0","1440","0","0","0","0","0"
"9755","2","0","1440","0","0","0","0","0"
"9756","2","0","1440","0","0","0","0","0"
"9757","2","0","1440","0","0","0","0","0"
"9758","2","0","1440","0","0","0","0","0"
"9759","2","0","1440","0","0","0","0","0"
"9760","2","0","1440","0","0","0","0","0"
"9761","2","0","1440","0","0","0","0","0"
"9762","2","0","1440","0","0","0","0","0"
"9763","2","0","1440","0","0","0","0","0"
"9764","2","0","1440","0","0","0","0","0"
"9765","2","0","1440","0","0","0","0","0"
"9766","3","0","1440","2870","0","0","0","0"
"9767","2","0","1440","0","0","0","0","0"
"9768","2","0","1440","0","0","0","0","0"
"9769","1","1440","0","0","0","0","0","0"
"9770","2","0","1440","0","0","0","0","0"
"9771","2","0","1440","0","0","0","0","0"
"9772","2","0","1440","0","0","0","0","0"
"9773","2","0","1440","0","0","0","0","0"
"9774","2","0","1440","0","0","0","0","0"
"9775","2","0","1440","0","0","0","0","0"
"9776","2","0","1440","0","0","0","0","0"
"9777","2","0","1440","0","0","0","0","0"
"9778","2","0","1440","0","0","0","0","0"
"9779","2","0","1440","0","0","0","0","0"
"9780","2","0","1440","0","0","0","0","0"
"9781","2","0","1440","0","0","0","0","0"
"9782","2","0","1440","0","0","0","0","0"
"9783","2","0","1440","0","0","0","0","0"
"9784","3","0","1440","2870","0","0","0","0"
"9785","2","0","1440","0","0","0","0","0"
"9786","2","0","1440","0","0","0","0","0"
"9787","1","1440","0","0","0","0","0","0"
"9788","2","0","1440","0","0","0","0","0"
"9789","2","0","1440","0","0","0","0","0"
"9790","2","0","1440","0","0","0","0","0"
"9791","2","0","1440","0","0","0","0","0"
"9792","2","0","1440","0","0","0","0","0"
"9793","2","0","1440","0","0","0","0","0"
"9794","2","0","1440","0","0","0","0","0"
"9795","2","0","1440","0","0","0","0","0"
"9796","2","0","1440","0","0","0","0","0"
"9797","2","0","1440","0","0","0","0","0"
"9798","2","0","1440","0","0","0","0","0"
"9799","2","0","1440","0","0","0","0","0"
"9800","2","0","1440","0","0","0","0","0"
"9801","2","0","1440","0","0","0","0","0"
"9802","3","0","1440","2870","0","0","0","0"
"9803","2","0","1440","0","0","0","0","0"
"9804","2","0","1440","0","0","0","0","0"
"9805","1","1440","0","0","0","0","0","0"
"9806","2","0","1440","0","0","0","0","0"
"9807","2","0","1440","0","0","0","0","0"
"9808","2","0","1440","0","0","0","0","0"
"9809","2","0","1440","0","0","0","0","0"
"9810","2","0","1440","0","0","0","0","0"
"9811","2","0","1440","1440","1440","2640","2640","0"
"9812","2","0","1440","1440","1440","2640","2640","0"
"9813","2","0","1440","1440","1440","2640","2640","0"
"9814","2","0","1440","1440","1440","2640","2640","0"
"9815","2","0","1440","1440","1440","2640","2640","0"
"9816","2","0","1440","1440","1440","2640","2640","2640"
"9817","2","0","1440","1440","1440","2640","2640","2640"
"9818","1","1440","1440","1440","1440","2640","2640","2640"
"9819","6","0","360","720","1440","2520","2640","0"
"9820","6","0","360","720","1440","2520","2640","0"
"9821","5","0","360","720","1440","2400","2400","0"
"9822","2","0","1440","0","0","0","0","0"
"9823","5","0","360","720","1440","2400","2640","0"
"9824","0","720","720","720","2640","2640","2640","2640"
"9825","2","0","1440","1440","1440","2640","2640","0"
"9826","6","0","360","720","1440","2520","2640","0"
"9827","2","0","1440","1440","1440","2640","2640","0"
"9828","2","0","1440","1440","1440","2640","2640","0"
"9829","1","1440","1440","0","0","0","0","0"
"9830","2","0","1440","0","0","0","0","0"
"9831","2","0","1440","0","0","0","0","0"
"9832","2","0","1440","0","0","0","0","0"
"9833","2","0","1440","0","0","0","0","0"
"9834","2","0","1440","0","0","0","0","0"
"9835","2","0","1440","0","0","0","0","0"
"9836","2","0","1440","0","0","0","0","0"
"9837","2","0","1440","0","0","0","0","0"
"9838","3","0","1440","2870","0","0","0","0"
"9839","2","0","1440","0","0","0","0","0"
"9840","2","0","1440","0","0","0","0","0"
"9841","1","1440","0","0","0","0","0","0"
"9842","2","0","1440","0","0","0","0","0"
"9843","2","0","1440","0","0","0","0","0"
"9844","2","0","1440","0","0","0","0","0"
"9845","1","1440","1440","0","0","0","0","0"
"9846","1","1440","1440","0","0","0","0","0"
"9847","2","0","1440","0","0","0","0","0"
"9848","1","1440","1440","0","0","0","0","0"
"9849","2","0","1440","0","0","0","0","0"
"9850","2","0","1440","0","0","0","0","0"
"9851","2","0","1440","0","0","0","0","0"
"9852","2","0","1440","0","0","0","0","0"
"9853","2","0","1440","0","0","0","0","0"
"9854","2","0","1440","0","0","0","0","0"
"9855","2","0","1440","0","0","0","0","0"
"9856","3","0","1440","2870","0","0","0","0"
"9857","2","0","1440","0","0","0","0","0"
"9858","2","0","1440","0","0","0","0","0"
"9859","1","1440","0","0","0","0","0","0"
"9860","2","0","1440","0","0","0","0","0"
"9861","2","0","1440","0","0","0","0","0"
"9862","2","0","1440","0","0","0","0","0"
"9863","1","1440","1440","0","0","0","0","0"
"9864","1","1440","1440","0","0","0","0","0"
"9865","2","0","1440","0","0","0","0","0"
"9866","2","0","1440","0","0","0","0","0"
"9867","2","0","1440","0","0","0","0","0"
"9868","2","0","1440","0","0","0","0","0"
"9869","2","0","1440","0","0","0","0","0"
"9870","2","0","1440","0","0","0","0","0"
"9871","2","0","1440","0","0","0","0","0"
"9872","2","0","1440","0","0","0","0","0"
"9873","2","0","1440","0","0","0","0","0"
"9874","3","0","1440","2870","0","0","0","0"
"9875","2","0","1440","0","0","0","0","0"
"9876","2","0","1440","0","0","0","0","0"
"9877","1","1440","0","0","0","0","0","0"
"9878","2","0","1440","0","0","0","0","0"
"9879","2","0","1440","0","0","0","0","0"
"9880","2","0","1440","0","0","0","0","0"
"9881","2","0","1440","0","0","0","0","0"
"9882","2","0","1440","0","0","0","0","0"
"9883","2","0","1440","0","0","0","0","0"
"9884","2","0","1440","0","0","0","0","0"
"9885","2","0","1440","0","0","0","0","0"
"9886","2","0","1440","0","0","0","0","0"
"9887","2","0","1440","0","0","0","0","0"
"9888","2","0","1440","0","0","0","0","0"
"9889","2","0","1440","0","0","0","0","0"
"9890","2","0","1440","0","0","0","0","0"
"9891","2","0","1440","0","0","0","0","0"
"9892","3","0","1440","2870","0","0","0","0"
"9893","2","0","1440","0","0","0","0","0"
"9894","2","0","1440","0","0","0","0","0"
"9895","1","1440","0","0","0","0","0","0"
"9896","2","0","1440","0","0","0","0","0"
"9897","2","0","1440","0","0","0","0","0"
"9898","2","0","1440","0","0","0","0","0"
"9899","2","0","1440","0","0","0","0","0"
"9900","2","0","1440","0","0","0","0","0"
"9901","2","0","1440","0","0","0","0","0"
"9902","2","0","1440","0","0","0","0","0"
"9903","2","0","1440","0","0","0","0","0"
"9904","2","0","1440","0","0","0","0","0"
"9905","2","0","1440","0","0","0","0","0"
"9906","2","0","1440","0","0","0","0","0"
"9907","2","0","1440","0","0","0","0","0"
"9908","2","0","1440","0","0","0","0","0"
"9909","2","0","1440","0","0","0","0","0"
"9910","3","0","1440","2870","0","0","0","0"
"9911","2","0","1440","0","0","0","0","0"
"9912","2","0","1440","0","0","0","0","0"
"9913","1","1440","0","0","0","0","0","0"
"9914","2","0","1440","0","0","0","0","0"
"9915","2","0","1440","0","0","0","0","0"
"9916","2","0","1440","0","0","0","0","0"
"9917","2","0","1440","0","0","0","0","0"
"9918","2","0","1440","0","0","0","0","0"
"9919","1","1440","1440","1440","1440","2640","2640","0"
"9920","1","1440","1440","1440","2640","2640","2640","0"
"9921","1","1440","1440","1440","1440","2640","2640","0"
"9922","1","1440","1440","1440","1440","2640","2640","0"
"9923","1","1440","1440","1440","1440","2640","2640","0"
"9924","1","1440","1440","1440","1440","2640","2640","0"
"9925","1","1440","1440","1440","1440","2640","2640","0"
"9926","1","1440","1440","1440","1440","2640","2640","0"
"9927","6","0","360","720","1440","2520","2640","0"
"9928","6","0","360","720","1440","2520","2640","0"
"9929","6","0","360","720","1440","2520","2640","0"
"9930","6","0","360","720","1440","2520","2640","0"
"9931","1","1440","0","0","0","0","0","0"
"9932","5","360","720","1440","2520","2640","0","0"
"9933","6","0","360","720","1440","2520","2640","0"
"9934","6","0","360","720","1440","2520","2640","0"
"9935","1","1440","1440","1440","1440","2640","2640","0"
"9936","1","1440","1440","1440","1440","2640","2640","0"
"9937","2","0","1440","0","0","0","0","0"
"9938","2","0","1440","0","0","0","0","0"
"9939","1","1440","0","0","0","0","0","0"
"9940","2","0","1440","0","0","0","0","0"
"9941","2","0","1440","0","0","0","0","0"
"9942","2","0","1440","0","0","0","0","0"
"9943","2","0","1440","0","0","0","0","0"
"9944","2","0","1440","0","0","0","0","0"
"9945","2","0","1440","0","0","0","0","0"
"9946","2","0","1440","0","0","0","0","0"
"9947","2","0","1440","0","0","0","0","0"
"9948","1","1440","0","0","0","0","0","0"
"9949","1","1440","0","0","0","0","0","0"
"9950","1","1440","0","0","0","0","0","0"
"9951","0","0","0","0","0","0","0","0"
"9952","0","0","0","0","0","0","0","0"
"9953","1","1440","1440","0","0","0","0","0"
"9954","1","1440","0","0","0","0","0","0"
"9955","2","0","1440","1440","1440","2640","2640","0"
"9956","2","0","1440","1440","1440","2640","2640","0"
"9957","2","0","1440","1440","1440","2640","2640","0"
"9958","2","0","1440","1440","1440","2640","2640","0"
"9959","2","0","1440","1440","1440","2640","2640","0"
"9960","2","0","1440","1440","1440","2640","2640","2640"
"9961","2","0","1440","1440","1440","2640","2640","2640"
"9962","1","1440","1440","1440","1440","2640","2640","2640"
"9963","6","0","360","720","1440","2520","2640","0"
"9964","6","0","360","720","1440","2520","2640","0"
"9965","5","0","360","720","1440","2400","2400","0"
"9966","2","0","1440","0","0","0","0","0"
"9967","5","0","360","720","1440","2400","2640","0"
"9968","0","720","720","720","2640","2640","2640","2640"
"9969","2","0","1440","1440","1440","2640","2640","0"
"9970","6","0","360","720","1440","2520","2640","0"
"9971","1","1440","1440","1440","1440","2640","2640","0"
"9972","1","1440","1440","1440","1440","2640","2640","0"
"9973","2","0","1440","1440","1440","2640","2640","0"
"9974","2","0","1440","1440","1440","2640","2640","0"
"9975","2","0","1440","1440","1440","2640","2640","0"
"9976","2","0","1440","1440","1440","2640","2640","0"
"9977","2","0","1440","1440","1440","2640","2640","0"
"9978","2","0","1440","1440","1440","2640","2640","2640"
"9979","2","0","1440","1440","1440","2640","2640","2640"
"9980","1","1440","1440","1440","1440","2640","2640","2640"
"9981","6","0","360","720","1440","2520","2640","0"
"9982","6","0","360","720","1440","2520","2640","0"
"9983","5","0","360","720","1440","2400","2400","0"
"9984","2","0","1440","0","0","0","0","0"
"9985","5","0","360","720","1440","2400","2640","0"
"9986","0","720","720","720","2640","2640","2640","2640"
"9987","2","0","1440","1440","1440","2640","2640","0"
"9988","6","0","360","720","1440","2520","2640","0"
"9989","1","1440","1440","1440","1440","2640","2640","0"
"9990","1","1440","1440","1440","1440","2640","2640","0"
"9991","2","0","1440","0","0","0","0","0"
"9992","2","0","1440","0","0","0","0","0"
"9993","2","0","1440","0","0","0","0","0"
"9994","2","0","1440","0","0","0","0","0"
"9995","2","0","1440","0","0","0","0","0"
"9996","2","0","1440","0","0","0","0","0"
"9997","2","0","1440","0","0","0","0","0"
"9998","2","0","1440","1440","0","0","0","0"
"9999","2","0","1440","0","0","0","0","0"
"10000","2","1440","2870","0","0","0","0","0"
"10001","2","0","1440","0","0","0","0","0"
"10002","0","1440","1440","0","0","0","0","0"
"10003","0","1440","1440","0","0","0","0","0"
"10004","0","1440","1440","0","0","0","0","0"
"10005","1","1440","0","0","0","0","0","0"
"10006","1","1440","0","0","0","0","0","0"
"10007","1","1440","0","0","0","0","0","0"
"10008","1","1440","0","0","0","0","0","0"
"10009","2","0","1440","0","0","0","0","0"
"10010","2","0","1440","0","0","0","0","0"
"10011","2","0","1440","0","0","0","0","0"
"10012","2","0","1440","0","0","0","0","0"
"10013","2","0","1440","0","0","0","0","0"
"10014","2","0","1440","0","0","0","0","0"
"10015","2","0","1440","0","0","0","0","0"
"10016","2","0","1440","0","0","0","0","0"
"10017","1","1440","0","0","0","0","0","0"
"10018","2","0","1440","0","0","0","0","0"
"10019","2","0","1440","0","0","0","0","0"
"10020","2","0","1440","0","0","0","0","0"
"10021","1","1440","0","0","0","0","0","0"
"10022","1","1440","0","0","0","0","0","0"
"10023","2","0","1440","0","0","0","0","0"
"10024","2","0","1440","0","0","0","0","0"
"10025","2","0","1440","0","0","0","0","0"
"10026","2","0","1440","0","0","0","0","0"
"10027","2","0","1440","0","0","0","0","0"
"10028","2","0","1440","0","0","0","0","0"
"10029","2","0","1440","0","0","0","0","0"
"10030","2","0","1440","0","0","0","0","0"
"10031","2","0","1440","0","0","0","0","0"
"10032","2","0","1440","0","0","0","0","0"
"10033","2","0","1440","0","0","0","0","0"
"10034","2","0","1440","0","0","0","0","0"
"10035","2","0","1440","0","0","0","0","0"
"10036","3","0","1440","2870","0","0","0","0"
"10037","2","0","1440","0","0","0","0","0"
"10038","2","0","1440","0","0","0","0","0"
"10039","1","1440","0","0","0","0","0","0"
"10040","2","0","1440","0","0","0","0","0"
"10041","2","0","1440","0","0","0","0","0"
"10042","2","0","1440","0","0","0","0","0"
"10043","2","0","1440","0","0","0","0","0"
"10044","2","0","1440","0","0","0","0","0"
"10045","2","0","1440","0","0","0","0","0"
"10046","2","0","1440","0","0","0","0","0"
"10047","2","0","1440","0","0","0","0","0"
"10048","2","0","1440","0","0","0","0","0"
"10049","2","0","1440","0","0","0","0","0"
"10050","2","0","1440","0","0","0","0","0"
"10051","2","0","1440","0","0","0","0","0"
"10052","2","0","1440","0","0","0","0","0"
"10053","2","0","1440","0","0","0","0","0"
"10054","3","0","1440","2870","0","0","0","0"
"10055","2","0","1440","0","0","0","0","0"
"10056","2","0","1440","0","0","0","0","0"
"10057","1","1440","0","0","0","0","0","0"
"10058","2","0","1440","0","0","0","0","0"
"10059","2","0","1440","0","0","0","0","0"
"10060","2","0","1440","0","0","0","0","0"
"10061","1","1440","1440","0","0","0","0","0"
"10062","1","1440","1440","0","0","0","0","0"
"10063","2","0","1440","0","0","0","0","0"
"10064","2","0","1440","0","0","0","0","0"
"10065","2","0","1440","0","0","0","0","0"
"10066","2","0","1440","0","0","0","0","0"
"10067","2","0","1440","0","0","0","0","0"
"10068","2","0","1440","0","0","0","0","0"
"10069","2","0","1440","0","0","0","0","0"
"10070","2","0","1440","0","0","0","0","0"
"10071","2","0","1440","0","0","0","0","0"
"10072","1","1440","0","0","0","0","0","0"
"10073","2","0","1440","0","0","0","0","0"
"10074","2","0","1440","0","0","0","0","0"
"10075","1","1440","0","0","0","0","0","0"
"10076","1","1440","0","0","0","0","0","0"
"10077","1","0","0","0","0","0","0","0"
"10078","1","0","0","0","0","0","0","0"
"10079","2","0","1440","0","0","0","0","0"
"10080","1","0","0","0","0","0","0","0"
"10081","6","0","360","720","1440","2400","2640","0"
"10082","6","0","360","720","1440","2400","2640","0"
"10083","6","0","360","720","1440","2400","2640","0"
"10084","6","0","360","720","1440","2400","2640","0"
"10085","6","0","360","720","1440","2400","2640","0"
"10086","6","0","360","720","1440","2400","2640","0"
"10087","6","0","360","720","1440","2400","2640","0"
"10088","6","0","360","720","1440","2400","2640","0"
"10089","6","0","360","720","1440","2520","2640","0"
"10090","6","0","360","720","1440","2520","2640","0"
"10091","5","0","360","720","1440","2400","2400","0"
"10092","2","0","1440","0","0","0","0","0"
"10093","5","0","360","720","1440","2400","2640","0"
"10094","6","0","360","720","1440","2400","2640","2640"
"10095","6","0","360","720","1440","2520","2640","0"
"10096","6","0","360","720","1440","2520","2640","0"
"10097","6","0","360","720","1440","2520","2640","0"
"10098","6","0","360","720","1440","2520","2640","0"
