"ID","PathID","NodeIndex","ContinentID","LocX","LocY","LocZ","Flags","Delay","ArrivalEventID","DepartureEventID"
"49672","9525","12","750","4999.1406","-2534.4565","1488.1196","0","0","0","0"
"49673","9525","13","750","5055.4741","-2478.8542","1509.9144","0","0","0","0"
"49674","9525","14","750","5137.2822","-2407.3003","1539.7693","0","0","0","0"
"49675","9525","15","750","5207.4272","-2386.7466","1574.4597","0","0","0","0"
"49676","9525","16","750","5267.3975","-2402.9341","1610.4827","0","0","0","0"
"49677","9525","17","750","5314.4365","-2440.1025","1629.5389","0","0","0","0"
"49678","9525","18","750","5386.6704","-2546.2708","1645.9379","0","0","0","0"
"49679","9525","19","750","5402.9321","-2691.054","1668.7278","0","0","0","0"
"49680","9525","20","750","5361.9141","-2809.2136","1677.7725","0","0","0","0"
"49681","9525","21","750","5298.3403","-2994.356","1674.1559","0","0","0","0"
"49682","9525","22","750","5317.4087","-3143.0244","1696.3235","0","0","0","0"
"49683","9525","23","750","5362.7329","-3234.6233","1707.601","0","0","0","0"
"49684","9525","24","750","5394.9009","-3324.2292","1704.2321","0","0","0","0"
"49685","9525","25","750","5403.9365","-3373.2102","1694.9673","0","0","0","0"
"49686","9525","26","750","5417.6191","-3453.9446","1664.0074","0","0","0","0"
"49687","9525","27","750","5470.7119","-3505.5","1639.1476","0","0","0","0"
"49688","9525","28","750","5531.5962","-3514.0347","1617.4973","0","0","0","0"
"49689","9525","29","750","5566.8394","-3514.1389","1606.8274","0","0","0","0"
"49690","9525","30","750","5591.1675","-3523.5833","1598.8112","0","0","0","0"
"49691","9525","31","750","5602.7822","-3541.5071","1589.7369","0","0","0","0"
"49692","9525","32","750","5595.5625","-3562.7415","1579.6337","0","0","0","0"
"49693","9525","33","750","5585.98","-3569.0071","1572.7328","0","0","0","0"
"49694","9525","34","750","5560.1602","-3571.78","1595.03","0","0","0","0"
"49695","9525","35","750","5537.96","-3569.8899","1607.2","0","0","0","0"
"49696","9525","36","750","5512.0498","-3550.05","1614.52","0","0","0","0"
"49697","9525","37","750","5481.75","-3529.1799","1624","0","0","0","0"
"49698","9525","38","750","5416.9399","-3455.3","1663.28","0","0","0","0"
"49699","9525","39","750","5403.5","-3373.47","1693.8","0","0","0","0"
"49700","9525","40","750","5395.1602","-3323.8501","1705.5","0","0","0","0"
"49701","9525","41","750","5412.1602","-3254.2","1708.55","0","0","0","0"
"49702","9525","42","750","5453.4302","-3208.45","1708.55","0","0","0","0"
"49703","9525","43","750","5545.0601","-3078.3301","1679.86","0","0","0","0"
"49704","9525","44","750","5627.6099","-2985.3799","1679.86","0","0","0","0"
"49705","9525","45","750","5676.3999","-2874.4199","1679.86","0","0","0","0"
"49706","9525","46","750","5714.52","-2847.05","1679.86","0","0","0","0"
"49707","9525","47","750","5751.7002","-2848.9099","1658.99","0","0","0","0"
"49708","9525","48","750","5818.2798","-2852.02","1638.11","0","0","0","0"
"49709","9525","49","750","5911.0601","-2849.0801","1484.86","0","0","0","0"
"49710","9525","50","750","6048.7798","-2849.6699","1244.61","0","0","0","0"
"49711","9525","51","750","6235.8906","-2848.3196","1020.3665","0","0","0","0"
"49712","9525","52","750","6336.3506","-2851.9202","965.7875","0","0","0","0"
"49713","9525","53","750","6652.46","-2837.0608","945.3375","0","0","0","0"
"49714","9525","54","750","6982.6572","-2855.8508","927.1988","0","0","0","0"
"49715","9525","55","750","7146.7788","-2801.6165","890.915","0","0","0","0"
"49716","9525","56","750","7221.48","-2722.0208","799.8777","0","0","0","0"
"49717","9525","57","750","7289.79","-2629.47","622.42","0","0","0","0"
"49718","9525","58","750","7331.3301","-2571.1499","574.63","0","0","0","0"
"49719","9525","59","750","7371.2598","-2504.47","543.049","0","0","0","0"
"49720","9525","60","750","7394.5098","-2458","502.651","0","0","0","0"
"49721","9525","61","750","7425.8398","-2440.47","487.419","0","0","0","0"
"49722","9525","62","750","7450.0698","-2444.73","477.376","0","0","0","0"
"49723","9525","63","750","7456.7202","-2473.0601","465.728","0","0","0","0"
"49724","9525","64","750","7458.45","-2487.21","472.33","0","0","0","0"
"49725","9526","0","750","4397.79","-2107.53","1214.34","0","0","0","0"
"49726","9526","1","750","4446.1582","-2118.4446","1219.5319","0","0","0","0"
"49727","9526","2","750","4513.0122","-2168.7031","1238.1842","0","0","0","0"
"49728","9526","3","750","4610.8584","-2273.1267","1298.566","0","0","0","0"
"49729","9526","4","750","4724.6226","-2409.0051","1383.4694","0","0","0","0"
"49730","9526","5","750","4759.521","-2498.6494","1420.1886","0","0","0","0"
"49731","9526","6","750","4790.2119","-2551.4133","1445.4554","0","0","0","0"
"49732","9526","7","750","4875.4443","-2653.5017","1457.65","0","0","0","0"
"49733","9526","8","750","4946.7021","-2682.481","1441.0826","0","0","0","0"
"49734","9526","9","750","4985.3281","-2675.8821","1428.0529","0","0","0","0"
"49735","9526","10","750","4963.396","-2635.3091","1440.2621","0","0","0","0"
"49736","9526","11","750","4959.9722","-2584.5208","1468.5459","0","0","0","0"
"49737","9526","12","750","4999.1406","-2534.4565","1488.1196","0","0","0","0"
"49738","9526","13","750","5055.4741","-2478.8542","1509.9144","0","0","0","0"
"49739","9526","14","750","5137.2822","-2407.3003","1539.7693","0","0","0","0"
"49740","9526","15","750","5207.4272","-2386.7466","1574.4597","0","0","0","0"
"49741","9526","16","750","5267.3975","-2402.9341","1610.4827","0","0","0","0"
"49742","9526","17","750","5314.4365","-2440.1025","1629.5389","0","0","0","0"
"49743","9526","18","750","5386.6704","-2546.2708","1645.9379","0","0","0","0"
"49744","9526","19","750","5402.9321","-2691.054","1668.7278","0","0","0","0"
"49745","9526","20","750","5361.9141","-2809.2136","1677.7725","0","0","0","0"
"49746","9526","21","750","5298.3403","-2994.356","1674.1559","0","0","0","0"
"49747","9526","22","750","5317.4087","-3143.0244","1696.3235","0","0","0","0"
"49748","9526","23","750","5362.7329","-3234.6233","1707.601","0","0","0","0"
"49749","9526","24","750","5394.9009","-3324.2292","1704.2321","0","0","0","0"
"49750","9526","25","750","5403.9365","-3373.2102","1694.9673","0","0","0","0"
"49751","9526","26","750","5417.6191","-3453.9446","1664.0074","0","0","0","0"
"49752","9526","27","750","5470.7119","-3505.5","1639.1476","0","0","0","0"
"49753","9526","28","750","5531.5962","-3514.0347","1617.4973","0","0","0","0"
"49754","9526","29","750","5566.8394","-3514.1389","1606.8274","0","0","0","0"
"49755","9526","30","750","5591.1675","-3523.5833","1598.8112","0","0","0","0"
"49756","9526","31","750","5602.7822","-3541.5071","1589.7369","0","0","0","0"
"49757","9526","32","750","5595.5625","-3562.7415","1579.6337","0","0","0","0"
"49758","9526","33","750","5585.98","-3569.0071","1572.7328","0","0","0","0"
"49759","9526","34","750","5594.4102","-3562.8799","1579.05","0","0","0","0"
"49760","9526","35","750","5602.5","-3541.4299","1588.96","0","0","0","0"
"49761","9526","36","750","5590.79","-3523.4199","1598.24","0","0","0","0"
"49762","9526","37","750","5567.0298","-3514.3101","1606.77","0","0","0","0"
"49763","9526","38","750","5531.54","-3514.3799","1617.23","0","0","0","0"
"49764","9526","39","750","5470.6099","-3505.1799","1639.05","0","0","0","0"
"49765","9526","40","750","5417.3398","-3453.24","1664.38","0","0","0","0"
"49766","9526","41","750","5403.8301","-3373.71","1694.54","0","0","0","0"
"49767","9526","42","750","5407.5801","-3314.54","1705.8","0","0","0","0"
"49768","9526","43","750","5414.9199","-3248.02","1710.96","0","0","0","0"
"49769","9526","44","750","5448.5498","-3119.0601","1686.9","0","0","0","0"
"49770","9526","45","750","5481.4399","-3010.49","1659.12","0","0","0","0"
"49771","9526","46","750","5542.6001","-2901.1699","1647.4301","0","0","0","0"
"49772","9526","47","750","5781.4302","-2807.25","1647.4301","0","0","0","0"
"49773","9526","48","750","6015.9399","-2733.49","1482.08","0","0","0","0"
"49774","9526","49","750","6382.7798","-2597.02","1019.05","0","0","0","0"
"49775","9526","50","750","6814.5298","-2476.1399","895.399","0","0","0","0"
"49776","9526","51","750","7089.5098","-2395.0701","793.489","0","0","0","0"
"49777","9526","52","750","7233.8198","-2468.6299","656.276","0","0","0","0"
"49778","9526","53","750","7321.6802","-2493.52","597.017","0","0","0","0"
"49779","9526","54","750","7450.5601","-2476.05","561.703","0","0","0","0"
"49780","9526","55","750","7632.6401","-2484.97","535.396","0","0","0","0"
"49781","9526","56","750","7695.23","-2421.55","511.855","0","0","0","0"
"49782","9526","57","750","7698.1699","-2299.8","487.195","0","0","0","0"
"49783","9526","58","750","7588.0098","-2192.1101","493.786","0","0","0","0"
"49784","9526","59","750","7537.7998","-2136.24","497.968","0","0","0","0"
"49785","9526","60","750","7470.39","-2123.38","502.34","0","0","0","0"
"49786","9527","0","750","4397.79","-2107.53","1214.34","0","0","0","0"
"49787","9527","1","750","4446.1582","-2118.4446","1219.5319","0","0","0","0"
"49788","9527","2","750","4513.0122","-2168.7031","1238.1842","0","0","0","0"
"49789","9527","3","750","4610.8584","-2273.1267","1298.566","0","0","0","0"
"49790","9527","4","750","4724.6226","-2409.0051","1383.4694","0","0","0","0"
"49791","9527","5","750","4759.521","-2498.6494","1420.1886","0","0","0","0"
"49792","9527","6","750","4790.2119","-2551.4133","1445.4554","0","0","0","0"
"49793","9527","7","750","4875.4443","-2653.5017","1457.65","0","0","0","0"
"49794","9527","8","750","4946.7021","-2682.481","1441.0826","0","0","0","0"
"49795","9527","9","750","4985.3281","-2675.8821","1428.0529","0","0","0","0"
"49796","9527","10","750","4963.396","-2635.3091","1440.2621","0","0","0","0"
"49797","9527","11","750","4959.9722","-2584.5208","1468.5459","0","0","0","0"
"49798","9527","12","750","4999.1406","-2534.4565","1488.1196","0","0","0","0"
"49799","9527","13","750","5055.4741","-2478.8542","1509.9144","0","0","0","0"
"49800","9527","14","750","5137.2822","-2407.3003","1539.7693","0","0","0","0"
"49801","9527","15","750","5207.4272","-2386.7466","1574.4597","0","0","0","0"
"49802","9527","16","750","5267.3975","-2402.9341","1610.4827","0","0","0","0"
"49803","9527","17","750","5314.4365","-2440.1025","1629.5389","0","0","0","0"
"49804","9527","18","750","5386.6704","-2546.2708","1645.9379","0","0","0","0"
"49805","9527","19","750","5402.9321","-2691.054","1668.7278","0","0","0","0"
"49806","9527","20","750","5361.9141","-2809.2136","1677.7725","0","0","0","0"
"49807","9527","21","750","5298.3403","-2994.356","1674.1559","0","0","0","0"
"49808","9527","22","750","5317.4087","-3143.0244","1696.3235","0","0","0","0"
"49809","9527","23","750","5362.7329","-3234.6233","1707.601","0","0","0","0"
"49810","9527","24","750","5394.9009","-3324.2292","1704.2321","0","0","0","0"
"49811","9527","25","750","5403.9365","-3373.2102","1694.9673","0","0","0","0"
"49812","9527","26","750","5417.6191","-3453.9446","1664.0074","0","0","0","0"
"49813","9527","27","750","5470.7119","-3505.5","1639.1476","0","0","0","0"
"49814","9527","28","750","5531.5962","-3514.0347","1617.4973","0","0","0","0"
"49815","9527","29","750","5566.8394","-3514.1389","1606.8274","0","0","0","0"
"49816","9527","30","750","5591.1675","-3523.5833","1598.8112","0","0","0","0"
"49817","9527","31","750","5602.7822","-3541.5071","1589.7369","0","0","0","0"
"49818","9527","32","750","5595.5625","-3562.7415","1579.6337","0","0","0","0"
"49819","9527","33","750","5585.98","-3569.0071","1572.7328","0","0","0","0"
"49820","9527","34","750","5564.3701","-3571.71","1584.5","0","0","0","0"
"49821","9527","35","750","5545.9302","-3571.28","1596.98","0","0","0","0"
"49822","9527","36","750","5510.5298","-3559.52","1616.6801","0","0","0","0"
"49823","9527","37","750","5481.0498","-3529.48","1624.25","0","0","0","0"
"49824","9527","38","750","5417.29","-3455.0701","1663.8","0","0","0","0"
"49825","9527","39","750","5402.5","-3374.22","1692.4399","0","0","0","0"
"49826","9527","40","750","5392.73","-3321.6799","1705.49","0","0","0","0"
"49827","9527","41","750","5392.1802","-3233.1299","1707.36","0","0","0","0"
"49828","9527","42","750","5395.5","-3144.6201","1700.77","0","0","0","0"
"49829","9527","43","750","5451.2402","-3048.5601","1673.8199","0","0","0","0"
"49830","9527","44","750","5508.27","-2941.96","1673.8199","0","0","0","0"
"49831","9527","45","750","5631.6201","-2871.47","1631.63","0","0","0","0"
"49832","9527","46","750","5701.98","-2803.45","1626.24","0","0","0","0"
"49833","9527","47","750","5748.98","-2774.1101","1630.04","0","0","0","0"
"49834","9527","48","750","5794.71","-2769.95","1610.2","0","0","0","0"
"49835","9527","49","750","5933.1899","-2818.98","1449.89","0","0","0","0"
"49836","9527","50","750","6000.1099","-2902.4299","1358.8","0","0","0","0"
"49837","9527","51","750","6162.71","-3139.8501","1147.01","0","0","0","0"
"49838","9527","52","750","6320.1099","-3379.6001","965.305","0","0","0","0"
"49839","9527","53","750","6372.3599","-3487.3101","904.519","0","0","0","0"
"49840","9527","54","750","6456.1001","-3715.05","779.694","0","0","0","0"
"49841","9527","55","750","6531.23","-3946.0801","759.258","0","0","0","0"
"49842","9527","56","750","6547.3901","-4186.9702","729.619","0","0","0","0"
"49843","9527","57","750","6571.4902","-4388.4102","732.948","0","0","0","0"
"49844","9527","58","750","6608.1299","-4472.6201","741.311","0","0","0","0"
"49845","9527","59","750","6673.2002","-4537.9399","743.665","0","0","0","0"
"49846","9527","60","750","6725.1001","-4572.8398","734.365","0","0","0","0"
"49847","9527","61","750","6760.0898","-4591.3999","729.576","0","0","0","0"
"49848","9527","62","750","6794.1802","-4598.6602","718.67","0","0","0","0"
"49849","9527","63","750","6808.3101","-4607.5098","713.973","0","0","0","0"
"49850","9527","64","750","6822.0298","-4577.3501","723.575","0","0","0","0"
"49851","9527","65","750","6890.1094","-4479.04","768.1193","0","0","0","0"
"49852","9527","66","750","6916.186","-4302.875","794.3596","0","0","0","0"
"49853","9527","67","750","6905.2202","-4139.3301","753","0","0","0","0"
"49854","9527","68","750","6883.1401","-3917.5","751.63","0","0","0","0"
"49855","9527","69","750","6818.7598","-3771.5801","757.25","0","0","0","0"
"49856","9527","70","750","6560.8398","-3537.4199","751.51","0","0","0","0"
"49857","9527","71","750","6476.6807","-3278.1892","649.0916","0","0","0","0"
"49858","9527","72","750","6478.6284","-3027.04","634.772","0","0","0","0"
"49859","9527","73","750","6392.48","-2813.1899","663.033","0","0","0","0"
"49860","9527","74","750","6439.5601","-2597.8003","634.396","0","0","0","0"
"49861","9527","75","750","6412.8125","-2382.8767","629.596","0","0","0","0"
"49862","9527","76","750","6453.5298","-2245.8701","651.632","0","0","0","0"
"49863","9527","77","750","6430.8198","-2162.75","662.071","0","0","0","0"
"49864","9527","78","750","6407.1201","-2029.54","619.887","0","0","0","0"
"49865","9527","79","750","6443.1802","-1920.23","599.62","0","0","0","0"
"49866","9527","80","750","6512.9702","-1851.66","561.524","0","0","0","0"
"49867","9527","81","750","6529.2202","-1811.49","557.06","0","0","0","0"
"49868","9527","82","750","6530.5","-1706.66","557.06","0","0","0","0"
"49869","9527","83","750","6638.7998","-1610.4301","509.971","0","0","0","0"
"49870","9527","84","750","6730.8301","-1573.75","512.867","0","0","0","0"
"49871","9527","85","750","6817.6201","-1581.41","505.433","0","0","0","0"
"49872","9527","86","750","6862.1899","-1584.05","506.08","0","0","0","0"
"49873","9527","87","750","6892.7998","-1594.88","508.532","0","0","0","0"
"49874","9527","88","750","6893.2798","-1617.01","505.67","0","0","0","0"
"49875","9527","89","750","6886.75","-1600.37","509.107","0","0","0","0"
"49876","9527","90","750","6859.8701","-1589.25","509.107","0","0","0","0"
"49877","9527","91","750","6814.3999","-1582.47","509.107","0","0","0","0"
"49878","9527","92","750","6765.6001","-1575.39","505.376","0","0","0","0"
"49879","9527","93","750","6716.6602","-1564.21","505.376","0","0","0","0"
"49880","9527","94","750","6643.6699","-1547.15","513.398","0","0","0","0"
"49881","9527","95","750","6565.9902","-1418.95","483.663","0","0","0","0"
"49882","9527","96","750","6490.5498","-1307.6","467.969","0","0","0","0"
"49883","9527","97","750","6324.2798","-1158.55","450.068","0","0","0","0"
"49884","9527","98","750","6181.4302","-1050.9","450.068","0","0","0","0"
"49885","9527","99","750","6123.4102","-995.42","450.068","0","0","0","0"
"49886","9527","100","750","6099.8398","-937.986","441.194","0","0","0","0"
"49887","9527","101","750","6081.2998","-879.693","428.115","0","0","0","0"
"49888","9527","102","750","6078.5098","-844.998","422.274","0","0","0","0"
"49889","9528","0","750","4397.79","-2107.53","1214.34","0","0","0","0"
"49890","9528","1","750","4446.1582","-2118.4446","1219.5319","0","0","0","0"
"49891","9528","2","750","4513.0122","-2168.7031","1238.1842","0","0","0","0"
"49892","9528","3","750","4610.8584","-2273.1267","1298.566","0","0","0","0"
"49893","9528","4","750","4724.6226","-2409.0051","1383.4694","0","0","0","0"
"49894","9528","5","750","4759.521","-2498.6494","1420.1886","0","0","0","0"
"49895","9528","6","750","4790.2119","-2551.4133","1445.4554","0","0","0","0"
"49896","9528","7","750","4875.4443","-2653.5017","1457.65","0","0","0","0"
"49897","9528","8","750","4946.7021","-2682.481","1441.0826","0","0","0","0"
"49898","9528","9","750","4985.3281","-2675.8821","1428.0529","0","0","0","0"
"49899","9528","10","750","4963.396","-2635.3091","1440.2621","0","0","0","0"
"49900","9528","11","750","4959.9722","-2584.5208","1468.5459","0","0","0","0"
"49901","9528","12","750","4999.1406","-2534.4565","1488.1196","0","0","0","0"
"49902","9528","13","750","5055.4741","-2478.8542","1509.9144","0","0","0","0"
"49903","9528","14","750","5137.2822","-2407.3003","1539.7693","0","0","0","0"
"49904","9528","15","750","5207.4272","-2386.7466","1574.4597","0","0","0","0"
"49905","9528","16","750","5267.3975","-2402.9341","1610.4827","0","0","0","0"
"49906","9528","17","750","5314.4365","-2440.1025","1629.5389","0","0","0","0"
"49907","9528","18","750","5386.6704","-2546.2708","1645.9379","0","0","0","0"
"49908","9528","19","750","5402.9321","-2691.054","1668.7278","0","0","0","0"
"49909","9528","20","750","5361.9141","-2809.2136","1677.7725","0","0","0","0"
"49910","9528","21","750","5298.3403","-2994.356","1674.1559","0","0","0","0"
"49911","9528","22","750","5317.4087","-3143.0244","1696.3235","0","0","0","0"
"49912","9528","23","750","5362.7329","-3234.6233","1707.601","0","0","0","0"
"49913","9528","24","750","5394.9009","-3324.2292","1704.2321","0","0","0","0"
"49914","9528","25","750","5403.9365","-3373.2102","1694.9673","0","0","0","0"
"49915","9528","26","750","5417.6191","-3453.9446","1664.0074","0","0","0","0"
"49916","9528","27","750","5470.7119","-3505.5","1639.1476","0","0","0","0"
"49917","9528","28","750","5531.5962","-3514.0347","1617.4973","0","0","0","0"
"49918","9528","29","750","5566.8394","-3514.1389","1606.8274","0","0","0","0"
"49919","9528","30","750","5591.1675","-3523.5833","1598.8112","0","0","0","0"
"49920","9528","31","750","5602.7822","-3541.5071","1589.7369","0","0","0","0"
"49921","9528","32","750","5595.5625","-3562.7415","1579.6337","0","0","0","0"
"49922","9528","33","750","5585.98","-3569.0071","1572.7328","0","0","0","0"
"49923","9528","34","750","5564.3701","-3571.71","1584.5","0","0","0","0"
"49924","9528","35","750","5545.9302","-3571.28","1596.98","0","0","0","0"
"49925","9528","36","750","5510.5298","-3559.52","1616.6801","0","0","0","0"
"49926","9528","37","750","5481.0498","-3529.48","1624.25","0","0","0","0"
"49927","9528","38","750","5417.29","-3455.0701","1663.8","0","0","0","0"
"49928","9528","39","750","5402.5","-3374.22","1692.4399","0","0","0","0"
"49929","9528","40","750","5392.73","-3321.6799","1705.49","0","0","0","0"
"49930","9528","41","750","5392.1802","-3233.1299","1707.36","0","0","0","0"
"49931","9528","42","750","5395.5","-3144.6201","1700.77","0","0","0","0"
"49932","9528","43","750","5451.2402","-3048.5601","1673.8199","0","0","0","0"
"49933","9528","44","750","5508.27","-2941.96","1673.8199","0","0","0","0"
"49934","9528","45","750","5631.6201","-2871.47","1631.63","0","0","0","0"
"49935","9528","46","750","5701.98","-2803.45","1626.24","0","0","0","0"
"49936","9528","47","750","5748.98","-2774.1101","1630.04","0","0","0","0"
"49937","9528","48","750","5794.71","-2769.95","1610.2","0","0","0","0"
"49938","9528","49","750","5933.1899","-2818.98","1449.89","0","0","0","0"
"49939","9528","50","750","6000.1099","-2902.4299","1358.8","0","0","0","0"
"49940","9528","51","750","6162.71","-3139.8501","1147.01","0","0","0","0"
"49941","9528","52","750","6320.1099","-3379.6001","965.305","0","0","0","0"
"49942","9528","53","750","6372.3599","-3487.3101","904.519","0","0","0","0"
"49943","9528","54","750","6456.1001","-3715.05","779.694","0","0","0","0"
"49944","9528","55","750","6531.23","-3946.0801","759.258","0","0","0","0"
"49945","9528","56","750","6547.3901","-4186.9702","729.619","0","0","0","0"
"49946","9528","57","750","6571.4902","-4388.4102","732.948","0","0","0","0"
"49947","9528","58","750","6608.1299","-4472.6201","741.311","0","0","0","0"
"49948","9528","59","750","6673.2002","-4537.9399","743.665","0","0","0","0"
"49949","9528","60","750","6725.1001","-4572.8398","734.365","0","0","0","0"
"49950","9528","61","750","6760.0898","-4591.3999","729.576","0","0","0","0"
"49951","9528","62","750","6794.1802","-4598.6602","718.67","0","0","0","0"
"49952","9528","63","750","6808.3101","-4607.5098","713.973","0","0","0","0"
"49953","9528","64","750","6822.0298","-4577.3501","723.575","0","0","0","0"
"49954","9528","65","750","6890.1094","-4479.04","768.1193","0","0","0","0"
"49955","9528","66","750","6916.186","-4302.875","794.3596","0","0","0","0"
"49956","9528","67","750","6905.2202","-4139.3301","753","0","0","0","0"
"49957","9528","68","750","6883.1401","-3917.5","751.63","0","0","0","0"
"49958","9528","69","750","6818.7598","-3771.5801","757.25","0","0","0","0"
"49959","9528","70","750","6560.8398","-3537.4199","751.51","0","0","0","0"
"49960","9528","71","750","6476.6807","-3278.1892","649.0916","0","0","0","0"
"49961","9528","72","750","6478.6284","-3027.04","634.772","0","0","0","0"
"49962","9528","73","750","6392.48","-2813.1899","663.033","0","0","0","0"
"49963","9528","74","750","6439.5601","-2597.8003","634.396","0","0","0","0"
"49964","9528","75","750","6412.8125","-2382.8767","629.596","0","0","0","0"
"49965","9528","76","750","6453.5298","-2245.8701","651.632","0","0","0","0"
"49966","9528","77","750","6430.8198","-2162.75","662.071","0","0","0","0"
"49967","9528","78","750","6407.1201","-2029.54","619.887","0","0","0","0"
"49968","9528","79","750","6443.1802","-1920.23","599.62","0","0","0","0"
"49969","9528","80","750","6512.9702","-1851.66","561.524","0","0","0","0"
"49970","9528","81","750","6529.2202","-1811.49","557.06","0","0","0","0"
"49971","9528","82","750","6530.5","-1706.66","557.06","0","0","0","0"
"49972","9528","83","750","6638.7998","-1610.4301","509.971","0","0","0","0"
"49973","9528","84","750","6730.8301","-1573.75","512.867","0","0","0","0"
"49974","9528","85","750","6817.6201","-1581.41","505.433","0","0","0","0"
"49975","9528","86","750","6862.1899","-1584.05","506.08","0","0","0","0"
"49976","9528","87","750","6892.7998","-1594.88","508.532","0","0","0","0"
"49977","9528","88","750","6892.6899","-1620.41","513.106","0","0","0","0"
"49978","9529","0","750","4397.79","-2107.53","1214.34","0","0","0","0"
"49979","9529","1","750","4446.1582","-2118.4446","1219.5319","0","0","0","0"
"49980","9529","2","750","4513.0122","-2168.7031","1238.1842","0","0","0","0"
"49981","9529","3","750","4610.8584","-2273.1267","1298.566","0","0","0","0"
"49982","9529","4","750","4724.6226","-2409.0051","1383.4694","0","0","0","0"
"49983","9529","5","750","4759.521","-2498.6494","1420.1886","0","0","0","0"
"49984","9529","6","750","4790.2119","-2551.4133","1445.4554","0","0","0","0"
"49985","9529","7","750","4875.4443","-2653.5017","1457.65","0","0","0","0"
"49986","9529","8","750","4946.7021","-2682.481","1441.0826","0","0","0","0"
"49987","9529","9","750","4985.3281","-2675.8821","1428.0529","0","0","0","0"
"49988","9529","10","750","4963.396","-2635.3091","1440.2621","0","0","0","0"
"49989","9529","11","750","4959.9722","-2584.5208","1468.5459","0","0","0","0"
"49990","9529","12","750","4999.1406","-2534.4565","1488.1196","0","0","0","0"
"49991","9529","13","750","5055.4741","-2478.8542","1509.9144","0","0","0","0"
"49992","9529","14","750","5137.2822","-2407.3003","1539.7693","0","0","0","0"
"49993","9529","15","750","5207.4272","-2386.7466","1574.4597","0","0","0","0"
"49994","9529","16","750","5267.3975","-2402.9341","1610.4827","0","0","0","0"
"49995","9529","17","750","5314.4365","-2440.1025","1629.5389","0","0","0","0"
"49996","9529","18","750","5386.6704","-2546.2708","1645.9379","0","0","0","0"
"49997","9529","19","750","5402.9321","-2691.054","1668.7278","0","0","0","0"
"49998","9529","20","750","5361.9141","-2809.2136","1677.7725","0","0","0","0"
"49999","9529","21","750","5298.3403","-2994.356","1674.1559","0","0","0","0"
"50000","9529","22","750","5317.4087","-3143.0244","1696.3235","0","0","0","0"
"50001","9529","23","750","5362.7329","-3234.6233","1707.601","0","0","0","0"
"50002","9529","24","750","5394.9009","-3324.2292","1704.2321","0","0","0","0"
"50003","9529","25","750","5403.9365","-3373.2102","1694.9673","0","0","0","0"
"50004","9529","26","750","5417.6191","-3453.9446","1664.0074","0","0","0","0"
"50005","9529","27","750","5470.7119","-3505.5","1639.1476","0","0","0","0"
"50006","9529","28","750","5531.5962","-3514.0347","1617.4973","0","0","0","0"
"50007","9529","29","750","5566.8394","-3514.1389","1606.8274","0","0","0","0"
"50008","9529","30","750","5591.1675","-3523.5833","1598.8112","0","0","0","0"
"50009","9529","31","750","5602.7822","-3541.5071","1589.7369","0","0","0","0"
"50010","9529","32","750","5595.5625","-3562.7415","1579.6337","0","0","0","0"
"50011","9529","33","750","5585.98","-3569.0071","1572.7328","0","0","0","0"
"50012","9529","34","750","5560.1602","-3571.78","1595.03","0","0","0","0"
"50013","9529","35","750","5537.96","-3569.8899","1607.2","0","0","0","0"
"50014","9529","36","750","5512.0498","-3550.05","1614.52","0","0","0","0"
"50015","9529","37","750","5481.75","-3529.1799","1624","0","0","0","0"
"50016","9529","38","750","5416.9399","-3455.3","1663.28","0","0","0","0"
"50017","9529","39","750","5403.5","-3373.47","1693.8","0","0","0","0"
"50018","9529","40","750","5395.1602","-3323.8501","1705.5","0","0","0","0"
"50019","9529","41","750","5412.1602","-3254.2","1708.55","0","0","0","0"
"50020","9529","42","750","5453.4302","-3208.45","1708.55","0","0","0","0"
"50021","9529","43","750","5545.0601","-3078.3301","1679.86","0","0","0","0"
"50022","9529","44","750","5627.6099","-2985.3799","1679.86","0","0","0","0"
"50023","9529","45","750","5676.3999","-2874.4199","1679.86","0","0","0","0"
"50024","9529","46","750","5714.52","-2847.05","1679.86","0","0","0","0"
"50025","9529","47","750","5751.7002","-2848.9099","1658.99","0","0","0","0"
"50026","9529","48","750","5818.2798","-2852.02","1638.11","0","0","0","0"
"50027","9529","49","750","5911.0601","-2849.0801","1484.86","0","0","0","0"
"50028","9529","50","750","6048.7798","-2849.6699","1244.61","0","0","0","0"
"50029","9529","51","750","6235.8906","-2848.3196","1020.3665","0","0","0","0"
"50030","9529","52","750","6336.3506","-2851.9202","965.7875","0","0","0","0"
"50031","9529","53","750","6652.46","-2837.0608","945.3375","0","0","0","0"
"50032","9529","54","750","6982.6572","-2855.8508","927.1988","0","0","0","0"
"50033","9529","55","750","7146.7788","-2801.6165","890.915","0","0","0","0"
"50034","9529","56","750","7221.48","-2722.0208","799.8777","0","0","0","0"
"50035","9529","57","750","7289.79","-2629.47","622.42","0","0","0","0"
"50036","9529","58","750","7331.3301","-2571.1499","574.63","0","0","0","0"
"50037","9529","59","750","7371.2598","-2504.47","543.049","0","0","0","0"
"50038","9529","60","750","7394.5098","-2458","502.651","0","0","0","0"
"50039","9529","61","750","7425.8398","-2440.47","487.419","0","0","0","0"
"50040","9529","62","750","7450.0698","-2444.73","477.376","0","0","0","0"
"50041","9529","63","750","7456.7202","-2473.0601","465.728","0","0","0","0"
"50042","9529","64","750","7458.8999","-2484.3301","463.778","0","0","0","0"
