"ID","ModelName_1","ModelName_2","ModelTexture_1","ModelTexture_2","InventoryIcon_1","InventoryIcon_2","GeosetGroup_1","GeosetGroup_2","GeosetGroup_3","Flags","SpellVisualID","GroupSoundIndex","HelmetGeosetVis_1","HelmetGeosetVis_2","Texture_1","Texture_2","Texture_3","Texture_4","Texture_5","Texture_6","Texture_7","Texture_8","ItemVisual","ParticleColorID"
"112846","","","","","ICON_112846","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112847","","","","","ICON_112847","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112848","","","","","ICON_112848","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112849","","","","","ICON_112849","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112850","","","","","ICON_112850","","0","0","0","256","0","0","0","0","","","","","","","","","0","0"
"112851","","","","","ICON_112851","","0","0","0","1024","0","0","0","0","","","","","","","","","0","0"
"112852","","","","","ICON_112852","","0","0","0","1024","0","0","0","0","","","","","","","","","0","0"
"112853","","","","","ICON_112853","","0","0","0","256","0","0","0","0","","","","","","","","","0","0"
"112854","","","","","ICON_112854","","1","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112855","","","","","ICON_112855","","1","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112856","","","","","ICON_112856","","1","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112857","","","","","ICON_112857","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112858","","","","","ICON_112858","","0","0","0","0","0","0","0","0","","","","","","","","","0","1293"
"112859","","","","","ICON_112859","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112860","","","","","ICON_112860","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112861","","","","","ICON_112861","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112862","","","","","ICON_112862","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112863","","","","","ICON_112863","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112864","","","","","ICON_112864","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112865","","","","","ICON_112865","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112866","","","","","ICON_112866","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112867","","","","","ICON_112867","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112868","","","","","ICON_112868","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112869","","","","","ICON_112869","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112870","","","","","ICON_112870","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112871","","","","","ICON_112871","","0","0","0","0","0","0","616","616","","","","","","","","","0","0"
"112872","","","","","ICON_112872","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112873","","","","","ICON_112873","","0","0","1","0","0","0","0","0","","","","","","","","","0","0"
"112874","","","","","ICON_112874","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112875","","","","","ICON_112875","","0","0","0","512","0","0","0","0","","","","","","","","","0","0"
"112876","","","","","ICON_112876","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112877","","","","","ICON_112877","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112878","","","","","ICON_112878","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112879","","","","","ICON_112879","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112880","","","","","ICON_112880","","0","0","0","0","0","0","248","306","","","","","","","","","0","0"
"112881","","","","","ICON_112881","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112882","","","","","ICON_112882","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112883","","","","","ICON_112883","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112884","","","","","ICON_112884","","0","0","0","0","0","0","248","306","","","","","","","","","0","0"
"112885","","","","","ICON_112885","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112886","","","","","ICON_112886","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112887","","","","","ICON_112887","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112888","","","","","ICON_112888","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112889","","","","","ICON_112889","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112890","","","","","ICON_112890","","0","0","0","0","0","0","460","461","","","","","","","","","0","1229"
"112891","","","","","ICON_112891","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112892","","","","","ICON_112892","","0","0","0","0","0","0","0","0","","","","","","","","","0","1229"
"112893","","","","","ICON_112893","","0","0","0","512","0","0","0","0","","","","","","","","","0","0"
"112894","","","","","ICON_112894","","1","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112895","","","","","ICON_112895","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112896","","","","","ICON_112896","","0","0","0","512","0","0","0","0","","","","","","","","","0","1229"
"112897","","","","","ICON_112897","","1","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112898","","","","","ICON_112898","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112899","","","","","ICON_112899","","1","0","0","512","0","0","0","0","","","","","","","","","0","0"
"112900","","","","","ICON_112900","","4","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112901","","","","","ICON_112901","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112902","","","","","ICON_112902","","1","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112903","","","","","ICON_112903","","2","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112904","","","","","ICON_112904","","1","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112905","","","","","ICON_112905","","1","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112906","","","","","ICON_112906","","1","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112907","","","","","ICON_112907","","2","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112908","","","","","ICON_112908","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112909","","","","","ICON_112909","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112910","","","","","ICON_112910","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112911","","","","","ICON_112911","","0","0","0","0","0","0","421","422","","","","","","","","","0","0"
"112912","","","","","ICON_112912","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112913","","","","","ICON_112913","","2","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112914","","","","","ICON_112914","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112915","","","","","ICON_112915","","8","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112916","","","","","ICON_112916","","8","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112917","","","","","ICON_112917","","8","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112918","","","","","ICON_112918","","8","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112919","","","","","ICON_112919","","8","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112920","","","","","ICON_112920","","0","0","0","256","0","0","0","0","","","","","","","","","304","0"
"112921","","","","","ICON_112921","","1","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112922","","","","","ICON_112922","","1","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112923","","","","","ICON_112923","","0","0","1","0","0","0","0","0","","","","","","","","","0","0"
"112924","","","","","ICON_112924","","0","0","1","0","0","0","0","0","","","","","","","","","0","0"
"112925","","","","","ICON_112925","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112926","","","","","ICON_112926","","0","0","0","256","0","0","0","0","","","","","","","","","0","0"
"112927","","","","","ICON_112927","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112928","","","","","ICON_112928","","0","0","0","0","0","0","248","306","","","","","","","","","0","0"
"112929","","","","","ICON_112929","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112930","","","","","ICON_112930","","1","0","1","0","0","0","0","0","","","","","","","","","0","0"
"112931","","","","","ICON_112931","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112932","","","","","ICON_112932","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112933","","","","","ICON_112933","","0","0","0","0","0","0","245","245","","","","","","","","","0","1365"
"112934","","","","","ICON_112934","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112935","","","","","ICON_112935","","0","0","1","0","0","0","0","0","","","","","","","","","0","0"
"112936","","","","","ICON_112936","","0","0","0","0","0","0","0","0","","","","","","","","","0","1365"
"112937","","","","","ICON_112937","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112938","","","","","ICON_112938","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112939","","","","","ICON_112939","","0","0","0","0","0","0","0","0","","","","","","","","","0","1365"
"112940","","","","","ICON_112940","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112941","","","","","ICON_112941","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112942","","","","","ICON_112942","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112943","","","","","ICON_112943","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112944","","","","","ICON_112944","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112945","","","","","ICON_112945","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112946","","","","","ICON_112946","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112947","","","","","ICON_112947","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112948","","","","","ICON_112948","","0","0","0","0","0","0","246","307","","","","","","","","","0","1289"
"112949","","","","","ICON_112949","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112950","","","","","ICON_112950","","0","0","0","0","0","0","0","0","","","","","","","","","0","1289"
"112951","","","","","ICON_112951","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112952","","","","","ICON_112952","","0","0","0","0","0","0","246","307","","","","","","","","","0","1226"
"112953","","","","","ICON_112953","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112954","","","","","ICON_112954","","0","0","1","0","0","0","0","0","","","","","","","","","0","0"
"112955","","","","","ICON_112955","","0","0","0","0","0","0","0","0","","","","","","","","","0","1226"
"112956","","","","","ICON_112956","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112957","","","","","ICON_112957","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112958","","","","","ICON_112958","","0","0","0","0","0","0","246","307","","","","","","","","","0","0"
"112959","","","","","ICON_112959","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112960","","","","","ICON_112960","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112961","","","","","ICON_112961","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112962","","","","","ICON_112962","","0","0","0","512","0","0","0","0","","","","","","","","","0","1303"
"112963","","","","","ICON_112963","","1","0","0","512","0","0","0","0","","","","","","","","","0","1226"
"112964","","","","","ICON_112964","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112965","","","","","ICON_112965","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112966","","","","","ICON_112966","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112967","","","","","ICON_112967","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112968","","","","","ICON_112968","","0","0","0","0","0","0","616","616","","","","","","","","","0","0"
"112969","","","","","ICON_112969","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112970","","","","","ICON_112970","","1","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112971","","","","","ICON_112971","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112972","","","","","ICON_112972","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112973","","","","","ICON_112973","","4","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112974","","","","","ICON_112974","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112975","","","","","ICON_112975","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112976","","","","","ICON_112976","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112977","","","","","ICON_112977","","0","0","0","0","0","0","460","461","","","","","","","","","0","1303"
"112978","","","","","ICON_112978","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112979","","","","","ICON_112979","","0","0","0","0","0","0","0","0","","","","","","","","","0","1303"
"112980","","","","","ICON_112980","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112981","","","","","ICON_112981","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112982","","","","","ICON_112982","","1","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112983","","","","","ICON_112983","","0","0","0","0","0","0","248","306","","","","","","","","","0","0"
"112984","","","","","ICON_112984","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112985","","","","","ICON_112985","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112986","","","","","ICON_112986","","1","0","0","512","0","0","0","0","","","","","","","","","0","1289"
"112987","","","","","ICON_112987","","1","0","0","512","0","0","0","0","","","","","","","","","0","1291"
"112988","","","","","ICON_112988","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112989","","","","","ICON_112989","","4","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112990","","","","","ICON_112990","","4","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112991","","","","","ICON_112991","","4","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112992","","","","","ICON_112992","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112993","","","","","ICON_112993","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112994","","","","","ICON_112994","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112995","","","","","ICON_112995","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112996","","","","","ICON_112996","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112997","","","","","ICON_112997","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"112998","","","","","ICON_112998","","0","0","0","0","0","0","246","307","","","","","","","","","0","0"
"112999","","","","","ICON_112999","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113000","","","","","ICON_113000","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113001","","","","","ICON_113001","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113002","","","","","ICON_113002","","0","0","0","0","0","0","0","0","","","","","","","","","0","1291"
"113003","","","","","ICON_113003","","0","0","0","0","0","0","248","306","","","","","","","","","0","1291"
"113004","","","","","ICON_113004","","1","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113005","","","","","ICON_113005","","0","0","1","0","0","0","0","0","","","","","","","","","0","0"
"113006","","","","","ICON_113006","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113007","","","","","ICON_113007","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113008","","","","","ICON_113008","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113009","","","","","ICON_113009","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113010","","","","","ICON_113010","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113011","","","","","ICON_113011","","0","0","0","0","0","0","0","0","","","","","","","","","0","1325"
"113012","","","","","ICON_113012","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113013","","","","","ICON_113013","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113014","","","","","ICON_113014","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113015","","","","","ICON_113015","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113016","","","","","ICON_113016","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113017","","","","","ICON_113017","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113018","","","","","ICON_113018","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113019","","","","","ICON_113019","","0","0","0","0","0","0","248","306","","","","","","","","","0","1342"
"113020","","","","","ICON_113020","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113021","","","","","ICON_113021","","0","0","0","0","0","0","0","0","","","","","","","","","0","1342"
"113022","","","","","ICON_113022","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113023","","","","","ICON_113023","","0","0","0","0","0","0","248","306","","","","","","","","","0","1363"
"113024","","","","","ICON_113024","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113025","","","","","ICON_113025","","0","0","1","0","0","0","0","0","","","","","","","","","0","0"
"113026","","","","","ICON_113026","","0","0","0","0","0","0","0","0","","","","","","","","","0","1363"
"113027","","","","","ICON_113027","","0","0","0","0","0","0","0","0","","","","","","","","","0","1363"
"113028","","","","","ICON_113028","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113029","","","","","ICON_113029","","1","0","0","0","0","0","0","0","","","","","","","","","0","1337"
"113030","","","","","ICON_113030","","0","0","0","0","0","0","0","0","","","","","","","","","0","1337"
"113031","","","","","ICON_113031","","4","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113032","","","","","ICON_113032","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113033","","","","","ICON_113033","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113034","","","","","ICON_113034","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113035","","","","","ICON_113035","","0","0","0","0","0","0","246","307","","","","","","","","","0","1337"
"113036","","","","","ICON_113036","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113037","","","","","ICON_113037","","0","0","0","0","0","0","0","0","","","","","","","","","0","1337"
"113038","","","","","ICON_113038","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113039","","","","","ICON_113039","","0","0","0","0","0","0","246","307","","","","","","","","","0","0"
"113040","","","","","ICON_113040","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113041","","","","","ICON_113041","","0","0","1","0","0","0","0","0","","","","","","","","","0","0"
"113042","","","","","ICON_113042","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113043","","","","","ICON_113043","","0","0","0","512","0","0","0","0","","","","","","","","","0","1326"
"113044","","","","","ICON_113044","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113045","","","","","ICON_113045","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113046","","","","","ICON_113046","","0","0","0","0","0","0","460","461","","","","","","","","","0","1326"
"113047","","","","","ICON_113047","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113048","","","","","ICON_113048","","0","0","0","0","0","0","0","0","","","","","","","","","0","1326"
"113049","","","","","ICON_113049","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113050","","","","","ICON_113050","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113051","","","","","ICON_113051","","1","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113052","","","","","ICON_113052","","0","0","0","0","0","0","248","306","","","","","","","","","0","0"
"113053","","","","","ICON_113053","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113054","","","","","ICON_113054","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113055","","","","","ICON_113055","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113056","","","","","ICON_113056","","4","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113057","","","","","ICON_113057","","1","0","0","512","0","0","0","0","","","","","","","","","0","1342"
"113058","","","","","ICON_113058","","1","0","0","512","0","0","0","0","","","","","","","","","0","1228"
"113059","","","","","ICON_113059","","4","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113060","","","","","ICON_113060","","4","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113061","","","","","ICON_113061","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113062","","","","","ICON_113062","","0","0","0","0","0","0","246","307","","","","","","","","","0","0"
"113063","","","","","ICON_113063","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113064","","","","","ICON_113064","","1","0","1","0","0","0","0","0","","","","","","","","","0","0"
"113065","","","","","ICON_113065","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113066","","","","","ICON_113066","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113067","","","","","ICON_113067","","2","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113068","","","","","ICON_113068","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113069","","","","","ICON_113069","","2","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113070","","","","","ICON_113070","","0","0","0","0","0","0","248","306","","","","","","","","","0","0"
"113071","","","","","ICON_113071","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113072","","","","","ICON_113072","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113073","","","","","ICON_113073","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113074","","","","","ICON_113074","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113075","","","","","ICON_113075","","0","0","0","0","0","0","246","307","","","","","","","","","0","1337"
"113076","","","","","ICON_113076","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113077","","","","","ICON_113077","","0","0","0","0","0","0","0","0","","","","","","","","","0","1337"
"113078","","","","","ICON_113078","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113079","","","","","ICON_113079","","0","0","0","256","0","0","0","0","","","","","","","","","0","0"
"113080","","","","","ICON_113080","","1","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113081","","","","","ICON_113081","","0","0","0","0","0","0","248","306","","","","","","","","","0","1325"
"113082","","","","","ICON_113082","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113083","","","","","ICON_113083","","0","0","1","0","0","0","0","0","","","","","","","","","0","0"
"113084","","","","","ICON_113084","","0","0","0","0","0","0","0","0","","","","","","","","","0","1325"
"113085","","","","","ICON_113085","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113086","","","","","ICON_113086","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113087","","","","","ICON_113087","","0","0","0","0","0","0","248","306","","","","","","","","","0","1228"
"113088","","","","","ICON_113088","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113089","","","","","ICON_113089","","0","0","0","0","0","0","0","0","","","","","","","","","0","1228"
"113090","","","","","ICON_113090","","1","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113091","","","","","ICON_113091","","1","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113092","","","","","ICON_113092","","2","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113093","","","","","ICON_113093","","0","0","0","256","0","0","0","0","","","","","","","","","107","0"
"113094","","","","","ICON_113094","","0","0","0","0","0","0","0","0","","","","","","","","","25","0"
"113095","","","","","ICON_113095","","0","2","0","0","0","0","0","0","","","","","","","","","0","0"
"113096","","","","","ICON_113096","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113097","","","","","ICON_113097","","0","0","1","0","0","0","0","0","","","","","","","","","0","0"
"113098","","","","","ICON_113098","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113099","","","","","ICON_113099","","1","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113100","","","","","ICON_113100","","1","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113101","","","","","ICON_113101","","0","0","0","0","0","0","0","0","","","","","","","","","106","0"
"113102","","","","","ICON_113102","","0","0","0","0","0","0","249","305","","","","","","","","","0","0"
"113103","","","","","ICON_113103","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113104","","","","","ICON_113104","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113105","","","","","ICON_113105","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113106","","","","","ICON_113106","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113107","","","","","ICON_113107","","0","0","0","1024","0","0","0","0","","","","","","","","","0","0"
"113108","","","","","ICON_113108","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113109","","","","","ICON_113109","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113110","","","","","ICON_113110","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113111","","","","","ICON_113111","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113112","","","","","ICON_113112","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113113","","","","","ICON_113113","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113114","","","","","ICON_113114","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113115","","","","","ICON_113115","","0","0","0","1024","0","0","0","0","","","","","","","","","0","0"
"113116","","","","","ICON_113116","","1","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113117","","","","","ICON_113117","","1","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113118","","","","","ICON_113118","","1","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113119","","","","","ICON_113119","","1","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113120","","","","","ICON_113120","","9","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113121","","","","","ICON_113121","","7","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113122","","","","","ICON_113122","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113123","","","","","ICON_113123","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113124","","","","","ICON_113124","","0","0","0","0","0","0","0","0","","","","","","","","","0","1199"
"113125","","","","","ICON_113125","","0","0","0","0","0","0","246","307","","","","","","","","","0","0"
"113126","","","","","ICON_113126","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113127","","","","","ICON_113127","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113128","","","","","ICON_113128","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113129","","","","","ICON_113129","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113130","","","","","ICON_113130","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113131","","","","","ICON_113131","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113132","","","","","ICON_113132","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113133","","","","","ICON_113133","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113134","","","","","ICON_113134","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113135","","","","","ICON_113135","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113136","","","","","ICON_113136","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113137","","","","","ICON_113137","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113138","","","","","ICON_113138","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113139","","","","","ICON_113139","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113140","","","","","ICON_113140","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113141","","","","","ICON_113141","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113142","","","","","ICON_113142","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113143","","","","","ICON_113143","","0","0","0","0","0","0","247","369","","","","","","","","","0","0"
"113144","","","","","ICON_113144","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113145","","","","","ICON_113145","","0","0","0","0","0","0","423","424","","","","","","","","","0","0"
"113146","","","","","ICON_113146","","0","0","0","0","0","0","246","246","","","","","","","","","0","0"
"113147","","","","","ICON_113147","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113148","","","","","ICON_113148","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113149","","","","","ICON_113149","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"113150","","","","","ICON_113150","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
