"ID","ContinentID","X","Y","Z","FalloffStart","FalloffEnd","LightParamsID_1","LightParamsID_2","LightParamsID_3","LightParamsID_4","LightParamsID_5","LightParamsID_6","LightParamsID_7","LightParamsID_8"
"1858","571","500931,1","24165,72","379358,8","12325,51","14278,54","774","9","774","11","3","0","0","0"
"1859","571","477638,5","5065,619","392127,9","15076,84","18445,68","743","807","743","807","3","0","0","0"
"1860","628","0","0","0","98,50749","114,5581","851","648","851","648","3","863","0","0"
"1861","603","615264,1","15208,25","528604,6","20619,48","28089,09","828","739","828","739","3","0","0","0"
"1862","603","0","0","0","96,20142","137,4716","829","9","829","11","3","0","0","0"
"1863","1","610351,5","1880,232","435040,4","2561,362","3169,894","830","193","830","193","4","0","0","0"
"1864","1","624169,8","246,4147","348897,1","4298,77","5452,161","830","193","830","193","4","0","0","0"
"1865","1","598478,5","81,39368","414206,9","4486,356","5366,418","831","193","831","193","4","0","0","0"
"1866","0","549114","11329,8","676272","459,86","459,86","832","845","832","845","3","0","0","0"
"1867","605","347312,8","401,0645","269793,6","8607,946","10086,29","832","832","10","11","3","0","0","0"
"1868","571","582171","19677,15","309970,4","8994,784","11177,2","836","9","836","11","3","836","0","0"
"1869","603","605826,3","14366,99","593492","5214,799","7253,486","837","327","837","327","3","0","0","0"
"1870","1","535645,5","1138,202","592570,5","7888,169","10646,35","232","233","483","233","4","0","0","0"
"1871","1","657170,7","7833,167","507908,9","9026,12","10890,62","839","195","839","195","3","0","0","0"
"1872","1","657955,7","5470,92","518426,8","8003,932","9854,446","839","195","839","195","3","0","0","0"
"1873","603","615690,4","17056,57","542132","4069,59","4873,01","840","739","840","739","3","0","0","0"
"1874","603","615721,6","15699,85","546253,1","6371,412","7234","841","739","841","739","3","0","0","0"
"1875","603","526784,2","16176,5","535326,4","14393,55","17923,8","841","9","841","11","3","0","0","0"
"1876","603","595477,3","18085,85","530338,8","8965,337","11485,96","841","9","841","11","3","0","0","0"
"1877","1","532889,1","3274,141","633521,2","10352,01","19825,85","198","199","478","199","3","0","0","0"
"1878","1","532698,6","3090,504","675056,3","6192,438","13046,34","198","199","478","199","3","0","0","0"
"1880","1","555012,8","2293,199","651307,2","13252,29","17769,3","847","848","847","848","3","0","0","0"
"1881","638","0","0","0","1,029244E+07","9,639958E+07","832","845","832","845","3","0","0","0"
"1886","648","0","0","0","98,5075","183,41","853","849","983","849","3","0","0","0"
"1896","638","560750,3","384,3281","671172,1","9680,17","11825,88","857","845","857","845","3","0","0","0"
"1898","638","522852,9","4598,345","671060,9","4020,709","4960,143","860","9","860","11","3","0","0","0"
"1899","0","522339,3","-1011,059","685284,1","17601,37","20379,33","860","845","860","845","3","0","0","0"
"1900","638","560584,5","-1513,305","693475,9","6649,337","9039,629","861","9","861","11","3","0","0","0"
"1901","571","578325","5385,854","249975,5","28979,69","35796,34","871","648","871","648","3","0","0","871"
"1902","649","0","0","0","101,9522","312,125","836","648","836","648","3","836","0","0"
"1903","650","0","0","0","97,03725","846,8938","836","648","836","648","3","836","0","0"
"1904","0","542926,1","1696,531","682908,4","3840,042","5773,972","860","845","860","845","3","0","0","0"
"1905","648","515082","3604,41","591370","1873,71","2602,09","862","849","983","849","3","0","0","0"
"1906","648","513901","3774,76","588360","2059,64","3116,23","862","849","983","849","3","0","0","0"
"1907","648","512331","3715,64","584906","2200,34","3135,09","862","849","983","849","3","0","0","0"
"1908","648","510452","3622,38","581885","1956,35","3105,26","862","849","983","849","3","0","0","0"
"1909","648","506823","4147,89","575706","1225,6","2523,04","862","849","983","849","3","0","0","0"
"1910","648","500802","4384,43","577584","757,172","1539,96","862","849","983","849","3","0","0","0"
"1911","648","536604","2391,75","590051","1873,71","3266,76","862","849","983","849","3","0","0","0"
"1912","648","541486","3722,28","584193","1614,54","3157,42","862","849","983","849","3","0","0","0"
"1913","648","550160","3948,94","588679","1270,32","2996,8","862","849","983","849","3","0","0","0"
"1914","648","564617,1","6265,391","930744,3","73735,6","94561,08","864","892","864","11","3","0","0","0"
"1917","654","0","0","0","52,29348","94,79133","832","845","832","845","3","0","0","0"
"1918","0","611180","2219,629","550470,4","2594,084","3177,556","866","9","866","11","3","0","0","0"
"1919","0","610665,9","2219,63","554062,1","3252,144","3931,917","866","9","866","11","3","0","0","0"
"1920","0","610233,9","2217,233","558765,3","2816,104","3396,89","866","9","866","11","3","0","0","0"
"1921","0","608850,5","2217,232","561621,3","2816,104","3396,89","866","9","866","11","3","0","0","0"
"1926","0","604809,1","2217,233","562496,6","3750,061","4424,504","866","9","866","11","3","0","0","0"
"1927","0","601277,6","2217,232","558923,8","3412,498","4129,74","866","9","866","11","3","0","0","0"
"1928","0","600668,8","2219,629","554832,1","3100,283","3679,341","866","9","866","11","3","0","0","0"
"1929","0","600666,4","2219,629","551050,8","3100,283","3679,341","866","9","866","11","3","0","0","0"
"1930","654","560521,1","384,3301","672089,6","8321,454","9602,298","867","845","867","845","3","0","0","0"
"1931","654","521800","5116,996","670777,4","3557,902","4863,09","860","845","860","845","3","0","0","0"
"1932","654","524917,4","3660,652","674556,8","2709,006","4019,434","860","845","860","845","3","0","0","0"
"1933","654","528205","2432,531","675723,4","1812,909","2352,335","860","845","860","845","3","0","0","0"
"1934","654","531020,8","3608,908","676538,5","2015,957","2454,978","860","845","860","845","3","0","0","0"
"1935","654","533742,1","3325,422","678158,6","1663,672","2250,336","860","845","860","845","3","0","0","0"
"1936","654","535577,9","3380,111","680042,6","1663,672","2250,336","860","845","860","845","3","0","0","0"
"1937","654","538369,8","3130,997","680810,3","1663,672","2250,336","860","845","860","845","3","0","0","0"
"1938","654","540549,3","3427,39","682010,3","1028,334","1413,678","860","845","860","845","3","0","0","0"
"1939","654","542236,4","3377,863","682001,4","1028,334","1413,678","860","845","860","845","3","0","0","0"
"1940","654","543872,9","3478,114","681486,6","1028,334","1413,678","860","845","860","845","3","0","0","0"
"1941","654","545486,6","3505,184","682531,7","1028,334","1413,678","860","845","860","845","3","0","0","0"
"1942","654","562251,9","-1682,48","693478,9","6635,441","8512,856","861","845","861","845","3","0","0","0"
"1944","654","558068","738,002","665989,2","2593,494","3466,701","832","845","832","845","3","0","0","0"
"1945","654","554878,1","737,4795","668847,1","2593,494","3466,701","832","845","832","845","3","0","0","0"
"1946","0","556294,6","737,6201","675257,9","2956,31","4351,575","867","845","867","845","3","0","0","0"
"1947","0","557995,4","738,2363","666372,6","2850,08","3382,411","832","845","832","845","3","0","0","0"
"1948","0","555427,6","737,4795","668959,2","2850,08","3382,411","832","845","832","845","3","0","0","0"
"1949","0","586545","3834,881","690213,6","2827,82","3945,975","860","845","860","845","3","0","0","0"
"1950","0","562513","-1547,051","693571,4","6584,964","8846,47","861","845","861","845","3","0","0","0"
"1951","0","568475,8","-2768,471","688579,6","3814,467","6067,539","861","845","861","845","3","0","0","0"
"1952","0","559504,1","748,916","677078,6","2956,31","4351,575","867","845","867","845","3","0","0","0"
"1953","0","564393,8","780,0703","676207,4","2956,31","4351,575","867","845","867","845","3","0","0","0"
"1954","0","565330,9","1282,278","671215,5","2956,31","4351,575","867","845","867","845","3","0","0","0"
"1955","0","563744,9","1280,012","666978,8","2956,31","4351,575","867","845","867","845","3","0","0","0"
"1956","0","557676,6","-1268,08","695454,2","3814,467","6067,539","861","845","861","845","3","0","0","0"
"1957","638","558198,9","737,4795","666669,3","2571,18","3098,106","868","845","868","845","3","0","0","0"
"1958","638","554759,6","747,2588","669577,8","2571,18","3098,106","868","845","868","845","3","0","0","0"
"1960","655","0","0","0","102,5124","1909,305","832","845","832","845","3","0","0","0"
"1961","656","0","0","0","18,28852","494,4326","832","845","832","845","3","0","0","0"
"1962","658","0","0","0","100","441,5948","748","822","748","822","3","0","0","0"
"1964","654","539592,9","2904,496","632967,9","8060,396","10515,9","869","9","10","11","3","0","0","0"
"1965","654","600895","259,863","664064","15837,1","19583,6","869","9","10","11","3","0","0","0"
"1966","654","607194","-1747,18","685847","15837,1","19583,6","869","9","10","11","3","0","0","0"
"1967","451","925514,6","-23308,97","631488","31878,86","33486,61","870","9","10","11","3","0","0","0"
"1968","654","557573,7","-1482,691","694258,4","5338,208","7275,25","861","845","861","845","3","0","0","0"
"1969","654","568230,7","-2746,619","688941,8","5338,208","7275,25","861","845","861","845","3","0","0","0"
"1970","631","0","0","0","101,5075","939,0189","748","9","748","11","3","0","0","0"
"1971","658","0","0","0","98,01495","1666,697","879","880","879","880","3","0","0","0"
"1972","1","745006,9","58692,44","419286,8","14852,72","17368,9","899","900","899","900","3","0","0","0"
"1973","0","431613","-78556,7","838748","134009","152245","878","878","878","878","3","0","0","0"
"1979","648","573444,9","5932,97","571862,6","2671,122","4278,928","877","9","10","11","3","0","0","0"
"1980","648","579000,9","5822,231","572453,8","2902,576","3735,479","877","9","10","11","3","0","0","0"
"1981","648","575739,9","4728,19","573946","2257,324","2791,264","877","9","10","11","3","0","0","0"
"1982","648","561791,8","4666,418","576817,7","2461,499","3735,479","877","9","10","11","3","0","0","0"
"1983","648","572193,5","6118,101","574996,5","2208,174","2208,174","877","9","10","11","3","0","0","0"
"2448","451","589597,5","339,7031","824072","25,29201","28,92589","8","9","10","11","3","0","0","0"
"2449","451","593252,1","359,0078","822945,4","35951,47","37343,79","884","9","884","11","3","0","0","0"
"2450","1","709736","36436,36","473257,3","14062,95","18241,73","882","9","10","11","3","0","0","0"
"2451","1","732564,3","35001,17","468999,8","14172,55","17061,17","882","9","882","11","3","0","0","0"
"2453","1","693904","49065,2","425209","10875,4","12259,7","872","9","872","11","3","0","0","0"
"2454","1","676969,4","48247,14","435259,8","16972,97","21048,49","872","9","872","11","3","0","0","0"
"2455","1","684858,6","42335,11","447792,9","9164,811","12696,05","872","9","872","11","3","0","0","0"
"2457","1","704969","39237,9","447218","7756,26","10886,2","883","9","883","11","3","0","0","0"
"2458","1","714281","42874,6","448228","3851,91","6178,35","883","9","883","11","3","0","0","0"
"2459","1","724334","37919,3","447228","4454,5","6586,62","883","9","883","11","3","0","0","0"
"2460","1","734771,1","37003,81","446079,2","7005,861","10758,45","883","9","883","11","3","0","0","0"
"2461","1","747433,9","36635,19","444665,2","6581,195","10758,45","883","9","883","11","3","0","0","0"
"2463","0","474060","4639,92","777625","176,738","176,738","887","887","10","887","3","0","0","0"
"2468","0","491125,2","-3695,279","815774,3","3198,892","4807,104","887","887","10","887","3","0","0","0"
"2469","0","478688,8","-4387,959","809906,6","2766,379","4598,417","887","887","10","887","3","0","0","0"
"2470","0","463941,9","-3671,388","805876,6","5082,091","7441,596","888","888","10","888","3","0","0","0"
"2471","0","465669,7","-7968,945","817650","10735,05","14707,12","888","888","10","888","3","0","0","0"
"2478","0","395826,3","-21898,5","862160,9","9391,925","13209,36","889","889","10","889","3","0","0","0"
"2487","648","556394,8","1485,008","917067,9","4287,181","7667,729","891","892","891","11","3","0","0","0"
"2488","631","0","0","0","25514,11","30829,62","905","9","905","11","3","0","0","0"
"2489","451","600263,1","1002,754","819082,9","9564,399","11018,31","893","9","893","11","3","0","0","0"
"2490","631","644024","-0,00017","614287,8","20344,19","25314","894","9","894","11","3","902","0","0"
"2492","719","664291,4","48756,23","429280","5211,488","6813,256","883","9","883","11","3","0","0","0"
"2493","719","668741,3","47897,78","436170,4","5555,685","7491,727","883","9","883","11","3","0","0","0"
"2494","719","674718,9","44177,75","444112,3","5555,685","7491,727","883","9","883","11","3","0","0","0"
"2495","719","679793,1","44662,92","450129,1","6879,259","8725,843","883","9","883","11","3","0","0","0"
"2496","719","693337,3","42375,83","450661,3","10762,21","13561,47","883","9","883","11","3","0","0","0"
"2497","719","705991,1","40475,24","451333","10762,21","13561,47","883","9","883","11","3","0","0","0"
"2498","719","726449,9","35835,22","450941,4","10762,21","13561,47","883","9","883","11","3","0","0","0"
"2504","668","0","0","0","98,01495","210,2296","748","9","748","11","3","0","0","0"
"2505","631","704949,4","37642,98","596899,9","2924,324","3227,837","897","9","897","11","3","0","0","0"
"2506","0","803601","12496,7","743941","971,357","971,357","903","304","903","304","3","0","0","0"
"2508","631","706143,4","-0,001365","529366,1","20783,55","25355,8","902","9","902","11","3","0","0","0"
"2509","631","730531,3","-6,7E-05","579232,6","22193,14","27487,72","904","9","904","11","3","0","0","0"
"2510","646","582080,9","-2525,691","575416,5","131593,6","206078,5","912","9","912","906","3","0","0","0"
"2511","659","545886,8","9303,273","560838,3","71578,13","76533,59","907","9","907","11","3","0","0","0"
"2512","643","0","0","0","99,0025","229,9856","908","908","908","908","3","0","0","0"
"2513","670","0","0","0","3167,11","4225,261","909","9","909","11","3","0","0","0"
"2515","1","627060","6899,28","948284","977,77","977,77","893","946","893","197","3","0","0","0"
"2524","724","0","0","0","236,0072","424,4884","918","730","918","730","3","0","0","0"
"2528","657","0","0","0","5885,491","8753,636","913","9","10","11","3","0","0","0"
"2529","728","0","0","0","104,063","1712,34","868","845","868","845","3","0","0","0"
"2531","0","753905,5","-524,3906","1026711","13922","18367,21","21","22","454","22","4","0","0","0"
"2532","0","745430,6","1603,172","1048754","21360,45","29296,14","21","22","454","22","4","0","0","0"
"2533","0","730896,3","315,7266","1065425","13230,3","17955,46","21","22","454","22","4","0","0","0"
"2534","0","712262,3","754,8672","1075071","9030,573","13703,84","916","22","454","22","4","0","0","0"
"2536","0","714349","-158,4648","1067635","5904,655","7289,843","916","22","454","22","4","0","0","0"
"2537","726","0","0","0","279,1861","2668,661","915","304","915","304","3","0","0","0"
"2539","451","575815,8","310,6068","803526,6","1282,259","2468,026","922","9","10","11","3","0","0","0"
"2543","0","824222","1002,539","788483,2","3385,969","4692,6","914","9","10","11","3","0","0","0"
"2546","0","656874,9","6613,855","552042,7","1182,765","1182,765","938","45","938","45","3","0","0","0"
"2549","643","585321,4","9485,129","623780,2","823,7568","1567,992","908","908","908","908","3","0","0","0"
"2550","643","591404,5","10401,59","621891,4","357,8255","807,0382","908","908","908","908","3","0","0","0"
"2551","643","579054,5","8529,559","621888,8","357,8255","807,0382","908","908","908","908","3","0","0","0"
"2552","0","482492,7","-11114,29","839833,5","12327,04","16844,87","940","940","10","940","3","0","0","0"
"2553","0","465601,4","-12882,02","837387,4","5434,782","7794,375","940","940","10","940","3","0","0","0"
"2554","0","453137,5","-18446,63","825673,8","3900,409","12547,59","940","940","10","940","3","0","0","0"
"2555","0","457521,3","-24473,4","843574,8","6832,377","8290,294","941","941","941","941","3","0","0","0"
"2556","0","449559,5","-24372,16","840740,7","6138,748","8005,704","941","941","941","941","3","0","0","0"
"2557","0","479695,3","-14232,65","853379,5","12939,82","16844,87","940","940","10","940","3","0","0","0"
"2558","0","467523,7","-16136,87","859061,8","8368,35","11168,08","940","940","10","940","3","0","0","0"
"2559","0","448055","-21827,2","859245","8542,48","11802,1","940","940","10","940","3","0","0","0"
"2561","0","455974,5","-16159,81","856542,9","6289,894","8196,274","940","940","10","940","3","0","0","0"
"2562","0","435177,8","-15363,61","857708,6","1744,569","3619,353","1028","1028","10","1028","3","0","0","0"
"2563","0","462724,3","-7950,197","880055,7","6684,433","9112,471","942","942","10","942","3","0","0","0"
"2564","0","471932,5","-7848,918","884745,4","6684,433","9112,471","942","942","10","942","3","0","0","0"
"2565","0","481779,6","-6747,492","885568,3","6684,433","9112,471","942","942","10","942","3","0","0","0"
"2566","0","806325,2","3252,422","531108,1","3107,943","4119,797","943","9","943","11","3","0","0","0"
"2567","0","398075,1","-19257,58","846645,9","9391,925","13209,36","889","889","10","889","3","0","0","0"
"2568","0","399481,4","-28767,7","835548,6","7266,503","10287,54","889","889","10","889","3","0","0","0"
"2569","0","378713,7","-33006,77","869804,3","10293,02","13080,21","944","944","10","944","3","0","0","0"
"2570","0","384319,1","-35720,2","854890,1","10293,02","13080,21","944","944","10","944","3","0","0","0"
"2571","0","386302","-34157,7","847224","4949,35","8624,05","944","944","10","944","3","0","0","0"
"2572","0","384429","-37985,9","830827","7776,45","10811,4","945","945","10","945","3","0","0","0"
"2574","0","366801","-36320,8","817123","7068,64","9970,03","947","947","10","947","3","0","0","0"
"2580","0","357175","-31595,5","864094","9698,11","12001,1","950","950","10","950","3","0","0","0"
"2581","0","342839","-32002,1","871355","7637,49","10245,6","950","950","10","950","3","0","0","0"
"2585","0","496240","-45673,38","843477,4","22104,27","26978,07","949","949","10","949","3","0","0","0"
"2586","0","486559,8","-25023,25","811137,5","12172,16","17250,06","949","949","10","949","3","0","0","0"
"2587","0","475344","-20088,6","788933","12172,2","15302,7","949","949","10","949","3","0","0","0"
"2588","0","477689","-30620","872094","12172,2","17250,1","949","949","10","949","3","0","0","0"
"2589","0","418352,3","-53406,55","856519,8","22104,27","26978,07","949","949","10","949","3","0","0","0"
"2590","0","412220","-79435,4","895190","40694,6","47439,3","949","949","10","949","3","0","0","0"
"2595","0","767884","18145,7","784742","332,438","342,562","991","992","953","11","3","0","0","0"
"2598","646","594706,4","18524,58","573798,5","57449,38","62127,45","954","9","954","11","3","0","0","0"
"2599","0","845130,3","1368,475","758946,3","5961,303","9526,148","955","304","955","304","3","0","0","0"
"2602","736","0","0","0","90,47919","131,2502","903","304","903","304","3","0","0","0"
"2603","646","635724,1","5181,493","586336,8","4968,688","7190,151","957","9","10","11","3","0","0","0"
"2604","646","640000,8","5154,206","592995,9","6805,715","8631,26","957","9","10","11","3","0","0","0"
"2605","646","630318,6","1553,049","599345,5","4652,512","6744,757","957","9","10","11","3","0","0","0"
"2606","646","554083","6275,711","555001,1","9029,692","11794,63","957","9","10","11","3","0","0","0"
"2613","1","669539,1","5740,676","349776,9","9226,793","12899,58","961","207","961","207","3","0","0","0"
"2614","1","768398,6","1862,25","545503,5","4427,038","6625,858","962","963","962","963","3","0","0","0"
"2615","1","595553,4","180,7109","502409,8","6421,621","8386,238","964","195","964","195","3","0","0","0"
"2616","1","648241,3","3102,08","532520,5","3585,97","7484,103","965","9","10","11","3","0","0","0"
"2617","1","657994,5","2833,348","532114,2","2463,409","5006,233","965","9","10","11","3","0","0","0"
"2618","0","672297,6","2323,043","559757,8","4109,123","5734,27","966","9","966","11","3","0","0","0"
"2619","0","696794,9","2127,451","553488","2674,042","4250,963","967","9","967","11","3","0","0","0"
"2620","0","748590,4","5750,742","547879,6","2541,505","3948,244","943","9","943","11","3","0","0","0"
"2621","0","774849,9","4022,328","532935,7","2541,505","3948,244","943","9","943","11","3","0","0","0"
"2622","0","786473,2","3825,277","522223,3","2541,505","3948,244","943","9","943","11","3","0","0","0"
"2623","0","770433,6","3973,265","500802,2","2541,505","3948,244","943","9","943","11","3","0","0","0"
"2624","0","722989,6","4570,939","509252,2","2541,505","3948,244","943","9","943","11","3","0","0","0"
"2625","0","714151,4","6109,68","500512,4","4339,555","8007,01","59","33","457","33","4","0","0","0"
"2626","0","507102","-18746,3","895859","17919,8","21983","968","968","968","968","3","0","0","0"
"2628","0","779210","5640,86","750643","3229,69","5614,56","1018","9","969","11","3","0","0","0"
"2629","0","775714","6196,92","751299","1560,71","3445,94","1018","9","969","11","3","0","0","0"
"2630","0","814121","2156,29","757335","8940,75","11622,4","1018","9","969","11","3","0","0","0"
"2631","0","812058","3246,44","731984","4814,32","6219,7","1018","9","969","11","3","0","0","0"
"2632","0","784059","4962,16","722077","3837,31","5369,82","970","304","970","304","3","0","0","0"
"2633","0","779824","4986,7","720627","3837,31","5369,82","970","304","970","304","3","0","0","0"
"2634","1","718803","36086,9","459867","4153,36","6571,29","882","9","882","11","3","0","0","0"
"2635","0","490815","-4770,57","809672","3198,89","4807,1","887","887","10","887","3","0","0","0"
"2636","0","490720","-4756","800361","4914,83","6730,62","887","887","10","887","3","0","0","0"
"2637","0","489205","-4557,62","793666","6854,01","8563,94","887","887","10","887","3","0","0","0"
"2638","0","484090","-4282,98","785751","6854,01","8563,94","887","887","10","887","3","0","0","0"
"2639","0","482421","-4440,98","777287","6854,01","8563,94","887","887","10","887","3","0","0","0"
"2640","0","473134","-3086,79","777034","7659,52","9670,08","887","887","10","887","3","0","0","0"
"2641","0","503245","-18570,3","875978","13967","18562,3","968","968","968","968","3","0","0","0"
"2642","0","512072","-17897,8","860537","13967","18562,3","968","968","968","968","3","0","0","0"
"2643","0","514469","-17160,4","836786","13967","18562,3","968","968","968","968","3","0","0","0"
"2644","0","510525","-14212,3","812883","13967","18562,3","968","968","968","968","3","0","0","0"
"2645","0","510598","-11769,4","791357","13967","17042,4","968","968","968","968","3","0","0","0"
"2646","0","501867","-8824,48","772109","13967","15888,5","968","968","968","968","3","0","0","0"
"2647","0","492637","-14376,4","749952","20529,8","25083,3","968","968","968","968","3","0","0","0"
"2648","0","465948","-13796","750806","18681,8","22658,3","968","968","968","968","3","0","0","0"
"2649","0","439688","-30699,9","772823","26389,9","30435,7","968","968","968","968","3","0","0","0"
"2650","0","420713","-26980,3","785043","9990,35","13640,1","968","968","968","968","3","0","0","0"
"2651","0","411255","-26691,2","794625","5534,89","9396,59","968","968","968","968","3","0","0","0"
"2652","0","467340","-46464","918651","40694,6","47439,3","949","949","10","949","3","0","0","0"
"2653","0","352437","-82409,5","899442","40694,6","47439,3","949","949","10","949","3","0","0","0"
"2654","0","328064","-84404,9","869685","40694,6","47439,3","949","949","10","949","3","0","0","0"
"2655","0","342998","-86887,5","834724","40694,6","47439,3","949","949","10","949","3","0","0","0"
"2657","0","364874","-81105,2","798397","40694,6","47439,3","949","949","10","949","3","0","0","0"
"2658","0","400150","-81334,8","779988","40694,6","47439,3","949","949","10","949","3","0","0","0"
"2659","0","372772","-36436,3","830898","4740,83","6934,46","945","945","10","945","3","0","0","0"
"2660","0","380978","-37938,2","821792","4740,83","6934,46","945","945","10","945","3","0","0","0"
"2661","0","388488","-39116,9","819959","8003,52","10780","945","945","10","945","3","0","0","0"
"2662","0","384921","-35542,1","817146","2754,99","4084,4","945","945","10","945","3","0","0","0"
"2663","0","440392,5","-17346,64","849135","5430,4","7805,79","940","940","10","940","3","0","0","0"
"2667","0","415701","-38420,9","838611","9268,64","15283,3","949","949","10","949","3","0","0","0"
"2670","0","425173","-40032,6","817769","18406,1","23717,4","949","949","10","949","3","0","0","0"
"2671","0","436993","-35836","841851","9268,64","15283,3","949","949","10","949","3","0","0","0"
"2672","0","434264","-17412,6","843015","5313,96","7805,79","940","940","10","940","3","0","0","0"
"2673","0","374756","-36685,6","808428","7068,64","8936,79","947","947","10","947","3","0","0","0"
"2674","0","383124","-36261,3","804102","7068,64","8540,92","947","947","10","947","3","0","0","0"
"2675","0","393205","-35876,8","805974","4422,15","6008,43","947","947","10","947","3","0","0","0"
"2676","0","399181","-36193,2","811934","2285,8","4635,04","947","947","10","947","3","0","0","0"
"2677","1","764245","1719,14","558700","2174,26","2764,44","971","972","971","972","3","0","0","0"
"2678","1","762337","1695,37","553608","2601,7","3179,11","974","972","974","972","3","0","0","0"
"2679","1","758390","1709,08","551964","3207,91","4234,74","974","972","974","972","3","0","0","0"
"2680","732","0","0","0","98,015","152,631","975","976","975","976","3","0","0","0"
"2681","1","623737","228,965","1007330","6998,06","9194,02","999","946","977","946","3","0","0","0"
"2682","0","560905","703,133","632764","12720,8","15942,5","978","845","978","845","3","0","0","0"
"2683","0","589913","2134,49","580280","3938,69","5162,26","979","42","979","42","3","0","0","0"
"2684","1","642055","1066,49","729368","8665","12997","226","980","450","980","3","0","0","0"
"2685","1","631175","1757,86","734733","5073,02","7059,92","226","980","450","980","3","0","0","0"
"2686","1","624403","2175,22","736230","2141,74","3812,54","226","980","450","980","3","0","0","0"
"2687","1","615282","1734,05","726768","1000,6","2639,56","226","223","450","223","3","0","0","0"
"2688","0","632558","548,166","643887","3747,86","5038,06","981","123","981","123","3","0","0","0"
"2690","0","635251","677,541","641832","3747,86","5038,06","981","123","981","123","3","0","0","0"
"2692","0","626757","2644,26","941441","3066,11","4128,5","982","9","10","11","3","0","0","0"
"2693","0","629633","2571,5","940205","3066,11","4128,5","982","9","10","11","3","0","0","0"
"2694","0","630320","2653,14","935185","2332,86","3451,91","982","9","10","11","3","0","0","0"
"2695","648","453910","480,064","643211","40148,4","45702,1","983","849","983","849","3","0","0","0"
"2698","730","0","0","0","60,17302","84,51132","985","9","1019","11","3","0","0","0"
"2699","1","661308","-2704,07","1002870","6101,74","8952,54","987","946","987","946","3","0","0","0"
"2704","0","468367","-17469,2","788271","12172,2","14004,5","949","949","10","949","3","0","0","0"
"2705","0","397665","-52059,2","807681","9910,39","13342,5","949","949","10","949","3","0","0","0"
"2706","0","396677","-41527","796606","9910,39","13342,5","949","949","10","949","3","0","0","0"
"2707","0","402217","-39741,5","786927","9910,39","13342,5","949","949","10","949","3","0","0","0"
"2708","0","407164","-38367,1","775541","9910,39","13342,5","949","949","10","949","3","0","0","0"
"2709","0","413779","-38987","759481","9910,39","13342,5","949","949","10","949","3","0","0","0"
"2710","0","458675","-33325,3","869766","12172,2","17250,1","949","949","10","949","3","0","0","0"
"2711","0","355974","-30504,9","849178","12191","14612,5","950","950","10","950","3","0","0","0"
"2712","0","361420","-31770","851555","12191","14612,5","950","950","10","950","3","0","0","0"
"2713","0","374486","-31216,5","842408","4195,66","6512,45","950","950","10","950","3","0","0","0"
"2714","0","427762","-35316,4","888180","11218,6","14022,4","949","949","10","949","3","0","0","0"
"2715","0","408469","-33501,5","880092","11218,6","15426,3","949","949","10","949","3","0","0","0"
"2716","0","395641","-44446,7","879651","11218,6","15426,3","949","949","10","949","3","0","0","0"
"2717","0","380542","-52395,1","880802","11218,6","15426,3","949","949","10","949","3","0","0","0"
"2718","0","363687","-45725,9","875020","11218,6","13732","949","949","10","949","3","0","0","0"
"2719","0","353370","-46853,9","878226","11218,6","13923,4","949","949","10","949","3","0","0","0"
"2720","0","338236","-47748,8","878608","11218,6","14555,2","949","949","10","949","3","0","0","0"
"2721","0","334698","-47527,1","865377","11218,6","14555,2","949","949","10","949","3","0","0","0"
"2722","0","341806","-45015,9","856211","11218,6","14555,2","949","949","10","949","3","0","0","0"
"2723","0","345936","-30853,9","860790","2323,46","4245,65","950","950","10","950","3","0","0","0"
"2724","0","341880","-45095,8","844550","11218,6","14555,2","949","949","10","949","3","0","0","0"
"2725","0","348491","-44693,4","834152","11218,6","14555,2","949","949","10","949","3","0","0","0"
"2726","0","359317","-40869,7","832053","6593,62","10509,5","949","949","10","949","3","0","0","0"
"2728","1","668435","-8815,57","1014040","14352,4","17719,4","987","946","987","946","3","0","0","0"
"2729","1","660551","-4393,91","1028700","6922,79","10446,4","987","946","987","946","3","0","0","0"
"2730","1","682700","-3358,54","1017900","6922,79","10446,4","987","946","987","946","3","0","0","0"
"2731","1","652618","-3845,09","974059","8286,92","11620,4","989","946","989","946","3","0","0","0"
"2732","1","659020","-2141,8","989890","4035,8","6867,59","989","946","989","946","3","0","0","0"
"2733","1","637372","-1634,38","963207","9205,03","11289,6","990","946","990","946","3","0","0","0"
"2734","1","656770","-538,3","983121","4035,8","6867,59","989","946","989","946","3","0","0","0"
"2735","1","659487","377,577","958924","5093,11","7354,22","990","946","990","946","3","0","0","0"
"2736","1","662415","1996,48","963625","2774,11","4702,68","990","946","990","946","3","0","0","0"
"2737","1","649322","-689,563","956336","7972,69","11064,3","990","946","990","946","3","0","0","0"
"2738","1","637221","1567,36","952852","4209,02","7802,94","990","946","990","946","3","0","0","0"
"2739","1","632853","2773,5","946943","2650,68","5239,94","990","946","990","946","3","0","0","0"
"2740","1","656049","2055,36","948168","4540,08","7250,94","990","946","990","946","3","0","0","0"
"2741","1","653607","2994,94","939896","3422,66","5388,2","990","946","990","946","3","0","0","0"
"2742","1","653880","3896,61","933655","2620,58","4398,7","990","946","990","946","3","0","0","0"
"2743","1","655902","5467,39","927853","2011,01","3762,86","990","946","990","946","3","0","0","0"
"2744","1","657998","6612,11","924966","2763,14","4324,57","990","946","990","946","3","0","0","0"
