item_id;name;ItemLevel;RequiredLevel;InventoryType;class;subclass
48195;Runetotem's Legguards of Triumph;245;80;7;4;2
48196;Runetotem's Raiments of Triumph;245;80;20;4;2
48197;Runetotem's Shoulderpads of Triumph;245;80;3;4;2
48208;Malfurion's Shoulderpads of Triumph;245;80;3;4;2
48209;Malfurion's Raiments of Triumph;245;80;20;4;2
48210;Malfurion's Legguards of Triumph;245;80;7;4;2
48211;Malfurion's Headguard of Triumph;245;80;1;4;2
48212;Malfurion's Handgrips of Triumph;245;80;10;4;2
48223;VanCleef's Breastplate of Triumph;245;80;5;4;2
48224;VanCleef's Gauntlets of Triumph;245;80;10;4;2
48225;VanCleef's Helmet of Triumph;245;80;1;4;2
48226;VanCleef's Legplates of Triumph;245;80;7;4;2
48227;VanCleef's Pauldrons of Triumph;245;80;3;4;2
48238;Garona's Pauldrons of Triumph;245;80;3;4;2
48239;Garona's Legplates of Triumph;245;80;7;4;2
48240;Garona's Helmet of Triumph;245;80;1;4;2
48241;Garona's Gauntlets of Triumph;245;80;10;4;2
48242;Garona's Breastplate of Triumph;245;80;5;4;2
48255;Windrunner's Tunic of Triumph;245;80;5;4;3
48256;Windrunner's Handguards of Triumph;245;80;10;4;3
48257;Windrunner's Headpiece of Triumph;245;80;1;4;3
48258;Windrunner's Legguards of Triumph;245;80;7;4;3
48259;Windrunner's Spaulders of Triumph;245;80;3;4;3
48270;Windrunner's Spaulders of Triumph;245;80;3;4;3
48271;Windrunner's Legguards of Triumph;245;80;7;4;3
48272;Windrunner's Headpiece of Triumph;245;80;1;4;3
48273;Windrunner's Handguards of Triumph;245;80;10;4;3
48274;Windrunner's Tunic of Triumph;245;80;5;4;3
48285;Nobundo's Tunic of Triumph;245;80;5;4;3
48286;Nobundo's Handguards of Triumph;245;80;10;4;3
48287;Nobundo's Headpiece of Triumph;245;80;1;4;3
48288;Nobundo's Legguards of Triumph;245;80;7;4;3
48289;Nobundo's Spaulders of Triumph;245;80;3;4;3
48300;Thrall's Tunic of Triumph;245;80;5;4;3
48301;Thrall's Handguards of Triumph;245;80;10;4;3
48302;Thrall's Headpiece of Triumph;245;80;1;4;3
48303;Thrall's Legguards of Triumph;245;80;7;4;3
48304;Thrall's Spaulders of Triumph;245;80;3;4;3
48316;Nobundo's Hauberk of Triumph;245;80;5;4;3
48317;Nobundo's Gloves of Triumph;245;80;10;4;3
48318;Nobundo's Helm of Triumph;245;80;1;4;3
48319;Nobundo's Kilt of Triumph;245;80;7;4;3
48320;Nobundo's Shoulderpads of Triumph;245;80;3;4;3
48331;Thrall's Shoulderpads of Triumph;245;80;3;4;3
48332;Thrall's Kilt of Triumph;245;80;7;4;3
48333;Thrall's Helm of Triumph;245;80;1;4;3
48334;Thrall's Gloves of Triumph;245;80;10;4;3
48335;Thrall's Hauberk of Triumph;245;80;5;4;3
48346;Nobundo's Chestguard of Triumph;245;80;5;4;3
48347;Nobundo's Grips of Triumph;245;80;10;4;3
48348;Nobundo's Faceguard of Triumph;245;80;1;4;3
48349;Nobundo's War-Kilt of Triumph;245;80;7;4;3
48350;Nobundo's Shoulderguards of Triumph;245;80;3;4;3
48361;Thrall's Shoulderguards of Triumph;245;80;3;4;3
48362;Thrall's War-Kilt of Triumph;245;80;7;4;3
48363;Thrall's Faceguard of Triumph;245;80;1;4;3
48364;Thrall's Grips of Triumph;245;80;10;4;3
48365;Thrall's Chestguard of Triumph;245;80;5;4;3
48376;Wrynn's Battleplate of Triumph;245;80;5;4;4
48377;Wrynn's Gauntlets of Triumph;245;80;10;4;4
48378;Wrynn's Helmet of Triumph;245;80;1;4;4
48379;Wrynn's Legplates of Triumph;245;80;7;4;4
48380;Wrynn's Shoulderplates of Triumph;245;80;3;4;4
48391;Hellscream's Battleplate of Triumph;245;80;5;4;4
48392;Hellscream's Gauntlets of Triumph;245;80;10;4;4
48393;Hellscream's Helmet of Triumph;245;80;1;4;4
48394;Hellscream's Legplates of Triumph;245;80;7;4;4
48395;Hellscream's Shoulderplates of Triumph;245;80;3;4;4
48430;Wrynn's Greathelm of Triumph;245;80;1;4;4
48446;Wrynn's Legguards of Triumph;245;80;7;4;4
48450;Wrynn's Breastplate of Triumph;245;80;5;4;4
48452;Wrynn's Handguards of Triumph;245;80;10;4;4
48454;Wrynn's Pauldrons of Triumph;245;80;3;4;4
48461;Hellscream's Breastplate of Triumph;245;80;5;4;4
48462;Hellscream's Handguards of Triumph;245;80;10;4;4
48463;Hellscream's Greathelm of Triumph;245;80;1;4;4
48464;Hellscream's Legguards of Triumph;245;80;7;4;4
48465;Hellscream's Pauldrons of Triumph;245;80;3;4;4
48481;Thassarian's Battleplate of Triumph;245;80;5;4;4
48482;Thassarian's Gauntlets of Triumph;245;80;10;4;4
48483;Thassarian's Helmet of Triumph;245;80;1;4;4
48484;Thassarian's Legplates of Triumph;245;80;7;4;4
48485;Thassarian's Shoulderplates of Triumph;245;80;3;4;4
48496;Koltira's Shoulderplates of Triumph;245;80;3;4;4
48497;Koltira's Legplates of Triumph;245;80;7;4;4
48498;Koltira's Helmet of Triumph;245;80;1;4;4
48499;Koltira's Gauntlets of Triumph;245;80;10;4;4
48500;Koltira's Battleplate of Triumph;245;80;5;4;4
48538;Thassarian's Chestguard of Triumph;245;80;5;4;4
48539;Thassarian's Handguards of Triumph;245;80;10;4;4
48540;Thassarian's Faceguard of Triumph;245;80;1;4;4
48541;Thassarian's Legguards of Triumph;245;80;7;4;4
48542;Thassarian's Pauldrons of Triumph;245;80;3;4;4
48553;Koltira's Pauldrons of Triumph;245;80;3;4;4
48554;Koltira's Legguards of Triumph;245;80;7;4;4
48555;Koltira's Faceguard of Triumph;245;80;1;4;4
48556;Koltira's Handguards of Triumph;245;80;10;4;4
48557;Koltira's Chestguard of Triumph;245;80;5;4;4
48575;Turalyon's Tunic of Triumph;245;80;5;4;4
48576;Turalyon's Gloves of Triumph;245;80;10;4;4
48577;Turalyon's Headpiece of Triumph;245;80;1;4;4
48578;Turalyon's Greaves of Triumph;245;80;7;4;4
48579;Turalyon's Spaulders of Triumph;245;80;3;4;4
48590;Liadrin's Spaulders of Triumph;245;80;3;4;4
48591;Liadrin's Greaves of Triumph;245;80;7;4;4
48592;Liadrin's Headpiece of Triumph;245;80;1;4;4
48593;Liadrin's Gloves of Triumph;245;80;10;4;4
48594;Liadrin's Tunic of Triumph;245;80;5;4;4
48607;Turalyon's Battleplate of Triumph;245;80;5;4;4
48608;Turalyon's Gauntlets of Triumph;245;80;10;4;4
48609;Turalyon's Helm of Triumph;245;80;1;4;4
48610;Turalyon's Legplates of Triumph;245;80;7;4;4
48611;Turalyon's Shoulderplates of Triumph;245;80;3;4;4
48622;Liadrin's Shoulderplates of Triumph;245;80;3;4;4
48623;Liadrin's Legplates of Triumph;245;80;7;4;4
48624;Liadrin's Helm of Triumph;245;80;1;4;4
48625;Liadrin's Gauntlets of Triumph;245;80;10;4;4
48626;Liadrin's Battleplate of Triumph;245;80;5;4;4
48637;Turalyon's Shoulderguards of Triumph;245;80;3;4;4
48638;Turalyon's Legguards of Triumph;245;80;7;4;4
48639;Turalyon's Faceguard of Triumph;245;80;1;4;4
48640;Turalyon's Handguards of Triumph;245;80;10;4;4
48641;Turalyon's Breastplate of Triumph;245;80;5;4;4
48657;Liadrin's Breastplate of Triumph;245;80;5;4;4
48658;Liadrin's Handguards of Triumph;245;80;10;4;4
48659;Liadrin's Faceguard of Triumph;245;80;1;4;4
48660;Liadrin's Legguards of Triumph;245;80;7;4;4
48661;Liadrin's Shoulderguards of Triumph;245;80;3;4;4
48693;Heartsmasher;245;80;21;2;4
48695;Mor'kosh, the Bloodreaver;245;80;17;2;1
48697;Frenzystrike Longbow;245;80;15;2;2
48699;Blood and Glory;245;80;13;2;4
48701;Spellharvest;245;80;21;2;7
48703;The Facebreaker;245;80;21;2;13
48705;Attrition;245;80;17;2;10
48708;Spellstorm Blade;245;80;21;2;7
48709;Heartcrusher;245;80;21;2;4
48710;Paragon's Breadth;245;80;17;2;10
48711;Rhok'shalla, the Shadow's Bane;245;80;15;2;2
48712;The Spinebreaker;245;80;21;2;13
48713;Lothar's Edge;245;80;17;2;1
48714;Honor of the Fallen;245;80;13;2;4
48722;Shard of the Crystal Heart;245;80;12;4;0
48724;Talisman of Resurgence;245;80;12;4;0
49179;Relentless Gladiator's Cord of Alacrity;245;80;6;4;1
49181;Relentless Gladiator's Cuffs of Alacrity;245;80;9;4;1
49183;Relentless Gladiator's Treads of Alacrity;245;80;8;4;1
49185;Relentless Gladiator's Wand of Alacrity;245;80;26;2;19
49189;Relentless Gladiator's Blade of Alacrity;245;80;21;2;15
49233;Sandals of the Grieving Soul;245;80;8;4;1
49234;Boots of the Grieving Soul;245;80;8;4;1
49237;Sabatons of Tortured Space;245;80;8;4;3
49238;Boots of Tortured Space;245;80;8;4;3
49464;Shiny Shard of the Flame;245;80;12;4;0
49465;Tarnished Gutgore Ripper;245;80;13;2;15
49466;Frostforged Helm;245;80;1;4;4
49467;Frostforged Greathelm;245;80;1;4;4
49468;Helm of Ten Storms;245;80;1;4;3
49469;Crown of Ten Storms;245;80;1;4;3
49470;Helmet of Ten Storms;245;80;1;4;3
49471;Stormrage Coverlet;245;80;1;4;2
49472;Stormrage Crown;245;80;1;4;2
49473;Stormrage Cover;245;80;1;4;2
49474;Judgement Hood;245;80;1;4;4
49475;Judgement Heaume;245;80;1;4;4
49476;Judgement Crown;245;80;1;4;4
49477;Bloodfang Hood;245;80;1;4;2
49478;Helmet of Wrath;245;80;1;4;4
49479;Helm of Wrath;245;80;1;4;4
49480;Dragonstalker's Helm;245;80;1;4;3
49481;Netherwind Crown;245;80;1;4;1
49482;Aurora of Transcendence;245;80;1;4;1
49483;Halo of Transcendence;245;80;1;4;1
49484;Nemesis Skullcap;245;80;1;4;1
49485;Sparkling Onyxia Tooth Pendant;245;0;2;4;0
49486;Polished Dragonslayer's Signet;245;0;11;4;0
49487;Purified Onyxia Blood Talisman;245;0;12;4;0
49488;Shiny Shard of the Scale;245;80;12;4;0
49489;Signified Ring of Binding;245;80;11;4;0
49490;Antediluvian Cornerstone Grimoire;245;80;23;4;0
49491;Flowing Sapphiron Drape;245;80;16;4;1
49492;Eskhandar's Links;245;80;2;4;0
49493;Rifled Blastershot Launcher;245;80;26;2;3
49494;Honed Fang of the Mystics;245;80;21;2;15
49495;Burnished Quel'Serrar;245;80;13;2;7
49496;Reinforced Shadowstrike;245;80;17;2;6
49497;Reinforced Thunderstrike;245;80;17;2;6
49498;Sharpened Obsidian Edged Blade;245;80;17;2;8
49499;Polished Azuresong Mageblade;245;80;21;2;7
49500;Raging Deathbringer;245;80;13;2;0
49501;Tempered Vis'kag the Bloodletter;245;80;13;2;7
51568;Titan-Forged Pendant of Ascendancy;245;80;2;4;0
51569;Titan-Forged Pendant of Victory;245;80;2;4;0
51570;Titan-Forged Cloak of Ascendancy;245;80;16;4;1
51571;Titan-Forged Cloak of Victory;245;80;16;4;1
45132;Golden Saronite Dragon;239;80;21;2;13
45133;Pendant of Fiery Havoc;239;80;2;4;0
45134;Plated Leggings of Ruination;239;80;7;4;4
45135;Boots of Fiery Resolution;239;80;8;4;1
45136;Shoulderpads of Dormant Energies;239;80;3;4;2
45241;Belt of Colossal Rage;239;80;6;4;4
45242;Drape of Mortal Downfall;239;80;16;4;1
45243;Sapphire Amulet of Renewal;239;80;2;4;0
45244;Greaves of Swift Vengeance;239;80;8;4;3
45245;Shoulderpads of the Intruder;239;80;3;4;2
45442;Sorthalis, Hammer of the Watchers;239;80;13;2;4
45443;Charm of Meticulous Timing;239;80;2;4;0
45444;Gloves of the Steady Hand;239;80;10;4;3
45445;Breastplate of the Devoted;239;80;5;4;4
45446;Grasps of Reason;239;80;9;4;1
45457;Staff of Endless Winter;239;80;17;2;10
45459;Frigid Strength of Hodir;239;80;2;4;0
45460;Bindings of Winter Gale;239;80;9;4;3
45461;Drape of Icy Intent;239;80;16;4;1
45462;Gloves of the Frozen Glade;239;80;10;4;2
45470;Wisdom's Hold;239;80;14;4;6
45471;Fate's Clutch;239;80;11;4;0
45472;Warhelm of the Champion;239;80;1;4;4
45473;Embrace of the Gladiator;239;80;5;4;2
45474;Pauldrons of the Combatant;239;80;3;4;3
45484;Bladetwister;239;80;13;2;15
45485;Bronze Pendant of the Vanir;239;80;2;4;0
45486;Drape of the Sullen Goddess;239;80;16;4;1
45487;Handguards of Revitalization;239;80;10;4;4
45488;Leggings of the Enslaved Idol;239;80;7;4;1
45494;Delirium's Touch;239;80;22;2;13
45495;Conductive Seal;239;80;11;4;0
45496;Titanskin Cloak;239;80;16;4;1
45497;Crown of Luminescence;239;80;1;4;1
45516;Voldrethar, Dark Blade of Oblivion;239;80;17;2;8
45517;Pendulum of Infinity;239;80;2;4;0
45518;Flare of the Heavens;239;80;12;4;0
45519;Vestments of the Blind Denizen;239;80;20;4;2
45520;Handwraps of the Vigilant;239;80;10;4;1
45533;Dark Edge of Depravity;239;80;17;2;6
45534;Seal of the Betrayed King;239;80;11;4;0
45535;Show of Faith;239;80;12;4;0
45536;Legguards of Cunning Deception;239;80;7;4;2
45537;Treads of the False Oracle;239;80;8;4;1
45570;Skyforge Crossbow;239;80;26;2;18
45587;Bulwark of Algalon;239;80;14;4;6
45588;Drape of the Skyborn;239;80;16;4;1
45594;Legplates of the Endless Void;239;80;7;4;4
45599;Sabatons of Lifeless Night;239;80;8;4;4
45607;Fang of Oblivion;239;80;13;2;15
45608;Brann's Signet Ring;239;80;11;4;0
45609;Comet's Trail;239;80;12;4;0
45610;Boundless Gaze;239;80;1;4;3
45611;Solar Bindings;239;80;9;4;2
45612;Constellus;239;80;21;2;4
45613;Dreambinder;239;80;17;2;10
45614;Starshine Circle;239;80;11;4;0
45615;Planewalker Treads;239;80;8;4;3
45616;Star-beaded Clutch;239;80;6;4;2
45617;Cosmos;239;80;23;4;0
45618;Sunglimmer Cloak;239;80;16;4;1
45619;Starwatcher's Binding;239;80;6;4;1
45620;Starshard Edge;239;80;21;2;15
45663;Armbands of Bedlam;239;80;9;4;4
45665;Pharos Gloves;239;80;10;4;1
45937;Furious Gladiator's Shotgun;239;80;26;2;3
45938;Furious Gladiator's Recurve;239;80;15;2;2
45939;Furious Gladiator's Repeater;239;80;26;2;18
45948;Furious Gladiator's Sunderer;239;80;17;2;1
45949;Furious Gladiator's Crusher;239;80;17;2;5
45950;Furious Gladiator's Claymore;239;80;17;2;8
45951;Furious Gladiator's Halberd;239;80;17;2;6
45952;Furious Gladiator's Greatstaff;239;80;17;2;10
45953;Furious Gladiator's Combat Staff;239;80;17;2;10
45954;Furious Gladiator's Acute Staff;239;80;17;2;10
45955;Furious Gladiator's Skirmish Staff;239;80;17;2;10
45956;Furious Gladiator's Light Staff;239;80;17;2;10
45957;Furious Gladiator's Handaxe;239;80;13;2;0
45958;Furious Gladiator's Spike;239;80;13;2;15
45959;Furious Gladiator's Truncheon;239;80;13;2;4
45960;Furious Gladiator's Longblade;239;80;13;2;7
45961;Furious Gladiator's Dicer;239;80;22;2;0
45962;Furious Gladiator's Dirk;239;80;22;2;15
45963;Furious Gladiator's Left Razor;239;80;22;2;13
45964;Furious Gladiator's Punisher;239;80;22;2;4
45965;Furious Gladiator's Swiftblade;239;80;22;2;7
45966;Furious Gladiator's Splitter;239;80;22;2;0
45967;Furious Gladiator's Eviscerator;239;80;22;2;15
45968;Furious Gladiator's Left Claw;239;80;22;2;13
45969;Furious Gladiator's Grasp;239;80;21;2;13
45970;Furious Gladiator's Mageblade;239;80;21;2;15
45971;Furious Gladiator's Salvation;239;80;21;2;4
40787;Furious Gladiator's Dreadplate Chestpiece;232;80;5;4;4
40788;Furious Gladiator's Scaled Chestpiece;232;80;5;4;4
40789;Furious Gladiator's Plate Chestpiece;232;80;5;4;4
40807;Furious Gladiator's Plate Gauntlets;232;80;10;4;4
40808;Furious Gladiator's Scaled Gauntlets;232;80;10;4;4
40809;Furious Gladiator's Dreadplate Gauntlets;232;80;10;4;4
40826;Furious Gladiator's Plate Helm;232;80;1;4;4
40827;Furious Gladiator's Dreadplate Helm;232;80;1;4;4
40828;Furious Gladiator's Scaled Helm;232;80;1;4;4
40847;Furious Gladiator's Plate Legguards;232;80;7;4;4
40848;Furious Gladiator's Dreadplate Legguards;232;80;7;4;4
40849;Furious Gladiator's Scaled Legguards;232;80;7;4;4
40866;Furious Gladiator's Plate Shoulders;232;80;3;4;4
40868;Furious Gladiator's Dreadplate Shoulders;232;80;3;4;4
40869;Furious Gladiator's Scaled Shoulders;232;80;3;4;4
40907;Furious Gladiator's Ornamented Chestguard;232;80;5;4;4
40927;Furious Gladiator's Ornamented Gloves;232;80;10;4;4
40933;Furious Gladiator's Ornamented Headcover;232;80;1;4;4
40939;Furious Gladiator's Ornamented Legplates;232;80;7;4;4
40963;Furious Gladiator's Ornamented Spaulders;232;80;3;4;4
40992;Furious Gladiator's Ringmail Armor;232;80;20;4;3
40993;Furious Gladiator's Mail Armor;232;80;20;4;3
41001;Furious Gladiator's Ringmail Gauntlets;232;80;10;4;3
41007;Furious Gladiator's Mail Gauntlets;232;80;10;4;3
41013;Furious Gladiator's Ringmail Helm;232;80;1;4;3
41019;Furious Gladiator's Mail Helm;232;80;1;4;3
41027;Furious Gladiator's Ringmail Leggings;232;80;7;4;3
41033;Furious Gladiator's Mail Leggings;232;80;7;4;3
41038;Furious Gladiator's Ringmail Spaulders;232;80;3;4;3
41044;Furious Gladiator's Mail Spaulders;232;80;3;4;3
41081;Furious Gladiator's Linked Armor;232;80;20;4;3
41087;Furious Gladiator's Chain Armor;232;80;5;4;3
41137;Furious Gladiator's Linked Gauntlets;232;80;10;4;3
41143;Furious Gladiator's Chain Gauntlets;232;80;10;4;3
41151;Furious Gladiator's Linked Helm;232;80;1;4;3
41157;Furious Gladiator's Chain Helm;232;80;1;4;3
41199;Furious Gladiator's Linked Leggings;232;80;7;4;3
41205;Furious Gladiator's Chain Leggings;232;80;7;4;3
41211;Furious Gladiator's Linked Spaulders;232;80;3;4;3
41217;Furious Gladiator's Chain Spaulders;232;80;3;4;3
41275;Furious Gladiator's Kodohide Spaulders;232;80;3;4;2
41281;Furious Gladiator's Wyrmhide Spaulders;232;80;3;4;2
41287;Furious Gladiator's Kodohide Gloves;232;80;10;4;2
41293;Furious Gladiator's Wyrmhide Gloves;232;80;10;4;2
41298;Furious Gladiator's Kodohide Legguards;232;80;7;4;2
41304;Furious Gladiator's Wyrmhide Legguards;232;80;7;4;2
41310;Furious Gladiator's Kodohide Robes;232;80;20;4;2
41316;Furious Gladiator's Wyrmhide Robes;232;80;20;4;2
41321;Furious Gladiator's Kodohide Helm;232;80;1;4;2
41327;Furious Gladiator's Wyrmhide Helm;232;80;1;4;2
41650;Furious Gladiator's Leather Tunic;232;80;5;4;2
41655;Furious Gladiator's Leather Legguards;232;80;7;4;2
41661;Furious Gladiator's Dragonhide Robes;232;80;20;4;2
41667;Furious Gladiator's Dragonhide Legguards;232;80;7;4;2
41672;Furious Gladiator's Leather Helm;232;80;1;4;2
41678;Furious Gladiator's Dragonhide Helm;232;80;1;4;2
41683;Furious Gladiator's Leather Spaulders;232;80;3;4;2
41715;Furious Gladiator's Dragonhide Spaulders;232;80;3;4;2
41767;Furious Gladiator's Leather Gloves;232;80;10;4;2
41773;Furious Gladiator's Dragonhide Gloves;232;80;10;4;2
41854;Furious Gladiator's Mooncloth Hood;232;80;1;4;1
41859;Furious Gladiator's Mooncloth Robe;232;80;20;4;1
41864;Furious Gladiator's Mooncloth Leggings;232;80;7;4;1
41869;Furious Gladiator's Mooncloth Mantle;232;80;3;4;1
41874;Furious Gladiator's Mooncloth Gloves;232;80;10;4;1
41915;Furious Gladiator's Satin Hood;232;80;1;4;1
41921;Furious Gladiator's Satin Robe;232;80;20;4;1
41927;Furious Gladiator's Satin Leggings;232;80;7;4;1
41934;Furious Gladiator's Satin Mantle;232;80;3;4;1
41940;Furious Gladiator's Satin Gloves;232;80;10;4;1
41946;Furious Gladiator's Silk Cowl;232;80;1;4;1
41953;Furious Gladiator's Silk Raiment;232;80;20;4;1
41959;Furious Gladiator's Silk Trousers;232;80;7;4;1
41965;Furious Gladiator's Silk Amice;232;80;3;4;1
41971;Furious Gladiator's Silk Handguards;232;80;10;4;1
41993;Furious Gladiator's Felweave Cowl;232;80;1;4;1
41998;Furious Gladiator's Felweave Raiment;232;80;20;4;1
42005;Furious Gladiator's Felweave Trousers;232;80;7;4;1
42011;Furious Gladiator's Felweave Amice;232;80;3;4;1
42017;Furious Gladiator's Felweave Handguards;232;80;10;4;1
42209;Furious Gladiator's Cleaver;232;80;13;2;0
42228;Furious Gladiator's Hacker;232;80;22;2;0
42233;Furious Gladiator's Chopper;232;80;22;2;0
42238;Furious Gladiator's Waraxe;232;80;13;2;0
42243;Furious Gladiator's Shanker;232;80;13;2;15
42249;Furious Gladiator's Shiv;232;80;22;2;15
42256;Furious Gladiator's Mutilator;232;80;22;2;15
42261;Furious Gladiator's Right Ripper;232;80;21;2;13
42266;Furious Gladiator's Left Render;232;80;22;2;13
42271;Furious Gladiator's Left Ripper;232;80;22;2;13
42276;Furious Gladiator's Pummeler;232;80;13;2;4
42281;Furious Gladiator's Bonecracker;232;80;22;2;4
42286;Furious Gladiator's Slicer;232;80;13;2;7
42291;Furious Gladiator's Quickblade;232;80;22;2;7
42318;Furious Gladiator's Decapitator;232;80;17;2;1
42323;Furious Gladiator's Bonegrinder;232;80;17;2;5
42328;Furious Gladiator's Pike;232;80;17;2;6
42333;Furious Gladiator's Greatsword;232;80;17;2;8
42347;Furious Gladiator's Spellblade;232;80;21;2;15
42353;Furious Gladiator's Gavel;232;80;21;2;4
42364;Furious Gladiator's Battle Staff;232;80;17;2;10
42385;Furious Gladiator's Energy Staff;232;80;17;2;10
42391;Furious Gladiator's Staff;232;80;17;2;10
42451;Furious Gladiator's War Edge;232;80;25;2;16
42486;Furious Gladiator's Rifle;232;80;26;2;3
42491;Furious Gladiator's Longbow;232;80;15;2;2
42496;Furious Gladiator's Heavy Crossbow;232;80;26;2;18
42503;Furious Gladiator's Touch of Defeat;232;80;26;2;19
42514;Furious Gladiator's Baton of Light;232;80;26;2;19
42520;Furious Gladiator's Piercing Touch;232;80;26;2;19
42526;Furious Gladiator's Endgame;232;80;23;4;0
42532;Furious Gladiator's Reprieve;232;80;23;4;0
42538;Furious Gladiator's Grimoire;232;80;23;4;0
42560;Furious Gladiator's Shield Wall;232;80;14;4;6
42565;Furious Gladiator's Barrier;232;80;14;4;6
42571;Furious Gladiator's Redoubt;232;80;14;4;6
42579;Furious Gladiator's Idol of Tenacity;232;80;28;4;8
42584;Furious Gladiator's Idol of Steadfastness;232;80;28;4;8
42589;Furious Gladiator's Idol of Resolve;232;80;28;4;8
42598;Furious Gladiator's Totem of the Third Wind;232;80;28;4;9
42603;Furious Gladiator's Totem of Survival;232;80;28;4;9
42608;Furious Gladiator's Totem of Indomitability;232;80;28;4;9
42615;Furious Gladiator's Libram of Justice;232;80;28;4;7
42621;Furious Gladiator's Sigil of Strife;232;80;28;4;10
42853;Furious Gladiator's Libram of Fortitude;232;80;28;4;7
44421;Furious Gladiator's War Staff;232;80;17;2;10
44422;Furious Gladiator's Focus Staff;232;80;17;2;10
45086;Rising Sun;232;80;25;2;16
45110;Titanguard;232;80;13;2;7
45137;Veranus' Bane;232;80;26;2;3
45142;Remorse;232;80;13;2;7
45147;Guiding Star;232;80;21;2;4
45165;Worldcarver;232;80;17;2;1
45170;Scepter of Creation;232;80;26;2;19
45171;Intensity;232;80;17;2;10
45233;Stormrune Edge;232;80;17;2;8
45234;Rapture;232;80;17;2;10
45246;Golem-Shard Sticker;232;80;13;2;15
45256;Twisted Visage;232;80;17;2;10
45257;Quartz Crystal Wand;232;80;26;2;19
45261;Giant's Bane;232;80;26;2;3
45266;Malice;232;80;13;2;7
45294;Petrified Ivy Sprig;232;80;26;2;19
45296;Twirling Blades;232;80;25;2;16
45315;Stonerender;232;80;13;2;4
45327;Siren's Cry;232;80;15;2;2
45437;Runescribed Blade;232;80;21;2;7
45448;Perilous Bite;232;80;13;2;15
45449;The Masticator;232;80;21;2;13
45463;Vulmir, the Northern Tempest;232;80;13;2;4
45479;The Lifebinder;232;80;17;2;10
45489;Insanity's Grip;232;80;21;2;13
45498;Lotrafen, Spear of the Damned;232;80;17;2;6
45511;Scepter of Lost Souls;232;80;26;2;19
45521;Earthshaper;232;80;17;2;5
45527;Soulscribe;232;80;21;2;15
45605;Daschal's Bite;232;80;13;2;15
45868;Aesir's Edge;232;80;17;2;8
45870;Magnetized Projectile Emitter;232;80;26;2;3
45876;Shiver;232;80;13;2;4
45877;The Boreal Guard;232;80;14;4;6
45886;Icecore Staff;232;80;17;2;10
45887;Ice Layered Barrier;232;80;14;4;6
45930;Combatant's Bootblade;232;80;13;2;15
45947;Serilas, Blood Blade of Invar One-Arm;232;80;13;2;7
45990;Fusion Blade;232;80;21;2;7
46033;Tortured Earth;232;80;17;2;10
46035;Aesuga, Hand of the Ardent Champion;232;80;21;2;4
46036;Void Sabre;232;80;13;2;7
46067;Hammer of Crushing Whispers;232;80;17;2;5
46097;Caress of Insanity;232;80;13;2;4
47578;Carnivorous Band;232;80;11;4;0
47607;Collar of Ceaseless Torment;232;80;2;4;0
47608;Acidmaw Boots;232;80;8;4;2
47609;Gauntlets of Rising Anger;232;80;10;4;4
47610;Armbands of the Northern Stalker;232;80;9;4;3
47611;Dreadscale Armguards;232;80;9;4;4
47612;Rod of Imprisoned Souls;232;80;26;2;19
47613;Shoulderpads of the Glacial Wilds;232;80;3;4;2
47614;Girdle of the Impaler;232;80;6;4;4
47615;Belt of the Frozen Reach;232;80;6;4;4
47616;Shoulderguards of the Spirit Walker;232;80;3;4;3
47617;Icehowl Cinch;232;80;6;4;1
47618;Firestorm Ring;232;80;11;4;0
47619;Amulet of Binding Elements;232;80;2;4;0
47620;Leggings of the Demonic Messenger;232;80;7;4;1
47621;Girdle of the Farseer;232;80;6;4;3
47663;Felspark Bindings;232;80;9;4;1
47669;Belt of the Winter Solstice;232;80;6;4;2
47676;Dirk of the Night Watch;232;80;13;2;15
47679;Endurance of the Infernal;232;80;2;4;0
47680;Armguards of the Nether Lord;232;80;9;4;4
47683;Sentinel Scouting Greaves;232;80;8;4;3
47700;Loop of the Twin Val'kyr;232;80;11;4;0
47703;Planestalker Signet;232;80;11;4;0
47711;Girdle of the Nether Champion;232;80;6;4;4
47717;Faceplate of the Silver Champion;232;80;1;4;4
47718;Helm of the Silver Ranger;232;80;1;4;3
47719;Gloves of the Silver Assassin;232;80;10;4;2
47720;Pauldrons of the Silver Defender;232;80;3;4;4
47721;Sandals of the Silver Magus;232;80;8;4;1
47724;Blade of the Silver Disciple;232;80;21;2;15
47725;Victor's Call;232;80;12;4;0
47726;Talisman of Volatile Power;232;80;12;4;0
47727;Fervor of the Frostborn;232;80;12;4;0
47728;Binding Light;232;80;12;4;0
47736;Icefall Blade;232;80;13;2;15
47737;Reckoning;232;80;17;2;8
47738;Sabatons of the Lingering Vortex;232;80;8;4;4
47739;Armor of Shifting Shadows;232;80;5;4;2
47740;The Diplomat;232;80;26;2;3
47741;Baelgun's Heavy Crossbow;232;80;26;2;18
47742;Chalice of Benedictus;232;80;23;4;0
47743;Enlightenment;232;80;17;2;10
47744;Gloves of the Azure Prophet;232;80;10;4;3
47745;Gloves of Looming Shadow;232;80;10;4;1
47746;Helm of the Snowy Grotto;232;80;1;4;2
47747;Darkbane Pendant;232;80;2;4;0
47748;Khadgar's Hood of Conquest;232;80;1;4;1
47749;Khadgar's Robe of Conquest;232;80;20;4;1
47750;Khadgar's Leggings of Conquest;232;80;7;4;1
